split_idx,score_model,lambda,train_utility,eval_utility_minus_best_baseline,best_baseline,best_baseline_utility,oracle_dynamic_utility,oracle_dynamic_reward,oracle_dynamic_cost,eval_mean_reward,eval_mean_cost,eval_mean_20b_rollouts,eval_submit_20b_after_3,eval_escalate_120b_after_3,eval_submit_20b_after_2,eval_escalate_120b,eval_mean_utility,chosen_escalate_tau_1,chosen_submit_tau_1,chosen_escalate_tau_2,chosen_submit_tau_2,chosen_final_escalate_tau,eval_escalate_120b_after_2,eval_submit_20b_after_1,eval_escalate_120b_after_1
3,state_score,10.0,0.4318508339189189,-0.026865098648648666,20B_x3_pred_best,0.49107688189189186,0.5572557586486486,0.5945945945945946,0.0037338835945945944,0.5675675675675675,0.010335578432432432,1.864864864864865,,,47,18,0.4642117832432432,0.19319693799267298,0.6255417477352748,0.36880017086937383,0.36880017086937383,0.19319693799267298,17,9,1
3,state_score,20.0,0.3862144151351351,-0.006789300000000054,20B_r0,0.45259252,0.5199169227027027,0.5945945945945946,0.0037338835945945944,0.5135135135135135,0.0033855146756756756,1.0,,,,1,0.44580321999999994,0.19319693799267298,0.19319693799267298,0.19319693799267298,0.19319693799267298,0.19319693799267298,,73,1
3,state_score_n,0.0,0.5540540540540541,-0.013513513513513487,20B_x3_pred_best,0.581081081081081,0.5945945945945946,0.5945945945945946,0.004105811513513513,0.5675675675675675,0.013744416567567566,2.972972972972973,54,19,,19,0.5675675675675675,0.16182986025587548,0.6789723403479405,0.16182986025587548,0.6789723403479405,0.3621830610898145,,1,
3,state_score_n,1.0,0.5418089486621621,-0.01803276552702704,20B_x3_pred_best,0.5720806611621622,0.590860711,0.5945945945945946,0.0037338835945945944,0.5675675675675675,0.013519671932432432,2.72972972972973,51,4,,22,0.5540478956351351,0.16182986025587548,0.6789723403479405,0.3621830610898145,0.6789723403479405,0.3621830610898145,18,1,
3,state_score_n,2.0,0.5295638432702703,-0.02255201754054048,20B_x3_pred_best,0.5630802412432432,0.5871268274054054,0.5945945945945946,0.0037338835945945944,0.5675675675675675,0.013519671932432432,2.72972972972973,51,4,,22,0.5405282237027027,0.16182986025587548,0.6789723403479405,0.3621830610898145,0.6789723403479405,0.3621830610898145,18,1,
3,state_score_n,5.0,0.49282852709459457,-0.036109773581081084,20B_x3_pred_best,0.5360789814864865,0.5759251766216217,0.5945945945945946,0.0037338835945945944,0.5675675675675675,0.013519671932432432,2.72972972972973,51,4,,22,0.4999692079054054,0.16182986025587548,0.6789723403479405,0.3621830610898145,0.6789723403479405,0.3621830610898145,18,1,
3,state_score_n,10.0,0.43160300013513514,-0.058706033648648626,20B_x3_pred_best,0.49107688189189186,0.5572557586486486,0.5945945945945946,0.0037338835945945944,0.5675675675675675,0.013519671932432432,2.72972972972973,51,4,,22,0.43237084824324323,0.16182986025587548,0.6789723403479405,0.3621830610898145,0.6789723403479405,0.3621830610898145,18,1,
3,state_score_n,20.0,0.3862144151351351,0.0,20B_r0,0.45259252,0.5199169227027027,0.5945945945945946,0.0037338835945945944,0.5135135135135135,0.0030460496756756755,1.0,,,,0,0.45259252,0.16182986025587548,0.16182986025587548,0.16182986025587548,0.16182986025587548,0.16182986025587548,,74,
3,state_full,0.0,0.5405405405405406,-0.05405405405405406,20B_x3_pred_best,0.581081081081081,0.5945945945945946,0.5945945945945946,0.004105811513513513,0.527027027027027,0.02278995948648649,2.891891891891892,,70,,73,0.527027027027027,0.10308022350508865,0.7841996798138158,0.10308022350508865,0.7841996798138158,0.7841996798138158,,1,3
3,state_full,1.0,0.5260706134594595,-0.04503647249999998,20B_x3_pred_best,0.5720806611621622,0.590860711,0.5945945945945946,0.0037338835945945944,0.5405405405405406,0.013496351878378379,1.7567567567567568,21,,14,38,0.5270441886621622,0.4653717686947869,0.7841996798138158,0.10308022350508865,0.6618066825166766,0.10308022350508865,,1,38
3,state_full,2.0,0.5116006863783784,-0.04953240445945939,20B_x3_pred_best,0.5630802412432432,0.5871268274054054,0.5945945945945946,0.0037338835945945944,0.5405405405405406,0.013496351878378379,1.7567567567567568,21,,14,38,0.5135478367837838,0.4653717686947869,0.7841996798138158,0.10308022350508865,0.6618066825166766,0.10308022350508865,,1,38
3,state_full,5.0,0.46819090513513517,-0.06302020033783778,20B_x3_pred_best,0.5360789814864865,0.5759251766216217,0.5945945945945946,0.0037338835945945944,0.5405405405405406,0.013496351878378379,1.7567567567567568,21,,14,38,0.4730587811486487,0.4653717686947869,0.7841996798138158,0.10308022350508865,0.6618066825166766,0.10308022350508865,,1,38
3,state_full,10.0,0.4160801805405405,-0.020510521891891897,20B_x3_pred_best,0.49107688189189186,0.5572557586486486,0.5945945945945946,0.0037338835945945944,0.5135135135135135,0.00429471535135135,1.0,,,,3,0.47056635999999996,0.10308022350508865,0.10308022350508865,0.10308022350508865,0.10308022350508865,0.10308022350508865,,71,3
3,state_full,20.0,0.3862144151351351,-0.024973313513513506,20B_r0,0.45259252,0.5199169227027027,0.5945945945945946,0.0037338835945945944,0.5135135135135135,0.00429471535135135,1.0,,,,3,0.4276192064864865,0.10308022350508865,0.10308022350508865,0.10308022350508865,0.10308022350508865,0.10308022350508865,,71,3
4,raw_state_score,0.0,0.5675675675675675,0.027027027027027084,120B_r0,0.527027027027027,0.581081081081081,0.581081081081081,0.004643466445945946,0.5540540540540541,0.012875956581081078,3.0,55,19,,19,0.5540540540540541,0.026959402727127074,0.9668338298797607,0.026959402727127074,0.9668338298797607,0.4821198880672455,,,
4,raw_state_score,1.0,0.5551779486891891,0.014752315189189291,120B_r0,0.5125726163513513,0.577008293081081,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.5273249315405406,0.4821198880672455,0.9668338298797607,0.026959402727127074,0.9668338298797607,0.026959402727127074,,,33
4,raw_state_score,2.0,0.5427883298108108,0.01599111686486493,120B_r0,0.4981182056756756,0.572935505081081,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.5141093225405405,0.4821198880672455,0.9668338298797607,0.026959402727127074,0.9668338298797607,0.026959402727127074,,,33
4,raw_state_score,5.0,0.5056194731756757,0.003254515608108133,20B_x3_pred_best,0.4712079799324324,0.5607171410810811,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.47446249554054054,0.4821198880672455,0.9668338298797607,0.026959402727127074,0.9668338298797607,0.026959402727127074,,,33
4,raw_state_score,10.0,0.4840801044594594,-0.013849353513513518,20B_x3_pred_best,0.42890244635135133,0.540353201081081,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.4150530928378378,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,,74,
4,raw_state_score,20.0,0.45464669540540537,0.0,20B_r0,0.38416023972972974,0.49962532108108104,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.38416023972972974,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,,74,
4,state_score,0.0,0.5675675675675675,0.027027027027027084,120B_r0,0.527027027027027,0.581081081081081,0.581081081081081,0.004643466445945946,0.5540540540540541,0.012875956581081078,3.0,55,19,,19,0.5540540540540541,0.3059478914089226,0.6589963628990451,0.3059478914089226,0.6589963628990451,0.47417590159594525,,,
4,state_score,1.0,0.5551779486891891,0.014752315189189291,120B_r0,0.5125726163513513,0.577008293081081,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.5273249315405406,0.47417590159594525,0.6589963628990451,0.3059478914089226,0.6589963628990451,0.3059478914089226,,,33
4,state_score,2.0,0.5427883298108108,0.01599111686486493,120B_r0,0.4981182056756756,0.572935505081081,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.5141093225405405,0.47417590159594525,0.6589963628990451,0.3059478914089226,0.6589963628990451,0.3059478914089226,,,33
4,state_score,5.0,0.5056194731756757,0.003254515608108133,20B_x3_pred_best,0.4712079799324324,0.5607171410810811,0.581081081081081,0.004072788,0.5405405405405406,0.013215609,2.108108108108108,41,,,33,0.47446249554054054,0.47417590159594525,0.6589963628990451,0.3059478914089226,0.6589963628990451,0.3059478914089226,,,33
4,state_score,10.0,0.4840801044594594,-0.013849353513513518,20B_x3_pred_best,0.42890244635135133,0.540353201081081,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.4150530928378378,0.3059478914089226,0.3059478914089226,0.3059478914089226,0.3059478914089226,0.3059478914089226,,74,
4,state_score,20.0,0.45464669540540537,0.0,20B_r0,0.38416023972972974,0.49962532108108104,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.38416023972972974,0.3059478914089226,0.3059478914089226,0.3059478914089226,0.3059478914089226,0.3059478914089226,,74,
4,state_score_n,0.0,0.5675675675675675,0.027027027027027084,120B_r0,0.527027027027027,0.581081081081081,0.581081081081081,0.004643466445945946,0.5540540540540541,0.013597601716216217,3.0,53,21,,21,0.5540540540540541,0.28091818041276345,0.6833351925961285,0.28091818041276345,0.6833351925961285,0.46005907869272844,,,
4,state_score_n,1.0,0.5558025992837837,0.016022085094594685,120B_r0,0.5125726163513513,0.577008293081081,0.581081081081081,0.004072788,0.5405405405405406,0.011945839094594592,2.324324324324324,49,,,25,0.528594701445946,0.46005907869272844,0.6833351925961285,0.28091818041276345,0.6833351925961285,0.28091818041276345,,,25
4,state_score_n,2.0,0.544037631,0.018530656675675827,120B_r0,0.4981182056756756,0.572935505081081,0.581081081081081,0.004072788,0.5405405405405406,0.011945839094594592,2.324324324324324,49,,,25,0.5166488623513514,0.46005907869272844,0.6833351925961285,0.28091818041276345,0.6833351925961285,0.28091818041276345,,,25
4,state_score_n,5.0,0.5087427261486486,0.009603365135135211,20B_x3_pred_best,0.4712079799324324,0.5607171410810811,0.581081081081081,0.004072788,0.5405405405405406,0.011945839094594592,2.324324324324324,49,,,25,0.4808113450675676,0.46005907869272844,0.6833351925961285,0.28091818041276345,0.6833351925961285,0.28091818041276345,,,25
4,state_score_n,10.0,0.4840801044594594,-0.013849353513513518,20B_x3_pred_best,0.42890244635135133,0.540353201081081,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.4150530928378378,0.28091818041276345,0.28091818041276345,0.28091818041276345,0.28091818041276345,0.28091818041276345,,74,
4,state_score_n,20.0,0.45464669540540537,0.0,20B_r0,0.38416023972972974,0.49962532108108104,0.581081081081081,0.004072788,0.44594594594594594,0.003089285310810811,1.0,,,,0,0.38416023972972974,0.28091818041276345,0.28091818041276345,0.28091818041276345,0.28091818041276345,0.28091818041276345,,74,
4,state_full,0.0,0.581081081081081,0.0,120B_r0,0.527027027027027,0.581081081081081,0.581081081081081,0.004643466445945946,0.527027027027027,0.013355310364864864,2.7162162162162162,35,19,19,20,0.527027027027027,0.20190841064040072,0.7769804817600268,0.20190841064040072,0.6713374791199809,0.38750252333411006,,,1
4,state_full,1.0,0.5676038387162161,0.0016486568108108335,120B_r0,0.5125726163513513,0.577008293081081,0.581081081081081,0.004072788,0.527027027027027,0.012805753864864863,2.135135135135135,28,2,19,27,0.5142212731621622,0.38750252333411006,0.7769804817600268,0.38750252333411006,0.6713374791199809,0.38750252333411006,5,,20
4,state_full,2.0,0.5541265963513513,0.0032973136216216115,120B_r0,0.4981182056756756,0.572935505081081,0.581081081081081,0.004072788,0.527027027027027,0.012805753864864863,2.135135135135135,28,2,19,27,0.5014155192972972,0.38750252333411006,0.7769804817600268,0.38750252333411006,0.6713374791199809,0.38750252333411006,5,,20
4,state_full,5.0,0.5136948692567567,-0.008209722229729766,20B_x3_pred_best,0.4712079799324324,0.5607171410810811,0.581081081081081,0.004072788,0.527027027027027,0.012805753864864863,2.135135135135135,28,2,19,27,0.46299825770270264,0.38750252333411006,0.7769804817600268,0.38750252333411006,0.6713374791199809,0.38750252333411006,5,,20
4,state_full,10.0,0.4840801044594594,-0.019223338648648614,20B_x3_pred_best,0.42890244635135133,0.540353201081081,0.581081081081081,0.004072788,0.44594594594594594,0.003626683824324324,1.0,,,,1,0.4096791077027027,0.20190841064040072,0.20190841064040072,0.20190841064040072,0.20190841064040072,0.20190841064040072,,73,1
4,state_full,20.0,0.45464669540540537,-0.010747970270270246,20B_r0,0.38416023972972974,0.49962532108108104,0.581081081081081,0.004072788,0.44594594594594594,0.003626683824324324,1.0,,,,1,0.3734122694594595,0.20190841064040072,0.20190841064040072,0.20190841064040072,0.20190841064040072,0.20190841064040072,,73,1
5,raw_state_score,0.0,0.581081081081081,0.0,20B_x3_pred_best,0.5,0.5540540540540541,0.5540540540540541,0.004253079689189189,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.5,0.026959402727127074,0.6906017065048218,0.026959402727127074,0.5144888609647751,0.5144888609647751,,30,
5,raw_state_score,1.0,0.5729370935,-0.005565823175675666,20B_x3_pred_best,0.49048117375675676,0.5501882388108108,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4849153505810811,0.026959402727127074,0.6906017065048218,0.026959402727127074,0.5144888609647751,0.5144888609647751,,30,
5,raw_state_score,2.0,0.5647931059189188,-0.011131646351351332,20B_x3_pred_best,0.4809623475135135,0.5463224235675675,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4698307011621622,0.026959402727127074,0.6906017065048218,0.026959402727127074,0.5144888609647751,0.5144888609647751,,30,
5,raw_state_score,5.0,0.5403611431756756,-0.027829115878378385,20B_x3_pred_best,0.4524058687837838,0.5347249778378378,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4245767529054054,0.026959402727127074,0.6906017065048218,0.026959402727127074,0.5144888609647751,0.5144888609647751,,30,
5,raw_state_score,10.0,0.5079144517567568,-0.002710149729729716,20B_x3_pred_best,0.4048117375675676,0.5153959016216216,0.5540540540540541,0.003865815243243243,0.4594594594594595,0.005735787162162162,1.5945945945945945,,,44,0,0.4021015878378379,0.026959402727127074,0.6906017065048218,0.026959402727127074,0.026959402727127074,0.026959402727127074,,30,
5,raw_state_score,20.0,0.4697011037837837,0.0,20B_r0,0.3691058313513514,0.4767377491891892,0.5540540540540541,0.003865815243243243,0.43243243243243246,0.003166330054054054,1.0,,,,0,0.3691058313513514,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,0.026959402727127074,,74,
5,state_score,0.0,0.581081081081081,0.0,20B_x3_pred_best,0.5,0.5540540540540541,0.5540540540540541,0.004253079689189189,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.5,0.3369800218557955,0.5680573894455558,0.3369800218557955,0.5054097068801218,0.5054097068801218,,30,
5,state_score,1.0,0.5729370935,-0.005565823175675666,20B_x3_pred_best,0.49048117375675676,0.5501882388108108,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4849153505810811,0.3369800218557955,0.5680573894455558,0.3369800218557955,0.5054097068801218,0.5054097068801218,,30,
5,state_score,2.0,0.5647931059189188,-0.011131646351351332,20B_x3_pred_best,0.4809623475135135,0.5463224235675675,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4698307011621622,0.3369800218557955,0.5680573894455558,0.3369800218557955,0.5054097068801218,0.5054097068801218,,30,
5,state_score,5.0,0.5403611431756756,-0.027829115878378385,20B_x3_pred_best,0.4524058687837838,0.5347249778378378,0.5540540540540541,0.003865815243243243,0.5,0.015084649418918919,1.9594594594594594,,27,17,27,0.4245767529054054,0.3369800218557955,0.5680573894455558,0.3369800218557955,0.5054097068801218,0.5054097068801218,,30,
5,state_score,10.0,0.5079144517567568,-0.002710149729729716,20B_x3_pred_best,0.4048117375675676,0.5153959016216216,0.5540540540540541,0.003865815243243243,0.4594594594594595,0.005735787162162162,1.5945945945945945,,,44,0,0.4021015878378379,0.3369800218557955,0.5680573894455558,0.3369800218557955,0.3369800218557955,0.3369800218557955,,30,
5,state_score,20.0,0.4697011037837837,0.0,20B_r0,0.3691058313513514,0.4767377491891892,0.5540540540540541,0.003865815243243243,0.43243243243243246,0.003166330054054054,1.0,,,,0,0.3691058313513514,0.3369800218557955,0.3369800218557955,0.3369800218557955,0.3369800218557955,0.3369800218557955,,74,
5,state_score_n,0.0,0.581081081081081,0.0,20B_x3_pred_best,0.5,0.5540540540540541,0.5540540540540541,0.004253079689189189,0.5,0.013495190067567567,1.8108108108108107,,20,16,24,0.5,0.34676156772538946,0.5639772309694038,0.34676156772538946,0.48828018795660466,0.48828018795660466,4,34,
5,state_score_n,1.0,0.5728412895135134,-0.0025433737297297365,20B_x3_pred_best,0.49048117375675676,0.5501882388108108,0.5540540540540541,0.003865815243243243,0.5,0.012062199972972974,1.5405405405405406,,,16,24,0.487937800027027,0.34676156772538946,0.5639772309694038,0.48828018795660466,0.48828018795660466,0.34676156772538946,24,34,
5,state_score_n,2.0,0.5646014979459459,-0.005086747459459473,20B_x3_pred_best,0.4809623475135135,0.5463224235675675,0.5540540540540541,0.003865815243243243,0.5,0.012062199972972974,1.5405405405405406,,,16,24,0.47587560005405405,0.34676156772538946,0.5639772309694038,0.48828018795660466,0.48828018795660466,0.34676156772538946,24,34,
5,state_score_n,5.0,0.5398821232432431,-0.012716868648648683,20B_x3_pred_best,0.4524058687837838,0.5347249778378378,0.5540540540540541,0.003865815243243243,0.5,0.012062199972972974,1.5405405405405406,,,16,24,0.4396890001351351,0.34676156772538946,0.5639772309694038,0.48828018795660466,0.48828018795660466,0.34676156772538946,24,34,
5,state_score_n,10.0,0.5088077775675676,0.002877896486486453,20B_x3_pred_best,0.4048117375675676,0.5153959016216216,0.5540540540540541,0.003865815243243243,0.47297297297297297,0.006528333891891893,1.5405405405405406,,,36,4,0.40768963405405406,0.34676156772538946,0.5639772309694038,0.34676156772538946,0.34676156772538946,0.34676156772538946,4,34,
5,state_score_n,20.0,0.4697011037837837,0.0,20B_r0,0.3691058313513514,0.4767377491891892,0.5540540540540541,0.003865815243243243,0.43243243243243246,0.003166330054054054,1.0,,,,0,0.3691058313513514,0.34676156772538946,0.34676156772538946,0.34676156772538946,0.34676156772538946,0.34676156772538946,,74,
5,state_full,0.0,0.5675675675675675,-0.013513513513513487,20B_x3_pred_best,0.5,0.5540540540540541,0.5540540540540541,0.004253079689189189,0.4864864864864865,0.014001945851351352,1.8513513513513513,3,23,11,24,0.4864864864864865,0.2299165654616467,0.5446629784478803,0.2299165654616467,0.4377460348860503,0.4377460348860503,,36,1
5,state_full,1.0,0.5598211306621621,-0.015733509297297277,20B_x3_pred_best,0.49048117375675676,0.5501882388108108,0.5540540540540541,0.003865815243243243,0.4864864864864865,0.011738822027027028,1.1486486486486487,,,11,27,0.4747476644594595,0.4377460348860503,0.5446629784478803,0.2299165654616467,0.2299165654616467,0.2299165654616467,,36,27
5,state_full,2.0,0.5520746937567568,-0.017953505081081067,20B_x3_pred_best,0.4809623475135135,0.5463224235675675,0.5540540540540541,0.003865815243243243,0.4864864864864865,0.011738822027027028,1.1486486486486487,,,11,27,0.46300884243243245,0.4377460348860503,0.5446629784478803,0.2299165654616467,0.2299165654616467,0.2299165654616467,,36,27
5,state_full,5.0,0.5322632412837838,-0.023251809527027045,20B_x3_pred_best,0.4524058687837838,0.5347249778378378,0.5540540540540541,0.003865815243243243,0.4594594594594595,0.006061080040540541,1.5,,,37,1,0.42915405925675676,0.2299165654616467,0.5446629784478803,0.2299165654616467,0.2299165654616467,0.2299165654616467,,36,1
5,state_full,10.0,0.5104724285135135,-0.00596307851351352,20B_x3_pred_best,0.4048117375675676,0.5153959016216216,0.5540540540540541,0.003865815243243243,0.4594594594594595,0.006061080040540541,1.5,,,37,1,0.3988486590540541,0.2299165654616467,0.5446629784478803,0.2299165654616467,0.2299165654616467,0.2299165654616467,,36,1
5,state_full,20.0,0.4697011037837837,-0.010747970270270302,20B_r0,0.3691058313513514,0.4767377491891892,0.5540540540540541,0.003865815243243243,0.43243243243243246,0.003703728567567568,1.0,,,,1,0.3583578610810811,0.2299165654616467,0.2299165654616467,0.2299165654616467,0.2299165654616467,0.2299165654616467,,73,1
6,raw_state_score,0.0,0.5135135135135135,-0.04054054054054057,120B_r0,0.5945945945945946,0.6216216216216216,0.6216216216216216,0.004279657945945946,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5540540540540541,0.027144059779286384,0.9178763329982758,0.027144059779286384,0.027144059779286384,0.027144059779286384,,13,4
6,raw_state_score,1.0,0.5072571257702703,-0.032507378391891995,120B_r0,0.5806678060810812,0.6176543197837837,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5481604276891892,0.027144059779286384,0.9178763329982758,0.027144059779286384,0.027144059779286384,0.027144059779286384,,13,4
6,raw_state_score,2.0,0.501000738027027,-0.024474216243243196,120B_r0,0.5667410175675676,0.6136870179459459,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5422668013243244,0.027144059779286384,0.9178763329982758,0.027144059779286384,0.027144059779286384,0.027144059779286384,,13,4
6,raw_state_score,5.0,0.4822315747972973,-0.0003747297972972463,120B_r0,0.524960652027027,0.6017851124324324,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5245859222297298,0.027144059779286384,0.9178763329982758,0.027144059779286384,0.027144059779286384,0.027144059779286384,,13,4
6,raw_state_score,10.0,0.4509496360810811,0.03322608256756754,20B_x3_pred_best,0.46189170783783784,0.5819486032432433,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.4951177904054054,0.027144059779286384,0.9178763329982758,0.027144059779286384,0.027144059779286384,0.027144059779286384,,13,4
6,raw_state_score,20.0,0.4096326797297297,0.005961245945945881,20B_r0,0.42917425540540544,0.5422755848648648,0.6216216216216216,0.003967301837837837,0.5135135135135135,0.003918900608108108,1.0,,,,4,0.4351355013513513,0.027144059779286384,0.027144059779286384,0.027144059779286384,0.027144059779286384,0.027144059779286384,,70,4
6,state_score,0.0,0.5135135135135135,-0.04054054054054057,120B_r0,0.5945945945945946,0.6216216216216216,0.6216216216216216,0.004279657945945946,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5540540540540541,0.250389360814791,0.6389595501201764,0.250389360814791,0.250389360814791,0.250389360814791,,13,4
6,state_score,1.0,0.5072571257702703,-0.032507378391891995,120B_r0,0.5806678060810812,0.6176543197837837,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5481604276891892,0.250389360814791,0.6389595501201764,0.250389360814791,0.250389360814791,0.250389360814791,,13,4
6,state_score,2.0,0.501000738027027,-0.024474216243243196,120B_r0,0.5667410175675676,0.6136870179459459,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5422668013243244,0.250389360814791,0.6389595501201764,0.250389360814791,0.250389360814791,0.250389360814791,,13,4
6,state_score,5.0,0.4822315747972973,-0.0003747297972972463,120B_r0,0.524960652027027,0.6017851124324324,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.5245859222297298,0.250389360814791,0.6389595501201764,0.250389360814791,0.250389360814791,0.250389360814791,,13,4
6,state_score,10.0,0.4509496360810811,0.03322608256756754,20B_x3_pred_best,0.46189170783783784,0.5819486032432433,0.6216216216216216,0.003967301837837837,0.5540540540540541,0.005893626364864865,1.7702702702702702,,,57,4,0.4951177904054054,0.250389360814791,0.6389595501201764,0.250389360814791,0.250389360814791,0.250389360814791,,13,4
6,state_score,20.0,0.4096326797297297,0.005961245945945881,20B_r0,0.42917425540540544,0.5422755848648648,0.6216216216216216,0.003967301837837837,0.5135135135135135,0.003918900608108108,1.0,,,,4,0.4351355013513513,0.250389360814791,0.250389360814791,0.250389360814791,0.250389360814791,0.250389360814791,,70,4
6,state_score_n,0.0,0.527027027027027,-0.027027027027027084,120B_r0,0.5945945945945946,0.6216216216216216,0.6216216216216216,0.004279657945945946,0.5675675675675675,0.008809200445945947,1.7297297297297298,,,54,20,0.5675675675675675,0.409636133368511,0.6881804142670708,0.2248164640992763,0.2248164640992763,0.2248164640992763,,,20
6,state_score_n,1.0,0.5157698260135135,-0.021909438959459515,120B_r0,0.5806678060810812,0.6176543197837837,0.6216216216216216,0.003967301837837837,0.5675675675675675,0.008809200445945947,1.7297297297297298,,,54,20,0.5587583671216216,0.409636133368511,0.6881804142670708,0.2248164640992763,0.2248164640992763,0.2248164640992763,,,20
6,state_score_n,2.0,0.5045126249999999,-0.016791850891891946,120B_r0,0.5667410175675676,0.6136870179459459,0.6216216216216216,0.003967301837837837,0.5675675675675675,0.008809200445945947,1.7297297297297298,,,54,20,0.5499491666756756,0.409636133368511,0.6881804142670708,0.2248164640992763,0.2248164640992763,0.2248164640992763,,,20
6,state_score_n,5.0,0.4813918766216216,-0.0239865620945946,120B_r0,0.524960652027027,0.6017851124324324,0.6216216216216216,0.003967301837837837,0.527027027027027,0.005210587418918919,2.0,,,74,0,0.5009740899324324,0.2248164640992763,0.6881804142670708,0.2248164640992763,0.2248164640992763,0.2248164640992763,,,
6,state_score_n,10.0,0.4492702397297297,0.013029444999999917,20B_x3_pred_best,0.46189170783783784,0.5819486032432433,0.6216216216216216,0.003967301837837837,0.527027027027027,0.005210587418918919,2.0,,,74,0,0.47492115283783776,0.2248164640992763,0.6881804142670708,0.2248164640992763,0.2248164640992763,0.2248164640992763,,,
6,state_score_n,20.0,0.4096326797297297,0.0,20B_r0,0.42917425540540544,0.5422755848648648,0.6216216216216216,0.003967301837837837,0.4864864864864865,0.002865611554054054,1.0,,,,0,0.42917425540540544,0.2248164640992763,0.2248164640992763,0.2248164640992763,0.2248164640992763,0.2248164640992763,,74,
6,state_full,0.0,0.527027027027027,-0.027027027027027084,120B_r0,0.5945945945945946,0.6216216216216216,0.6216216216216216,0.004279657945945946,0.5675675675675675,0.011947946310810812,2.581081081081081,27,17,29,17,0.5675675675675675,0.1464786385165933,0.7985679990923767,0.1464786385165933,0.5084993183462531,0.33175341961975663,,1,
6,state_full,1.0,0.5135542958918918,-0.02460370344594609,120B_r0,0.5806678060810812,0.6176543197837837,0.6216216216216216,0.003967301837837837,0.5675675675675675,0.011503464932432433,2.0675675675675675,21,2,29,23,0.5560641026351351,0.33175341961975663,0.7985679990923767,0.33175341961975663,0.5084993183462531,0.33175341961975663,4,1,17
6,state_full,2.0,0.5006653853783783,-0.05010279570270271,120B_r0,0.5667410175675676,0.6136870179459459,0.6216216216216216,0.003967301837837837,0.527027027027027,0.00519440258108108,1.9864864864864864,,,73,0,0.5166382218648649,0.1464786385165933,0.7985679990923767,0.1464786385165933,0.1464786385165933,0.1464786385165933,,1,
6,state_full,5.0,0.48139319317567564,-0.023905637905405452,120B_r0,0.524960652027027,0.6017851124324324,0.6216216216216216,0.003967301837837837,0.527027027027027,0.00519440258108108,1.9864864864864864,,,73,0,0.5010550141216216,0.1464786385165933,0.7985679990923767,0.1464786385165933,0.1464786385165933,0.1464786385165933,,1,
6,state_full,10.0,0.4492728728378378,0.013191293378378321,20B_x3_pred_best,0.46189170783783784,0.5819486032432433,0.6216216216216216,0.003967301837837837,0.527027027027027,0.00519440258108108,1.9864864864864864,,,73,0,0.47508300121621616,0.1464786385165933,0.7985679990923767,0.1464786385165933,0.1464786385165933,0.1464786385165933,,1,
