split_idx,level,model,route_idx,route,n,positive_rate,auc,pearson,brier,nll,ece,mean_pred
8,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.527027027027027,0.7787545787545788,0.5032998161566815,0.1966684403345391,0.581126488208836,0.1002715023211947,0.5201760757956501
8,best_seen_state,raw_state_score,,,222,0.509009009009009,0.8171632702768531,0.5285783060841227,0.18810368475436676,0.5522970010565862,0.15454935957887417,0.5985123098718824
8,best_seen_state,state_score,,,222,0.509009009009009,0.8171632702768531,0.5316705761956356,0.20105029453662657,0.5919611462397579,0.1716617021158622,0.49433962245706337
8,best_seen_state,state_score_n,,,222,0.509009009009009,0.817325647479094,0.5369501014923282,0.19993162837617703,0.589631047499523,0.16094877102951455,0.49297029775537793
8,best_seen_state,state_full,,,222,0.509009009009009,0.8410327190062515,0.5892348366283207,0.17752343123414538,0.538515364983913,0.14490801114254967,0.47185631173676146
9,attempt,raw_score,,,296,0.4831081081081081,0.7775949540655424,0.4847971899475026,0.2039807357058925,0.6214652926572863,0.1361599417931929,0.5891955676488578
9,attempt_by_route,raw_score,1,OSS-20B,222,0.46396396396396394,0.7926898914905768,0.507489399971399,0.20040775154059193,0.6086906990445076,0.13747534499008646,0.5819623264324691
9,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.7286764705882353,0.40258895272300516,0.21469968820179414,0.6597890734956227,0.1535509481673708,0.6108952912980238
9,attempt,global,,,296,0.4831081081081081,0.7775949540655424,0.4864027009168559,0.20238236657994,0.5935221332118813,0.07980240861929777,0.5413706545391713
9,attempt_by_route,global,1,OSS-20B,222,0.46396396396396394,0.7926898914905768,0.5085978418440871,0.1988948517519978,0.585964500855036,0.10884286801285188,0.5376111268991054
9,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.7286764705882353,0.4063645980896076,0.21284491106376652,0.6161950302824166,0.05047332540170591,0.5526492374593697
9,attempt,global_len,,,296,0.4831081081081081,0.7876502582384936,0.5045807417942245,0.1956568525628711,0.5783867950908582,0.0932354347493052,0.5340883232366168
9,attempt_by_route,global_len,1,OSS-20B,222,0.46396396396396394,0.8004405645753447,0.5247779343298221,0.19168928722184167,0.5694769667885373,0.12081310985517368,0.5286524518481063
9,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.7426470588235294,0.42994082905388165,0.20755954858595946,0.6051162799978205,0.06535752916193904,0.5503959374021482
9,attempt,route_intercept,,,296,0.4831081081081081,0.7789661319073083,0.48500054655041813,0.20257338600251462,0.5939507678561451,0.07606674462987946,0.5414008015113329
9,attempt_by_route,route_intercept,1,OSS-20B,222,0.46396396396396394,0.7926898914905768,0.5086024635171527,0.1992101986224298,0.5866439293654528,0.08573847674771334,0.5399530725987878
9,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.7286764705882353,0.4062346193842818,0.21266294814276915,0.6158712833282219,0.06648331146902592,0.545743988248968
9,attempt,route_intercept_len,,,296,0.4831081081081081,0.787833081950729,0.5042326600378838,0.19570855597317524,0.5785080508036861,0.09324726809633005,0.5340102239070399
9,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.46396396396396394,0.8004405645753447,0.5247679552022846,0.19177431867540476,0.5696698441777703,0.1227456152674884,0.5293356005594885
9,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.7426470588235294,0.42981759159621286,0.2075112678664866,0.6050226706814336,0.06437449762735065,0.5480340939496939
9,best_seen_state,raw_state_score,,,222,0.4864864864864865,0.811809616634178,0.5469447462490563,0.20215736237284002,0.6297881865544666,0.20151873592387987,0.6506500920901696
9,best_seen_state,state_score,,,222,0.4864864864864865,0.811809616634178,0.5503451679432726,0.2042948152158292,0.5989969118897988,0.14172340075020864,0.5624066771541613
9,best_seen_state,state_score_n,,,222,0.4864864864864865,0.8128654970760234,0.5557207797195866,0.20319203556234716,0.5967380929154849,0.14950374054539947,0.5622597133717067
9,best_seen_state,state_full,,,222,0.4864864864864865,0.8345516569200779,0.5805100680093838,0.183186204455056,0.5519721433872135,0.10987603937891442,0.5699718202956473
10,attempt,raw_score,,,296,0.5067567567567568,0.7870776255707762,0.5022276355926052,0.19393912229716787,0.5959909785133907,0.10289550016357288,0.5656431110676479
10,attempt_by_route,raw_score,1,OSS-20B,222,0.4864864864864865,0.7991390513320338,0.5187314839055607,0.19022570211845846,0.5794568458513043,0.09114542547277771,0.5490520555979094
10,attempt_by_route,raw_score,3,OSS-120B,74,0.5675675675675675,0.7477678571428571,0.4338924997672438,0.20507938283329616,0.64559337649965,0.16555760234493666,0.6154162774768632
10,attempt,global,,,296,0.5067567567567568,0.7870776255707762,0.5024634008653437,0.1961298982447084,0.5799875326445575,0.1047697937947257,0.4941048306086136
10,attempt_by_route,global,1,OSS-20B,222,0.4864864864864865,0.7991390513320338,0.5183573461525292,0.1925151827279971,0.5718056474328218,0.10354019356822235,0.48612141449805446
10,attempt_by_route,global,3,OSS-120B,74,0.5675675675675675,0.7477678571428571,0.4368995691509615,0.20697404479484238,0.6045331882797644,0.1191447782335783,0.518055078940291
10,attempt,global_len,,,296,0.5067567567567568,0.7989954337899543,0.5228337030093141,0.1897082534645267,0.5648796364076388,0.09198219897478341,0.48720381562100906
10,attempt_by_route,global_len,1,OSS-20B,222,0.4864864864864865,0.8098602988953866,0.5371313180482004,0.18593047647473288,0.5560191645570115,0.08626679460657125,0.47719545522203566
10,attempt_by_route,global_len,3,OSS-120B,74,0.5675675675675675,0.7596726190476191,0.46244531401892636,0.20104158443390824,0.5914610519595207,0.12296031547587324,0.5172288968179292
10,attempt,route_intercept,,,296,0.5067567567567568,0.7867579908675799,0.5025418336547315,0.1961147864881787,0.5799575963002086,0.10477701159825356,0.4942783481472206
10,attempt_by_route,route_intercept,1,OSS-20B,222,0.4864864864864865,0.7991390513320338,0.518355886152179,0.19252528010116757,0.571828175016439,0.10357981469228707,0.48603671908709406
10,attempt_by_route,route_intercept,3,OSS-120B,74,0.5675675675675675,0.7477678571428571,0.4369328211352761,0.2068833056492121,0.6043458601515173,0.11891306566012047,0.5190032353275996
10,attempt,route_intercept_len,,,296,0.5067567567567568,0.7990867579908676,0.5231602678556271,0.18961440596495605,0.5646539929100827,0.09521319484346333,0.4872905474990203
10,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.4864864864864865,0.8098602988953866,0.537113225844656,0.18600879225433836,0.5561355315390799,0.08627393308746445,0.4753039679529042
10,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5675675675675675,0.7596726190476191,0.4628323113616639,0.20043124709680893,0.5902093770230911,0.12392451949596042,0.5232502861373686
10,best_seen_state,raw_state_score,,,222,0.5225225225225225,0.7964378659726741,0.5196310886477578,0.19195615742490998,0.5940890018263719,0.12524933715325753,0.6168054491784927
10,best_seen_state,state_score,,,222,0.5225225225225225,0.7964378659726741,0.520929550309519,0.19959841641358014,0.5885281361709421,0.1467540797990283,0.49816322324294315
10,best_seen_state,state_score_n,,,222,0.5225225225225225,0.7956245933636955,0.525068471639812,0.1985410804820472,0.5863620247268778,0.14879882881775208,0.4968248342666727
10,best_seen_state,state_full,,,222,0.5225225225225225,0.8159564085881588,0.5488089082425908,0.17955328552955552,0.5404392732463766,0.07854909436158074,0.4873927927868076
11,attempt,raw_score,,,296,0.5304054054054054,0.8068093296063786,0.5355372928366741,0.1792999083454173,0.5286735078970006,0.07040089394620343,0.5659249056999043
11,attempt_by_route,raw_score,1,OSS-20B,222,0.5135135135135135,0.8191195581546459,0.5547107823829627,0.1756126890583911,0.5183433529642021,0.07926192319205215,0.5599635527007751
11,attempt_by_route,raw_score,3,OSS-120B,74,0.581081081081081,0.7539384846211553,0.46778961964928906,0.19036156620649586,0.5596639726953963,0.10033952074779852,0.5838089646972917
11,attempt,global,,,296,0.5304054054054054,0.8068093296063786,0.5355795522322592,0.19831489239482314,0.5847276059649763,0.11076159868873015,0.4682945922395655
11,attempt_by_route,global,1,OSS-20B,222,0.5135135135135135,0.8191195581546459,0.5544189261047805,0.19325872238180358,0.5735836956299415,0.11904078693020731,0.46597825997021797
11,attempt_by_route,global,3,OSS-120B,74,0.581081081081081,0.7539384846211553,0.4702871244896172,0.21348340243388195,0.6181593369700809,0.11759253472047809,0.4752435890476079
11,attempt,global_len,,,296,0.5304054054054054,0.8166154974109884,0.5534446648983379,0.19281152726847828,0.5717489388886853,0.11146733128631928,0.4598245237375522
11,attempt_by_route,global_len,1,OSS-20B,222,0.5135135135135135,0.8285412605588044,0.5724080047686518,0.1873429911835704,0.5593593498866517,0.12617185901756087,0.4560100145949278
11,attempt_by_route,global_len,3,OSS-120B,74,0.581081081081081,0.768192048012003,0.4855771882096712,0.2092171355232019,0.6089177058947854,0.11717867483755363,0.47126805116542536
11,attempt,route_intercept,,,296,0.5304054054054054,0.8067635063923384,0.5355642143460444,0.19830935568594832,0.5847168180168908,0.1107426275348638,0.46833707342690556
11,attempt_by_route,route_intercept,1,OSS-20B,222,0.5135135135135135,0.8191195581546459,0.5544184849655905,0.19324889058050024,0.5735641245939976,0.1190095764747029,0.46604887957591223
11,attempt_by_route,route_intercept,3,OSS-120B,74,0.581081081081081,0.7539384846211553,0.47028890010665525,0.2134907510022926,0.6181748982855705,0.11759729100363242,0.4752016549798851
11,attempt,route_intercept_len,,,296,0.5304054054054054,0.8165696741969481,0.5539402951103048,0.19275793053748724,0.5716072528548164,0.11277374771350994,0.4597941357783939
11,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.5135135135135135,0.8286224821312541,0.572435241191149,0.18757606982147604,0.5598273018630203,0.12674640905131843,0.4545200835398209
11,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.581081081081081,0.7689422355588897,0.48546211521733107,0.2083035126855209,0.6069471058302045,0.1374756123372491,0.47561629249411314
11,best_seen_state,raw_state_score,,,222,0.5585585585585585,0.7975641869651087,0.5024130295702872,0.19003031366015793,0.5619311224775526,0.1308837023958027,0.6335992039609197
11,best_seen_state,state_score,,,222,0.5585585585585585,0.7975641869651087,0.5044732609699673,0.20692652093088584,0.6037439315345664,0.1285274722792571,0.4758566207389463
11,best_seen_state,state_score_n,,,222,0.5585585585585585,0.7962475312705728,0.5085132896063248,0.20604480217364493,0.6018937361915091,0.132798346515205,0.4750732979465849
11,best_seen_state,state_full,,,222,0.5585585585585585,0.8222514812376563,0.5522450083598388,0.18655847232682335,0.5573672746529886,0.10491246052267161,0.47328464566968814
12,attempt,raw_score,,,296,0.5101351351351351,0.830646266270838,0.5696358211504291,0.17517561599839798,0.5349872536569925,0.08532331858736437,0.5888388332583614
12,attempt_by_route,raw_score,1,OSS-20B,222,0.5,0.8429510591672754,0.5851203773093532,0.17109656912852722,0.5192348077418677,0.08710968086647022,0.5806682615096236
12,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.7911764705882353,0.517106584096664,0.1874127566080103,0.5822445914023674,0.1329274476077911,0.6133505485045749
12,attempt,global,,,296,0.5101351351351351,0.830646266270838,0.5708894041529688,0.1915036573998011,0.5715589596627246,0.14171571670075928,0.5086114682468088
12,attempt_by_route,global,1,OSS-20B,222,0.5,0.8429510591672754,0.5862468094311878,0.18845722879888127,0.5650360066920632,0.14271163027632933,0.5050926643648401
12,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.7911764705882353,0.5188915025779903,0.20064294320256057,0.5911278185747086,0.1387279759740492,0.5191678798927143
12,attempt,global_len,,,296,0.5101351351351351,0.8391413564740808,0.589459050074131,0.18392087134240684,0.5543331333163696,0.14116386212590837,0.5014015172892603
12,attempt_by_route,global_len,1,OSS-20B,222,0.5,0.8489570651732814,0.6049214650424098,0.18041331625649115,0.5466030388895434,0.13268454478726374,0.49642414824303127
12,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.799264705882353,0.5370847608573553,0.19444353660015395,0.5775234165968479,0.16979583036165205,0.5163336244279474
12,attempt,route_intercept,,,296,0.5101351351351351,0.8286366750399634,0.5693938235699546,0.1916194709032151,0.5717644188618609,0.1451662851145729,0.5086200354383367
12,attempt_by_route,route_intercept,1,OSS-20B,222,0.5,0.8429510591672754,0.5863729536167978,0.18869195235922825,0.5655024024534584,0.15261979381407687,0.4978970634852736
12,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.7911764705882353,0.5191432096774337,0.2004020265351757,0.5905504680870685,0.13243577267665668,0.5407889512975257
12,attempt,route_intercept_len,,,296,0.5101351351351351,0.8353505366522037,0.5871879163883422,0.18410066094715916,0.5546210098503166,0.130990137039131,0.5013134724897124
12,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.5,0.848875902929957,0.6052171084514861,0.1807851088994403,0.5473037187545707,0.12891162524011704,0.48794710920458007
12,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.799264705882353,0.5376038056943433,0.1940473170903158,0.5765728831375541,0.13722567243617312,0.5414125623451089
12,best_seen_state,raw_state_score,,,222,0.545045045045045,0.8402749365845675,0.5804326439292905,0.17782847125130255,0.5416382112491234,0.1255601804267179,0.6547413740877632
12,best_seen_state,state_score,,,222,0.545045045045045,0.8402749365845675,0.5823602510734918,0.1992164063970394,0.5887168723124266,0.17069719767098285,0.5045361205756178
12,best_seen_state,state_score_n,,,222,0.545045045045045,0.8311922101301039,0.5768244452176564,0.1986192641777558,0.5872682150929338,0.18216114262778557,0.5040968545957148
12,best_seen_state,state_full,,,222,0.545045045045045,0.824155142787006,0.561894571516208,0.1798324410635097,0.5426851132090602,0.09578471261776479,0.5126960391140128
13,attempt,raw_score,,,296,0.5135135135135135,0.8202211257309941,0.5429877667804681,0.177382287280947,0.5313559858080315,0.11515761112693595,0.5433021694597965
13,attempt_by_route,raw_score,1,OSS-20B,222,0.509009009009009,0.8229276609564017,0.5442562557871731,0.17707942289690148,0.531127691551005,0.11845697432353691,0.5350399251255367
13,attempt_by_route,raw_score,3,OSS-120B,74,0.527027027027027,0.8095238095238095,0.539944547425981,0.17829088043308353,0.5320408685791104,0.13072979133072735,0.5680889024625759
13,attempt,global,,,296,0.5135135135135135,0.8202211257309941,0.5474298659680326,0.19602327337532174,0.5810261363592942,0.16798088611475134,0.46472499180479987
13,attempt_by_route,global,1,OSS-20B,222,0.509009009009009,0.8229276609564017,0.5483852143770697,0.19534954388336226,0.5793161501648566,0.1629914903682007,0.4611300181417658
13,attempt_by_route,global,3,OSS-120B,74,0.527027027027027,0.8095238095238095,0.5448868517252882,0.19804446185120012,0.5861560949426075,0.18854762175110457,0.47550991279390187
13,attempt,global_len,,,296,0.5135135135135135,0.831734283625731,0.5753125673941388,0.18933725915846697,0.5655260853613494,0.16029137640967608,0.4540843663720906
13,attempt_by_route,global_len,1,OSS-20B,222,0.509009009009009,0.8343752537143785,0.5782188263191577,0.18845310905047444,0.5631623712732085,0.16138068686165574,0.4489405235682798
13,attempt_by_route,global_len,3,OSS-120B,74,0.527027027027027,0.8175824175824176,0.5675989836858577,0.19198970948244465,0.5726172276257723,0.15816479805606437,0.4695158947835228
13,attempt,route_intercept,,,296,0.5135135135135135,0.8183936403508771,0.540354339486553,0.19673945796647074,0.582304044399506,0.1518369511440479,0.46503852324705636
13,attempt_by_route,route_intercept,1,OSS-20B,222,0.509009009009009,0.8229276609564017,0.5488837336825284,0.19691987111615897,0.582493499169969,0.14921626029162727,0.4502022233073141
13,attempt_by_route,route_intercept,3,OSS-120B,74,0.527027027027027,0.8095238095238095,0.5421162448841952,0.19619821851740613,0.5817356800881174,0.15969902370130995,0.5095474230662835
13,attempt,route_intercept_len,,,296,0.5135135135135135,0.8264345760233918,0.5668829413941696,0.19023789493393195,0.5670937628155835,0.1366029609068814,0.45426097452492853
13,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.509009009009009,0.8345376309166193,0.5791431151535492,0.19048597969630265,0.5672269225283395,0.13326724169606863,0.43655739087164125
13,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.527027027027027,0.8175824175824176,0.5650410795152369,0.18949364064681973,0.5666942836773156,0.14661011853931985,0.5073717254847906
13,best_seen_state,raw_state_score,,,222,0.545045045045045,0.8330742165125603,0.5530635588309775,0.1779218871209638,0.5329208115798867,0.1647181110204877,0.6175187001222963
13,best_seen_state,state_score,,,222,0.545045045045045,0.8330742165125603,0.5593208632401891,0.20312699496390385,0.5967301794683786,0.189703478563769,0.47413734478420544
13,best_seen_state,state_score_n,,,222,0.545045045045045,0.8335651746992881,0.5616099315335426,0.20234223504635912,0.5952256310124591,0.18282847583818335,0.4725209248024401
13,best_seen_state,state_full,,,222,0.545045045045045,0.858604042222404,0.6194002060442274,0.18054304418866637,0.5461729192563431,0.17787084438869388,0.45629141415295965
14,attempt,raw_score,,,296,0.46283783783783783,0.8063627599504201,0.5289043644676554,0.18706799954748518,0.565219618776136,0.10032581323380203,0.5469740251318325
14,attempt_by_route,raw_score,1,OSS-20B,222,0.45045045045045046,0.8102459016393443,0.5358674229463924,0.18644062530826044,0.5641986366089022,0.11719267964698708,0.5434779481341442
14,attempt_by_route,raw_score,3,OSS-120B,74,0.5,0.7881665449233016,0.5078351548200878,0.18895012226515934,0.568282565277838,0.12183561480629283,0.5574622561248976
14,attempt,global,,,296,0.46283783783783783,0.8063627599504201,0.5297881338223617,0.19723417317330733,0.5830738154925941,0.1055270388003508,0.5188091780355577
14,attempt_by_route,global,1,OSS-20B,222,0.45045045045045046,0.8102459016393443,0.5367052596654179,0.19564763655988274,0.5796480542286596,0.10591919338838465,0.5172215335194287
14,attempt_by_route,global,3,OSS-120B,74,0.5,0.7881665449233016,0.508865442028956,0.20199378301358123,0.5933510992843968,0.14339709621591196,0.5235721115839452
14,attempt,global_len,,,296,0.46283783783783783,0.8186659321489235,0.5528802730655822,0.1887609922495465,0.5638941090575836,0.11631969464758195,0.5083950080649005
14,attempt_by_route,global_len,1,OSS-20B,222,0.45045045045045046,0.8262295081967214,0.5618790876602017,0.18623380716749188,0.5582790004498328,0.14579872609755778,0.504721044104791
14,attempt_by_route,global_len,3,OSS-120B,74,0.5,0.7910883856829802,0.522766592818452,0.19634254749571045,0.5807394348808361,0.1461316719731957,0.5194168999452291
14,attempt,route_intercept,,,296,0.46283783783783783,0.805857779001974,0.5305038605676003,0.19719119459034384,0.5829288004195123,0.10277567482670665,0.5188996922636678
14,attempt_by_route,route_intercept,1,OSS-20B,222,0.45045045045045046,0.8102459016393443,0.5366684806954759,0.19536606879019494,0.5790373370475773,0.12252044428011982,0.5143768011039274
14,attempt_by_route,route_intercept,3,OSS-120B,74,0.5,0.7881665449233016,0.5085077482314937,0.2026665719907906,0.5946031905353176,0.14740231600037115,0.5324683657428889
14,attempt,route_intercept_len,,,296,0.46283783783783783,0.8182068585594271,0.553196194775274,0.1887273053830223,0.5637147616028817,0.11308327142026042,0.5084406908994072
14,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.45045045045045046,0.8263934426229508,0.5619670451113894,0.1858742570444106,0.5574479512085225,0.13341669153941757,0.5002312852029381
14,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5,0.7910883856829802,0.522412648868995,0.1972864503988573,0.5825151927859598,0.12005783986915852,0.5330689079888149
14,best_seen_state,raw_state_score,,,222,0.481981981981982,0.7703372612759041,0.4730786910175358,0.21294621474068953,0.6410596527084768,0.16576644320141623,0.6166585973623369
14,best_seen_state,state_score,,,222,0.481981981981982,0.7703372612759041,0.47406497941707715,0.20762579609274878,0.6050139039960011,0.11749230587472458,0.5374584147692721
14,best_seen_state,state_score_n,,,222,0.481981981981982,0.7700121901665989,0.47747566280915926,0.2065298717651841,0.6028165989432794,0.10216796659976723,0.5358972883429752
14,best_seen_state,state_full,,,222,0.481981981981982,0.7964242177976433,0.5117249730748342,0.18872994680423041,0.5608624160809116,0.07302103853664653,0.5220088630098666
15,attempt,raw_score,,,296,0.48986486486486486,0.7893583009819594,0.5069214949602924,0.1963728169117646,0.5971242959554738,0.1231690065154957,0.5816230932879891
15,attempt_by_route,raw_score,1,OSS-20B,222,0.4864864864864865,0.7902858999350227,0.5097740826063044,0.19512829825449934,0.5898050291883553,0.12115292977709491,0.5699016500331529
15,attempt_by_route,raw_score,3,OSS-120B,74,0.5,0.7888970051132214,0.5045286873422263,0.20010637288356034,0.6190820962568286,0.15651399249563347,0.6167874230524978
15,attempt,global,,,296,0.48986486486486486,0.7893583009819594,0.5080217315756111,0.19706721766361504,0.5822160353659812,0.10300164023832903,0.5267604268847256
15,attempt_by_route,global,1,OSS-20B,222,0.4864864864864865,0.7902858999350227,0.5100618144915117,0.19545440469020478,0.5784830476109826,0.10919484655197605,0.5210395882666634
15,attempt_by_route,global,3,OSS-120B,74,0.5,0.7888970051132214,0.5078603553675287,0.20190565658384588,0.5934149986309772,0.13104997179581085,0.5439229427389121
15,attempt,global_len,,,296,0.48986486486486486,0.7936515186115551,0.5187981802945687,0.19129961866343898,0.5687926064498872,0.09491609203162665,0.5189598189544785
15,attempt_by_route,global_len,1,OSS-20B,222,0.4864864864864865,0.794103313840156,0.5214323625496495,0.18955949361570085,0.564506643893417,0.09802189683656877,0.5109396712329771
15,attempt_by_route,global_len,3,OSS-120B,74,0.5,0.7925493060628196,0.5184188918295587,0.19651999380665336,0.5816504941192978,0.13348072074225772,0.5430202621189826
15,attempt,route_intercept,,,296,0.48986486486486486,0.7868006394153917,0.4990225458581705,0.19817363997854678,0.584235212255762,0.09167122636463167,0.5269797545407992
15,attempt_by_route,route_intercept,1,OSS-20B,222,0.4864864864864865,0.7902858999350227,0.5099736245465435,0.19501052391425458,0.5774122329805027,0.10256961349473714,0.5083962812107585
15,attempt_by_route,route_intercept,3,OSS-120B,74,0.5,0.7888970051132214,0.5065168409885326,0.2076629881714235,0.6047041500815402,0.16805669950218086,0.5827301745309209
15,attempt,route_intercept_len,,,296,0.48986486486486486,0.7888559031742407,0.508066600998389,0.19277310540808154,0.5715040219816121,0.0727481744410716,0.5190447579950016
15,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.4864864864864865,0.7947530864197531,0.5212453762863521,0.18932063373306757,0.5636818024532317,0.09126218371528672,0.4962641478564694
15,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5,0.7925493060628196,0.517603149728853,0.20313052043312343,0.5949706805667535,0.12792760143493215,0.587386588410598
15,best_seen_state,raw_state_score,,,222,0.5180180180180181,0.7746444534741975,0.48206908597056686,0.2086364402746185,0.6292488322197157,0.16519698289197846,0.6425054322022039
15,best_seen_state,state_score,,,222,0.5180180180180181,0.7746444534741975,0.48308796813499894,0.20261630558096838,0.5942747710944906,0.11888782441116148,0.527423983894386
15,best_seen_state,state_score_n,,,222,0.5180180180180181,0.7741568468102398,0.48534201927363757,0.201768629130843,0.5926206408593844,0.11184629277013314,0.5266064624421626
15,best_seen_state,state_full,,,222,0.5180180180180181,0.7911418122714344,0.515720595792447,0.18548665740566386,0.5541421412737116,0.07223121743122533,0.5247254002149855
16,attempt,raw_score,,,296,0.48986486486486486,0.8400091345055949,0.5884783151103576,0.17279918878210185,0.5244927656484448,0.1024179926041413,0.5848050874884467
16,attempt_by_route,raw_score,1,OSS-20B,222,0.47297297297297297,0.859096459096459,0.622305971929085,0.1641962121833972,0.5009364798258719,0.10775223081545521,0.5781683773054062
16,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.774264705882353,0.4690182898297092,0.19860811857821575,0.5951616231161636,0.14226231142576481,0.6047152180375682
16,attempt,global,,,296,0.48986486486486486,0.8400091345055949,0.5887613901687112,0.19031621917167568,0.5692342479694187,0.13959217480496042,0.5247527841476636
16,attempt_by_route,global,1,OSS-20B,222,0.47297297297297297,0.859096459096459,0.6225376988256706,0.18420686590369453,0.5563580605812809,0.1509876136645647,0.5220664101993804
16,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.774264705882353,0.46992037423836935,0.20864427897561902,0.6078628101338318,0.11956416760757085,0.5328119059925134
16,attempt,global_len,,,296,0.48986486486486486,0.8537565654258963,0.6122605727400412,0.1817038079292684,0.549972594070532,0.15050020041303455,0.5211426940328068
16,attempt_by_route,global_len,1,OSS-20B,222,0.47297297297297297,0.8755392755392756,0.6479900902543618,0.17445626334007497,0.5344940971087765,0.1622544179099244,0.5171292451368791
16,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.7698529411764706,0.4851551943281429,0.20344644169684875,0.5964080849557983,0.14166651739956876,0.53318304072059
16,attempt,route_intercept,,,296,0.48986486486486486,0.8395067366978762,0.5893295357272695,0.1902676884662148,0.5691219927029872,0.1452409797090065,0.5247776470803253
16,attempt_by_route,route_intercept,1,OSS-20B,222,0.47297297297297297,0.859096459096459,0.6225866567409827,0.18413631796349206,0.5562164321179732,0.15079909783231332,0.520796222980298
16,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.774264705882353,0.4697785178483649,0.2086617999743832,0.6078386744580287,0.14228697716093405,0.536721919380407
16,attempt,route_intercept_len,,,296,0.48986486486486486,0.8534368577300754,0.6129686124578599,0.1816241311628683,0.5497834223148701,0.1482166315099362,0.5211148153010432
16,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.47297297297297297,0.8755392755392756,0.6481655649370276,0.17433482707735554,0.5342439613208715,0.15476462381850936,0.5147789690837549
16,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.7698529411764706,0.48504103998241804,0.20349204341940663,0.5964018052968658,0.13225187112318038,0.5401223539529083
16,best_seen_state,raw_state_score,,,222,0.5045045045045045,0.8448863636363636,0.5886337663630247,0.1845501865919709,0.558618824933186,0.15309528019782656,0.6500086139317032
16,best_seen_state,state_score,,,222,0.5045045045045045,0.8448863636363636,0.5893555560587065,0.1976311670945693,0.5852960760456009,0.16225019642318206,0.5405817726378869
16,best_seen_state,state_score_n,,,222,0.5045045045045045,0.8446428571428571,0.5922301762665004,0.19655395745042883,0.5830079828860543,0.17105018852616094,0.5403334264132557
16,best_seen_state,state_full,,,222,0.5045045045045045,0.8678571428571429,0.6402415116419321,0.1689297649035785,0.5200436082155855,0.15842759850779375,0.5524729178370122
17,attempt,raw_score,,,296,0.5101351351351351,0.7918246174925783,0.5248197598151035,0.19218642454653012,0.6039581917395864,0.12450195521091087,0.604481456404854
17,attempt_by_route,raw_score,1,OSS-20B,222,0.49099099099099097,0.800194852642689,0.5278565851378184,0.19405492337475316,0.6027016398113192,0.12466002340420143,0.5916234508811219
17,attempt_by_route,raw_score,3,OSS-120B,74,0.5675675675675675,0.7730654761904762,0.5128644828763675,0.18658092806186094,0.6077278475243877,0.18423050012741543,0.6430554729760498
17,attempt,global,,,296,0.5101351351351351,0.7918246174925783,0.5265224636594331,0.19356580633665982,0.575208557677882,0.0991874526837355,0.5278922804421079
17,attempt_by_route,global,1,OSS-20B,222,0.49099099099099097,0.800194852642689,0.5286178276611481,0.19237688971395553,0.5722360828030288,0.09797156372086538,0.5218108377633023
17,attempt_by_route,global,3,OSS-120B,74,0.5675675675675675,0.7730654761904762,0.5176971784141645,0.19713255620477269,0.5841259823024412,0.15909000189263206,0.5461366084785252
17,attempt,global_len,,,296,0.5101351351351351,0.8017812285910025,0.5433211730657782,0.1870391819071508,0.5601917444186596,0.09404740526036007,0.526460429063112
17,attempt_by_route,global_len,1,OSS-20B,222,0.49099099099099097,0.8061216205244783,0.5450208874867,0.1858171764360972,0.5568842196487761,0.08719314633880623,0.5189633420142641
17,attempt_by_route,global_len,3,OSS-120B,74,0.5675675675675675,0.7857142857142857,0.5349271882550289,0.19070519832031158,0.5701143187283101,0.12881203780154468,0.5489516902096558
17,attempt,route_intercept,,,296,0.5101351351351351,0.7910938570449875,0.5266817370326259,0.19354432697085883,0.575162316695816,0.09917942211005178,0.5279953121349156
