instance_id,repo,real_scout,proxy_scout,post_pred_scout,input_pred_scout,output_tokens_scout,real_oss,proxy_oss,post_pred_oss,input_pred_oss,output_tokens_oss,real_gemini,proxy_gemini,post_pred_gemini,input_pred_gemini,output_tokens_gemini
django__django-16612,django/django,0,0.636755823986195,0.5,0.2890625,2000.0,1,0.6328195829555757,0.51171875,0.357421875,1070.0,1,0.8972602739726028,0.62109375,0.45703125,101.0
django__django-16631,django/django,0,0.29337464405553915,0.330078125,0.306640625,2000.0,0,0.1678060907395898,0.20703125,0.1923828125,1839.0,0,0.24461538461538462,0.193359375,0.1806640625,799.0
django__django-16642,django/django,0,0.4946236559139785,0.40234375,0.28125,2000.0,0,0.499001996007984,0.380859375,0.345703125,1850.0,1,0.9664292980671414,0.482421875,0.443359375,162.0
django__django-16662,django/django,0,0.36721311475409835,0.36328125,0.341796875,2000.0,1,0.5496946141032759,0.431640625,0.375,818.0,0,0.789032749428789,0.53125,0.45703125,466.0
django__django-16667,django/django,0,0.4841328413284133,0.349609375,0.26171875,2000.0,0,0.5011820330969267,0.427734375,0.337890625,513.0,0,0.5011820330969267,0.55078125,0.44140625,92.0
django__django-16801,django/django,0,0.4900523560209424,0.55859375,0.302734375,2000.0,1,0.5359828141783028,0.53515625,0.373046875,481.0,1,0.5507571508693214,0.61328125,0.474609375,303.0
django__django-16877,django/django,0,0.7529691211401425,0.2421875,0.28125,2000.0,1,0.5728155339805825,0.2373046875,0.3359375,1210.0,0,0.7467532467532467,0.314453125,0.431640625,265.0
django__django-16899,django/django,0,0.5677491601343785,0.392578125,0.265625,2000.0,0,0.5823655913978495,0.447265625,0.33984375,877.0,1,0.9199149539333806,0.56640625,0.443359375,234.0
django__django-16901,django/django,0,0.5896130346232179,0.490234375,0.3359375,2000.0,1,0.7866369710467706,0.4921875,0.392578125,1540.0,1,0.5356622998544396,0.59765625,0.486328125,369.0
django__django-16938,django/django,0,0.3660994105058651,0.375,0.25390625,2000.0,0,0.580311719154492,0.2216796875,0.193359375,1566.0,0,0.4864864864864865,0.2265625,0.21484375,360.0
django__django-16950,django/django,0,0.2907083716651334,0.1845703125,0.25390625,2000.0,0,0.3576323987538941,0.23046875,0.34375,3907.0,0,0.6725018234865062,0.318359375,0.453125,347.0
django__django-17029,django/django,0,0.35560344827586204,0.30078125,0.31640625,2000.0,1,0.42346938775510207,0.5390625,0.37890625,650.0,1,0.463245492371706,0.6328125,0.474609375,208.0
django__django-9296,django/django,0,0.25117739403453687,0.1533203125,0.39453125,2000.0,1,0.4668192219679634,0.4609375,0.427734375,512.0,1,0.8835978835978836,0.515625,0.498046875,192.0
matplotlib__matplotlib-20859,matplotlib/matplotlib,0,0.6424870466321243,0.298828125,0.267578125,2000.0,1,0.7374076561450638,0.3203125,0.34765625,814.0,0,0.45776566757493187,0.419921875,0.453125,279.0
matplotlib__matplotlib-24026,matplotlib/matplotlib,0,0.2972665148063781,0.51171875,0.375,2000.0,0,0.536036036036036,0.4609375,0.404296875,1007.0,0,0.38611713665943603,0.5546875,0.478515625,516.0
matplotlib__matplotlib-24570,matplotlib/matplotlib,0,0.3,0.275390625,0.25390625,2000.0,0,0.20044792833146696,0.384765625,0.349609375,1490.0,0,0.9400196656833825,0.50390625,0.4609375,117.0
matplotlib__matplotlib-26466,matplotlib/matplotlib,0,0.17434335744194898,0.126953125,0.26171875,2000.0,0,0.24007139669790273,0.2578125,0.337890625,853.0,0,0.23566543924250394,0.349609375,0.443359375,115.0
pallets__flask-5014,pallets/flask,0,0.3542116630669546,0.31640625,0.302734375,2000.0,1,0.51875,0.435546875,0.37890625,755.0,1,0.9689922480620154,0.55078125,0.478515625,107.0
psf__requests-1142,psf/requests,0,0.8548951048951049,0.5234375,0.298828125,2000.0,1,0.47863247863247865,0.4921875,0.375,851.0,1,0.845771144278607,0.58984375,0.478515625,298.0
psf__requests-1724,psf/requests,1,0.2383838383838384,0.439453125,0.298828125,2000.0,1,0.16508254127063532,0.44921875,0.361328125,1931.0,0,0.15861440291704648,0.5625,0.4609375,404.0
psf__requests-1766,psf/requests,0,0.507910074937552,0.419921875,0.384765625,2000.0,1,0.5736894164193868,0.55859375,0.423828125,947.0,1,0.714987714987715,0.64453125,0.498046875,94.0
psf__requests-1921,psf/requests,0,0.2007017543859649,0.2734375,0.3046875,2000.0,1,0.3631123919308357,0.333984375,0.37109375,944.0,1,0.5747126436781609,0.4375,0.470703125,156.0
psf__requests-2317,psf/requests,0,0.47719298245614034,0.5625,0.283203125,2000.0,1,0.35404255319148936,0.5546875,0.33984375,682.0,1,0.5,0.63671875,0.43359375,313.0
psf__requests-2931,psf/requests,0,0.4037089871611983,0.37109375,0.283203125,2000.0,0,0.34097158570119157,0.3984375,0.3515625,902.0,0,0.5704387990762124,0.52734375,0.451171875,394.0
psf__requests-5414,psf/requests,0,0.6007326007326007,0.5,0.267578125,2000.0,1,0.521557719054242,0.5,0.32421875,1050.0,0,0.5759865659109992,0.609375,0.419921875,322.0
psf__requests-6028,psf/requests,0,0.1940755873340143,0.26953125,0.26171875,2000.0,0,0.1932059447983015,0.298828125,0.30859375,1447.0,0,0.2486865148861646,0.416015625,0.3984375,242.0
pydata__xarray-3151,pydata/xarray,0,0.7111965401249399,0.259765625,0.28125,2000.0,1,0.7296875,0.32421875,0.3515625,1220.0,1,0.41511771995043373,0.41796875,0.453125,217.0
pydata__xarray-4075,pydata/xarray,0,0.6150197628458498,0.421875,0.345703125,2000.0,1,0.5069597069597069,0.46875,0.400390625,687.0,1,0.17248908296943233,0.578125,0.490234375,73.0
pydata__xarray-4356,pydata/xarray,0,0.6011816838995568,0.41015625,0.369140625,2000.0,1,0.5097159940209267,0.6015625,0.41796875,1225.0,0,0.8934659090909091,0.67578125,0.498046875,383.0
pydata__xarray-4629,pydata/xarray,1,0.9283582089552239,0.44921875,0.259765625,2000.0,1,0.6966292134831461,0.474609375,0.326171875,326.0,1,0.9283582089552239,0.5859375,0.42578125,243.0
pydata__xarray-6744,pydata/xarray,0,0.6819770344483275,0.259765625,0.25390625,2000.0,0,0.4572307692307692,0.33203125,0.314453125,2452.0,1,0.5731182795698925,0.4296875,0.41015625,439.0
pydata__xarray-7233,pydata/xarray,0,0.20180420982292016,0.1767578125,0.255859375,2000.0,1,0.5900621118012422,0.228515625,0.302734375,882.0,1,0.6962616822429907,0.3203125,0.392578125,88.0
pylint-dev__pylint-4551,pylint-dev/pylint,0,0.3051137844009456,0.21484375,0.2216796875,2000.0,0,0.04616864379608849,0.08544921875,0.109375,3600.0,0,0.09427121102248005,0.08349609375,0.1005859375,361.0
pylint-dev__pylint-4661,pylint-dev/pylint,0,0.4902137210246784,0.328125,0.3046875,2000.0,0,0.13094677343382008,0.1982421875,0.189453125,1330.0,0,0.22767857142857142,0.19921875,0.1767578125,646.0
pylint-dev__pylint-4970,pylint-dev/pylint,0,0.27401837928153716,0.189453125,0.255859375,2000.0,0,0.34213305174234426,0.25390625,0.310546875,968.0,0,0.4933530280649926,0.341796875,0.40234375,303.0
pylint-dev__pylint-6386,pylint-dev/pylint,0,0.06917885264341957,0.05810546875,0.1923828125,2000.0,0,0.07292707292707293,0.11962890625,0.1298828125,1538.0,0,0.030636292223095052,0.138671875,0.154296875,302.0
pylint-dev__pylint-6903,pylint-dev/pylint,0,0.2230005837711617,0.412109375,0.337890625,2000.0,0,0.3313885647607935,0.439453125,0.3984375,1089.0,0,0.5217391304347826,0.546875,0.490234375,316.0
pylint-dev__pylint-7080,pylint-dev/pylint,0,0.6633986928104575,0.220703125,0.279296875,2000.0,0,0.23255813953488372,0.23828125,0.34375,1307.0,0,0.2607594936708861,0.3125,0.443359375,256.0
pytest-dev__pytest-10051,pytest-dev/pytest,0,0.49441548771407295,0.42578125,0.275390625,2000.0,0,0.33301251203079885,0.439453125,0.33984375,889.0,0,0.2669902912621359,0.5625,0.44140625,161.0
pytest-dev__pytest-10081,pytest-dev/pytest,0,0.44681839294008363,0.384765625,0.314453125,2000.0,1,0.7743813682678311,0.37109375,0.375,1626.0,1,0.76,0.486328125,0.474609375,167.0
pytest-dev__pytest-10356,pytest-dev/pytest,0,0.3354673495518566,0.181640625,0.28125,2000.0,0,0.5344352617079889,0.21484375,0.34375,805.0,0,0.45010924981791695,0.302734375,0.44140625,930.0
pytest-dev__pytest-5262,pytest-dev/pytest,0,0.32107843137254904,0.486328125,0.265625,2000.0,1,0.28874388254486133,0.5,0.298828125,1619.0,1,0.8372093023255814,0.6171875,0.3828125,339.0
pytest-dev__pytest-5631,pytest-dev/pytest,0,0.40547063555913115,0.55859375,0.326171875,2000.0,1,0.5182525433871933,0.53515625,0.376953125,677.0,1,0.5821665438467207,0.6328125,0.474609375,206.0
pytest-dev__pytest-5809,pytest-dev/pytest,1,0.5111989459815547,0.6015625,0.40625,2000.0,1,0.5111989459815547,0.60546875,0.423828125,666.0,1,0.9690522243713733,0.64453125,0.490234375,98.0
pytest-dev__pytest-5840,pytest-dev/pytest,0,0.41453731340077526,0.19921875,0.212890625,2000.0,0,0.14750198255352895,0.134765625,0.1279296875,935.0,0,0.20021528525296017,0.185546875,0.1396484375,194.0
pytest-dev__pytest-6197,pytest-dev/pytest,0,0.13710201429499674,0.345703125,0.2353515625,2000.0,0,0.15001884658876743,0.33984375,0.279296875,984.0,0,0.09574944071588366,0.44921875,0.36328125,248.0
pytest-dev__pytest-6202,pytest-dev/pytest,0,0.5265049415992812,0.51953125,0.2470703125,2000.0,1,0.7901701323251418,0.48828125,0.298828125,392.0,1,0.8912280701754386,0.59375,0.392578125,60.0
pytest-dev__pytest-7205,pytest-dev/pytest,0,0.52,0.4921875,0.3671875,2000.0,1,0.7604456824512534,0.5390625,0.41015625,665.0,0,0.7558620689655172,0.63671875,0.490234375,94.0
pytest-dev__pytest-7236,pytest-dev/pytest,0,0.175,0.427734375,0.294921875,2000.0,0,0.14285714285714285,0.396484375,0.306640625,2988.0,0,0.42064112587959346,0.5078125,0.375,456.0
pytest-dev__pytest-7324,pytest-dev/pytest,0,0.30076142131979694,0.4140625,0.37890625,2000.0,0,0.2623574144486692,0.35546875,0.412109375,897.0,0,0.05324459234608985,0.455078125,0.490234375,389.0
pytest-dev__pytest-7432,pytest-dev/pytest,0,0.23569598633646455,0.3046875,0.306640625,2000.0,1,0.23876532001815706,0.337890625,0.326171875,3119.0,1,0.3829787234042553,0.44921875,0.404296875,120.0
pytest-dev__pytest-7521,pytest-dev/pytest,0,0.11742059672762271,0.22265625,0.255859375,2000.0,1,0.9293924466338259,0.296875,0.2734375,761.0,0,0.43256997455470736,0.390625,0.34765625,330.0
pytest-dev__pytest-7982,pytest-dev/pytest,1,0.9459041731066461,0.388671875,0.3046875,2000.0,1,0.9760765550239234,0.33984375,0.375,448.0,1,0.9760765550239234,0.4375,0.478515625,294.0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,0,0.18105367301508782,0.2451171875,0.25390625,2000.0,1,0.320317979892448,0.38671875,0.322265625,810.0,1,0.320317979892448,0.486328125,0.42578125,254.0
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,0,0.6037234042553191,0.353515625,0.255859375,2000.0,1,0.5511265164644714,0.4296875,0.333984375,798.0,1,0.9413489736070382,0.5390625,0.4375,176.0
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,0,0.15778197857592943,0.19140625,0.255859375,2000.0,1,0.5032154340836013,0.26953125,0.333984375,975.0,0,0.1324575807334428,0.3671875,0.439453125,884.0
scikit-learn__scikit-learn-12585,scikit-learn/scikit-learn,0,0.3383991894630192,0.50390625,0.3046875,2000.0,1,0.9598051157125457,0.50390625,0.373046875,732.0,1,0.6847161572052402,0.609375,0.474609375,113.0
scikit-learn__scikit-learn-12682,scikit-learn/scikit-learn,0,0.18733851674641147,0.275390625,0.1640625,2000.0,0,0.12427914209810147,0.220703125,0.1435546875,2027.0,0,0.058149844835229794,0.244140625,0.1826171875,1606.0
scikit-learn__scikit-learn-12973,scikit-learn/scikit-learn,0,0.21046115753636646,0.1328125,0.265625,2000.0,1,0.5809716599190283,0.408203125,0.35546875,1257.0,1,0.6368421052631579,0.498046875,0.46875,728.0
scikit-learn__scikit-learn-13135,scikit-learn/scikit-learn,0,0.20889202540578689,0.365234375,0.3125,2000.0,1,0.7225583405358686,0.400390625,0.375,635.0,1,0.8767441860465116,0.5234375,0.474609375,566.0
scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,0,0.4094715564539417,0.31640625,0.28515625,2000.0,1,0.7598668568711364,0.328125,0.3359375,1152.0,1,0.5778975741239892,0.447265625,0.42578125,404.0
scikit-learn__scikit-learn-13328,scikit-learn/scikit-learn,0,0.20503969623748705,0.2041015625,0.318359375,2000.0,0,0.15416666666666667,0.37890625,0.388671875,705.0,1,0.952819332566168,0.474609375,0.486328125,113.0
scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,0,0.29186155285313375,0.287109375,0.28125,2000.0,1,0.5703883495145631,0.322265625,0.349609375,711.0,1,0.9521276595744681,0.419921875,0.455078125,109.0
scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,0,0.054321893925490916,0.2021484375,0.296875,2000.0,1,0.5334833989870569,0.255859375,0.3671875,1105.0,0,0.5202312138728323,0.30859375,0.46875,600.0
scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,0,0.38786436644854255,0.337890625,0.283203125,2000.0,1,0.7497565725413826,0.392578125,0.31640625,709.0,1,0.949569495694957,0.51953125,0.40234375,168.0
scikit-learn__scikit-learn-14053,scikit-learn/scikit-learn,0,0.19474196689386564,0.330078125,0.255859375,2000.0,1,0.3363914373088685,0.34765625,0.30078125,1100.0,1,0.6873126873126874,0.453125,0.38671875,171.0
scikit-learn__scikit-learn-14141,scikit-learn/scikit-learn,1,0.9251700680272109,0.609375,0.41796875,2000.0,1,0.6103896103896104,0.60546875,0.4296875,480.0,1,0.9251700680272109,0.63671875,0.482421875,60.0
scikit-learn__scikit-learn-14496,scikit-learn/scikit-learn,0,0.168871116579514,0.4921875,0.26171875,2000.0,1,0.4041095890410959,0.53125,0.333984375,851.0,1,0.16442451420029897,0.63671875,0.435546875,335.0
scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,0,0.2179151388161341,0.310546875,0.298828125,2000.0,1,0.3612950699043414,0.455078125,0.373046875,1980.0,1,0.2160168598524763,0.56640625,0.474609375,425.0
scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,1,0.6622436670687576,0.40625,0.265625,2000.0,1,0.6520423600605144,0.396484375,0.337890625,1509.0,1,0.6530035335689046,0.515625,0.44140625,808.0
scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,0,0.6266266266266266,0.482421875,0.267578125,2000.0,1,0.4278879015721121,0.5078125,0.345703125,601.0,1,0.4757085020242915,0.60546875,0.453125,121.0
sphinx-doc__sphinx-10323,sphinx-doc/sphinx,0,0.3752577319587629,0.33203125,0.29296875,2000.0,0,0.7540760869565217,0.322265625,0.365234375,710.0,0,0.9385574354407836,0.421875,0.466796875,627.0
sphinx-doc__sphinx-10449,sphinx-doc/sphinx,0,0.32967032967032966,0.2197265625,0.33203125,2000.0,0,0.22189781021897811,0.244140625,0.37109375,890.0,1,0.2079207920792079,0.341796875,0.455078125,155.0
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,0,0.3584905660377358,0.53515625,0.318359375,2000.0,1,0.2143658810325477,0.55078125,0.376953125,746.0,1,0.3249475890985325,0.62890625,0.474609375,269.0
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,0,0.3170111736639989,0.171875,0.2314453125,2000.0,1,0.21644218054260392,0.09619140625,0.1328125,2540.0,1,0.10745233968804159,0.08984375,0.140625,412.0
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,0,0.16261574074074073,0.2265625,0.29296875,2000.0,0,0.0897359539408378,0.2490234375,0.357421875,2209.0,0,0.2522603978300181,0.33984375,0.458984375,1849.0
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,0,0.30313588850174217,0.263671875,0.259765625,2000.0,0,0.8269858541893362,0.296875,0.318359375,1031.0,0,0.527379949452401,0.400390625,0.4140625,763.0
sphinx-doc__sphinx-7454,sphinx-doc/sphinx,0,0.25936599423631124,0.28125,0.25390625,2000.0,0,0.4391736801836266,0.28125,0.322265625,1911.0,0,1.0,0.39453125,0.423828125,531.0
sphinx-doc__sphinx-7462,sphinx-doc/sphinx,0,0.7767835680976876,0.28125,0.1728515625,2000.0,0,0.2691154422788606,0.22265625,0.1318359375,885.0,0,0.3700980392156863,0.255859375,0.1552734375,427.0
sphinx-doc__sphinx-7757,sphinx-doc/sphinx,0,0.2357142857142857,0.1708984375,0.296875,2000.0,0,0.514996342355523,0.298828125,0.369140625,1983.0,0,0.5693251533742332,0.408203125,0.474609375,249.0
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,0,0.25824175824175827,0.4296875,0.390625,2000.0,0,0.22058823529411764,0.408203125,0.421875,893.0,0,0.2845927379784102,0.5234375,0.494140625,368.0
sphinx-doc__sphinx-7910,sphinx-doc/sphinx,0,0.6776859504132231,0.4453125,0.314453125,2000.0,0,0.5055230669265757,0.443359375,0.37890625,626.0,0,0.5800604229607251,0.546875,0.478515625,114.0
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,0,0.2073802988716072,0.15234375,0.275390625,2000.0,0,0.35487232933819696,0.208984375,0.345703125,5269.0,0,0.16881827209533268,0.302734375,0.44921875,308.0
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,0,0.3221339298925695,0.322265625,0.1796875,2000.0,0,0.31941431670281994,0.181640625,0.1474609375,749.0,0,0.35588809368900454,0.201171875,0.1796875,322.0
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,0,0.138801261829653,0.380859375,0.373046875,2000.0,0,0.280970625798212,0.380859375,0.416015625,715.0,0,0.31322505800464034,0.478515625,0.498046875,382.0
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,0,0.3303370786516854,0.33984375,0.400390625,326.0,0,0.31849577897160397,0.345703125,0.423828125,2344.0,0,0.35389133627019087,0.41796875,0.490234375,204.0
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,0,0.49952061361457334,0.4765625,0.326171875,2000.0,0,0.9752863170584689,0.455078125,0.3828125,612.0,0,0.4712230215827338,0.55859375,0.478515625,224.0
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,0,0.28596491228070176,0.3671875,0.408203125,2000.0,0,0.24455958549222798,0.33984375,0.412109375,1741.0,0,0.2864137086903305,0.4375,0.46484375,366.0
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,0,0.22412318220701455,0.171875,0.26171875,2000.0,0,0.2753319357092942,0.2099609375,0.328125,1171.0,0,0.9514563106796117,0.30859375,0.4296875,140.0
sphinx-doc__sphinx-9230,sphinx-doc/sphinx,0,0.24015444015444015,0.232421875,0.314453125,2000.0,1,0.3446153846153846,0.28515625,0.375,933.0,1,0.7185261003070624,0.39453125,0.474609375,255.0
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,0,0.1460446247464503,0.330078125,0.2734375,2000.0,1,0.6729106628242075,0.3125,0.361328125,1202.0,1,0.9276511397423192,0.412109375,0.46875,465.0
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,0,0.8181818181818182,0.373046875,0.359375,2000.0,1,0.8672699849170438,0.486328125,0.408203125,400.0,1,0.6359832635983264,0.59765625,0.494140625,186.0
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,0,0.6275,0.248046875,0.2490234375,2000.0,1,0.6533864541832669,0.294921875,0.322265625,1420.0,1,0.8879892037786775,0.40234375,0.421875,217.0
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,0,0.3673641936165715,0.212890625,0.265625,2000.0,0,0.26842105263157895,0.2734375,0.345703125,1400.0,0,0.17249876786594381,0.37890625,0.453125,1769.0
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,0,0.3213828425096031,0.171875,0.361328125,2000.0,0,0.2124492557510149,0.203125,0.404296875,2932.0,0,0.16510903426791276,0.287109375,0.486328125,133.0
sphinx-doc__sphinx-9673,sphinx-doc/sphinx,0,0.11712707182320442,0.203125,0.388671875,2000.0,1,0.46558704453441296,0.244140625,0.419921875,1487.0,0,0.1952191235059761,0.34375,0.494140625,148.0
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,0,0.5673389720234222,0.302734375,0.26953125,2000.0,1,0.855457227138643,0.4296875,0.361328125,652.0,1,0.9217758985200846,0.546875,0.470703125,413.0
sphinx-doc__sphinx-9711,sphinx-doc/sphinx,0,0.5558388577256502,0.578125,0.404296875,2000.0,1,0.3107359535742548,0.58984375,0.431640625,1166.0,0,0.2912761355443403,0.65625,0.498046875,410.0
sympy__sympy-13372,sympy/sympy,0,0.5555555555555556,0.1806640625,0.2490234375,2000.0,0,0.5598194130925508,0.26171875,0.3125,1482.0,1,0.9763651181744091,0.35546875,0.41015625,303.0
sympy__sympy-13615,sympy/sympy,0,0.4364123159303882,0.185546875,0.263671875,2000.0,0,0.47940865892291445,0.22265625,0.357421875,2498.0,1,0.698932384341637,0.3125,0.46875,459.0
sympy__sympy-13852,sympy/sympy,0,0.1988227599738391,0.337890625,0.26953125,2000.0,0,0.1822021116138763,0.3671875,0.31640625,1776.0,0,0.21798561151079138,0.470703125,0.404296875,221.0
sympy__sympy-14531,sympy/sympy,0,0.06608084358523726,0.228515625,0.28125,2000.0,0,0.13029421273844163,0.2578125,0.353515625,4313.0,0,0.1158021712907117,0.349609375,0.45703125,1690.0
sympy__sympy-14976,sympy/sympy,0,0.19872611464968154,0.265625,0.26953125,2000.0,0,0.6966731898238747,0.251953125,0.318359375,1654.0,1,0.750252780586451,0.326171875,0.412109375,379.0
sympy__sympy-15017,sympy/sympy,0,0.36421725239616615,0.2138671875,0.373046875,2000.0,1,0.4203347799132052,0.30859375,0.41796875,903.0,1,0.9197278911564626,0.3671875,0.498046875,173.0
sympy__sympy-15345,sympy/sympy,0,0.2214765100671141,0.458984375,0.3984375,2000.0,0,0.30303030303030304,0.490234375,0.43359375,1833.0,0,0.5470653377630121,0.57421875,0.5,308.0
sympy__sympy-15599,sympy/sympy,0,0.26588921282798833,0.177734375,0.353515625,2000.0,0,0.3509212730318258,0.263671875,0.3984375,1479.0,0,0.23393574297188754,0.35546875,0.482421875,171.0
sympy__sympy-15809,sympy/sympy,0,0.5372807017543859,0.318359375,0.275390625,2000.0,1,0.5790108564535585,0.3828125,0.345703125,637.0,1,0.8362369337979094,0.482421875,0.44921875,124.0
sympy__sympy-15875,sympy/sympy,1,0.30606860158311344,0.35546875,0.26171875,2000.0,0,0.13967489464178207,0.3203125,0.330078125,3116.0,1,0.16697047028800582,0.421875,0.43359375,768.0
sympy__sympy-15976,sympy/sympy,0,0.5917294950879598,0.2392578125,0.28515625,2000.0,1,0.48821834209188,0.263671875,0.3671875,3069.0,1,0.7717633928571429,0.357421875,0.474609375,1046.0
sympy__sympy-16766,sympy/sympy,0,0.36,0.17578125,0.27734375,2000.0,0,0.6543438077634011,0.32421875,0.3359375,701.0,1,0.7035573122529645,0.390625,0.435546875,195.0
sympy__sympy-18199,sympy/sympy,0,0.22430471584038694,0.2451171875,0.2294921875,2000.0,0,0.15299117358613926,0.28125,0.251953125,966.0,0,0.06009783368273934,0.384765625,0.318359375,233.0
sympy__sympy-18211,sympy/sympy,0,0.6708760852407262,0.30859375,0.255859375,2000.0,0,0.5361366622864652,0.251953125,0.337890625,1105.0,0,0.8240906380441264,0.33984375,0.443359375,317.0
sympy__sympy-19346,sympy/sympy,0,0.2428430404738401,0.2294921875,0.3359375,2000.0,1,0.4296922148461074,0.2353515625,0.3984375,2902.0,1,0.5368916797488226,0.302734375,0.498046875,491.0
sympy__sympy-19637,sympy/sympy,0,0.16774193548387098,0.2314453125,0.287109375,2000.0,1,0.5566218809980806,0.400390625,0.3671875,1902.0,1,0.8820326678765881,0.51171875,0.474609375,148.0
sympy__sympy-20428,sympy/sympy,0,0.9195402298850575,0.23046875,0.33984375,2000.0,0,0.1683991683991684,0.2294921875,0.390625,918.0,0,0.930648769574944,0.31640625,0.482421875,268.0
sympy__sympy-20438,sympy/sympy,0,0.3119347372690165,0.2353515625,0.1943359375,2000.0,0,0.05163991625959525,0.1005859375,0.1279296875,510.0,0,0.05163991625959525,0.12060546875,0.150390625,717.0
sympy__sympy-20590,sympy/sympy,0,0.26220362622036264,0.283203125,0.421875,2000.0,1,0.6925207756232687,0.32421875,0.42578125,955.0,1,0.3150912106135987,0.369140625,0.478515625,77.0
sympy__sympy-20916,sympy/sympy,0,0.31852654387865653,0.259765625,0.421875,580.0,1,0.4045734388742304,0.25,0.404296875,965.0,0,0.5518072289156627,0.326171875,0.447265625,446.0
sympy__sympy-21612,sympy/sympy,0,0.22144670050761422,0.248046875,0.26953125,2000.0,1,0.19801980198019803,0.275390625,0.34375,2845.0,0,0.24258064516129033,0.37890625,0.451171875,105.0
sympy__sympy-22080,sympy/sympy,0,0.2529785960971206,0.2265625,0.21875,2000.0,0,0.140893470790378,0.1494140625,0.146484375,1947.0,0,0.2943396226415094,0.166015625,0.1650390625,761.0
sympy__sympy-22714,sympy/sympy,0,0.4545926310326933,0.3046875,0.263671875,2000.0,1,0.9542857142857143,0.37890625,0.337890625,2575.0,1,0.966824644549763,0.50390625,0.439453125,454.0
sympy__sympy-22914,sympy/sympy,0,0.07457983193277311,0.0927734375,0.287109375,2000.0,1,0.16624040920716113,0.2333984375,0.365234375,1104.0,1,0.11145510835913312,0.28125,0.46875,173.0
sympy__sympy-23262,sympy/sympy,0,0.3786610878661088,0.29296875,0.2578125,2000.0,1,0.49700996677740866,0.306640625,0.33203125,677.0,1,0.7310098302055407,0.408203125,0.435546875,660.0
sympy__sympy-23413,sympy/sympy,0,0.41732763880414886,0.2060546875,0.306640625,2000.0,1,0.7259337190952131,0.224609375,0.37109375,3893.0,0,0.061867935752528254,0.314453125,0.474609375,175.0
sympy__sympy-23534,sympy/sympy,0,0.0947075208913649,0.15234375,0.2734375,568.0,1,0.8283185840707965,0.1962890625,0.34375,946.0,1,0.9631147540983607,0.275390625,0.44921875,96.0
sympy__sympy-23950,sympy/sympy,0,0.4984025559105431,0.427734375,0.419921875,2000.0,0,0.6968838526912181,0.54296875,0.40625,1447.0,1,0.91875,0.62109375,0.451171875,59.0
sympy__sympy-24066,sympy/sympy,0,0.5125475285171103,0.439453125,0.369140625,178.0,0,0.7116022099447514,0.470703125,0.404296875,1991.0,0,0.5707831325301205,0.54296875,0.486328125,414.0
sympy__sympy-24213,sympy/sympy,0,0.5898078529657477,0.5625,0.369140625,2000.0,0,0.5142543859649122,0.58984375,0.416015625,2484.0,0,0.9440860215053763,0.66796875,0.498046875,583.0
sympy__sympy-24661,sympy/sympy,0,0.5339366515837104,0.298828125,0.263671875,2000.0,1,0.4714285714285714,0.33984375,0.337890625,2237.0,0,0.3505586592178771,0.45703125,0.44140625,511.0
