series,policy_type,lambda,mean_reward,mean_cost,mean_utility,mean_pred_reward,mean_pred_decision_cost,choice_counts_by_route,cost_pct_of_always_oss120,n_eval
Post-scout reward + fixed train-mean cost,learned_direct,6.5,0.3741258741258741,0.002695808527972028,0.356603118694056,0.4527519143127895,0.0020620888214159306,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 102, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 184}",19.385448258956462,286
Post-scout reward + fixed train-mean cost,learned_direct,6.75,0.3741258741258741,0.002695808527972028,0.3559291665620629,0.4527519143127895,0.0020620888214159306,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 102, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 184}",19.385448258956462,286
Post-scout reward + fixed train-mean cost,learned_direct,7.0,0.3741258741258741,0.0026888139125874123,0.3553041767377622,0.4526861921682224,0.002052387373424132,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 103, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 183}",19.335150267380715,286
Post-scout reward + fixed train-mean cost,learned_direct,7.25,0.3741258741258741,0.002620684541958042,0.3551259111966783,0.452617483747589,0.0020426859254323334,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 104, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 182}",18.84523476501955,286
Post-scout reward + fixed train-mean cost,learned_direct,7.5,0.3741258741258741,0.002620684541958042,0.35447074006118884,0.452617483747589,0.0020426859254323334,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 104, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 182}",18.84523476501955,286
Post-scout reward + fixed train-mean cost,learned_direct,7.75,0.3741258741258741,0.002616964678321678,0.3538443978688811,0.4525434458172405,0.002032984477440534,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 105, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 181}",18.81848537859063,286
Post-scout reward + fixed train-mean cost,learned_direct,8.0,0.3741258741258741,0.002616964678321678,0.3531901566993007,0.4525434458172405,0.002032984477440534,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 105, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 181}",18.81848537859063,286
Post-scout reward + fixed train-mean cost,learned_direct,8.25,0.3741258741258741,0.002616964678321678,0.35253591552972025,0.4525434458172405,0.002032984477440534,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 105, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 181}",18.81848537859063,286
Post-scout reward + fixed train-mean cost,learned_direct,8.5,0.3741258741258741,0.0026134264930069927,0.3519117489353147,0.4524614825532153,0.002023283029448736,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 106, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 180}",18.79304243350134,286
Post-scout reward + fixed train-mean cost,learned_direct,8.75,0.3741258741258741,0.002611069216783217,0.351279018479021,0.4523773235040945,0.0020135815814569373,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 107, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 179}",18.77609135711965,286
Post-scout reward + fixed train-mean cost,learned_direct,9.0,0.3741258741258741,0.0026028800664335662,0.350699953527972,0.45229008001881044,0.0020038801334651382,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 108, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 178}",18.717203513735832,286
Post-scout reward + fixed train-mean cost,learned_direct,9.25,0.3776223776223776,0.0025882822132867133,0.3536807671494755,0.45202537318626484,0.0019747757894897416,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 111, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 175}",18.61223095209658,286
Post-scout reward + fixed train-mean cost,learned_direct,9.5,0.3776223776223776,0.0025857568846153842,0.3530576872185315,0.4519350809025598,0.001965074341497943,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 112, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 174}",18.594071417475725,286
Post-scout reward + fixed train-mean cost,learned_direct,9.75,0.3776223776223776,0.00258229137062937,0.3524450367587413,0.4518407321684844,0.0019553728935061444,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 113, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 173}",18.569151048922283,286
Post-scout reward + fixed train-mean cost,learned_direct,10.0,0.3776223776223776,0.00258229137062937,0.35179946391608397,0.4518407321684844,0.0019553728935061444,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 113, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 173}",18.569151048922283,286
Post-scout reward + fixed train-mean cost,learned_direct,10.25,0.3776223776223776,0.0025683248496503495,0.35129704791346156,0.4517429656498916,0.0019456714455143454,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 114, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 172}",18.46871837093825,286
Post-scout reward + fixed train-mean cost,learned_direct,10.5,0.3776223776223776,0.0025629607972027972,0.3507112892517482,0.45164343402102275,0.0019359699975225468,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 115, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 171}",18.430145690385682,286
Post-scout reward + fixed train-mean cost,learned_direct,10.75,0.3776223776223776,0.0025629607972027972,0.35007054905244755,0.45164343402102275,0.0019359699975225468,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 115, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 171}",18.430145690385682,286
Post-scout reward + fixed train-mean cost,learned_direct,11.0,0.3741258741258741,0.0025241588496503495,0.3463601267797203,0.451432287276208,0.001916567101538949,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 117, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 169}",18.151122481274253,286
Post-scout reward + fixed train-mean cost,learned_direct,11.25,0.3741258741258741,0.0025241588496503495,0.3457290870673077,0.451432287276208,0.001916567101538949,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 117, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 169}",18.151122481274253,286
Post-scout reward + fixed train-mean cost,learned_direct,11.5,0.3741258741258741,0.0025241588496503495,0.3450980473548951,0.451432287276208,0.001916567101538949,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 117, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 169}",18.151122481274253,286
Post-scout reward + fixed train-mean cost,learned_direct,11.75,0.3741258741258741,0.002519680479020979,0.3445196284973776,0.4513193186554875,0.00190686565354715,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 118, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 168}",18.11891870225238,286
Post-scout reward + fixed train-mean cost,learned_direct,12.0,0.3741258741258741,0.002519680479020979,0.34388970837762234,0.4513193186554875,0.00190686565354715,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 118, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 168}",18.11891870225238,286
Post-scout reward + fixed train-mean cost,learned_direct,12.25,0.3741258741258741,0.002519680479020979,0.3432597882578671,0.4513193186554875,0.00190686565354715,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 118, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 168}",18.11891870225238,286
Post-scout reward + fixed train-mean cost,learned_direct,12.5,0.3741258741258741,0.002519680479020979,0.34262986813811186,0.4513193186554875,0.00190686565354715,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 118, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 168}",18.11891870225238,286
Post-scout reward + fixed train-mean cost,learned_direct,12.75,0.3776223776223776,0.0025147479125874122,0.3455593417368881,0.4511977329954401,0.0018971642055553514,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 119, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 167}",18.083448819881426,286
Post-scout reward + fixed train-mean cost,learned_direct,13.0,0.3741258741258741,0.002508575391608391,0.3415143940349651,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,13.25,0.3741258741258741,0.002508575391608391,0.34088725018706295,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,13.5,0.3741258741258741,0.002508575391608391,0.3402601063391608,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,13.75,0.3741258741258741,0.002508575391608391,0.33963296249125874,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,14.0,0.3741258741258741,0.002508575391608391,0.33900581864335666,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,14.25,0.3741258741258741,0.002508575391608391,0.3383786747954545,0.45107263191179797,0.0018874627575635528,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 120, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 166}",18.0390624753675,286
Post-scout reward + fixed train-mean cost,learned_direct,14.5,0.3741258741258741,0.0025026617622377623,0.3378372785734266,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,14.75,0.3741258741258741,0.0025026617622377623,0.33721161313286707,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,15.0,0.3741258741258741,0.0025026617622377623,0.3365859476923077,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,15.25,0.3741258741258741,0.0025026617622377623,0.33596028225174823,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,15.5,0.3741258741258741,0.0025026617622377623,0.3353346168111888,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,15.75,0.3741258741258741,0.0025026617622377623,0.33470895137062934,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,16.0,0.3741258741258741,0.0025026617622377623,0.33408328593007,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,16.25,0.3741258741258741,0.0025026617622377623,0.3334576204895105,0.4509340739333546,0.001877761309571754,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 121, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 165}",17.996537809762557,286
Post-scout reward + fixed train-mean cost,learned_direct,16.5,0.3776223776223776,0.0024979017902097903,0.33640699808391605,0.4507742009379647,0.0018680598615799554,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 122, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 164}",17.96230904666426,286
Post-scout reward + fixed train-mean cost,learned_direct,16.75,0.3776223776223776,0.0024957988636363634,0.3358177466564686,0.4506130487351984,0.0018583584135881564,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 123, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 163}",17.94718698815804,286
Post-scout reward + fixed train-mean cost,learned_direct,17.0,0.3776223776223776,0.0024909798461538457,0.33527572023776225,0.4504502637611402,0.0018486569655963576,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 124, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 162}",17.91253363162436,286
Post-scout reward + fixed train-mean cost,learned_direct,17.25,0.3776223776223776,0.0024874598286713286,0.3347136955777972,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,17.5,0.3776223776223776,0.0024874598286713286,0.33409183062062936,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,17.75,0.3776223776223776,0.0024874598286713286,0.33346996566346154,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,18.0,0.3776223776223776,0.0024874598286713286,0.33284810070629367,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,18.25,0.3776223776223776,0.0024874598286713286,0.33222623574912585,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,18.5,0.3776223776223776,0.0024874598286713286,0.33160437079195804,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,18.75,0.3776223776223776,0.0024874598286713286,0.3309825058347902,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,19.0,0.3776223776223776,0.0024874598286713286,0.3303606408776224,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,19.25,0.3776223776223776,0.0024874598286713286,0.32973877592045453,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,19.5,0.3776223776223776,0.0024874598286713286,0.32911691096328677,0.45028510179136183,0.0018389555176045586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 161}",17.887221330669036,286
Post-scout reward + fixed train-mean cost,learned_direct,19.75,0.3811188811188811,0.0024815098636363636,0.3321090613120629,0.45009368043262643,0.00182925406961276,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 126, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 160}",17.84443537679616,286
Post-scout reward + fixed train-mean cost,learned_direct,20.0,0.3811188811188811,0.0024815098636363636,0.3314886838461539,0.45009368043262643,0.00182925406961276,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 126, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 160}",17.84443537679616,286
Post-scout reward + fixed train-mean cost,learned_direct,20.5,0.3776223776223776,0.0024767544335664335,0.3268489117342657,0.4498991651551707,0.0018195526216209614,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 127, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 159}",17.81023927473135,286
Post-scout reward + fixed train-mean cost,learned_direct,21.0,0.3776223776223776,0.002470304853146853,0.3257459757062937,0.4496957397127485,0.0018098511736291626,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 128, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 158}",17.763860607174493,286
Post-scout reward + fixed train-mean cost,learned_direct,21.5,0.3741258741258741,0.002461311776223776,0.32120767093706293,0.4492855770187778,0.001790448277645565,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 130, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 156}",17.699191760862817,286
Post-scout reward + fixed train-mean cost,learned_direct,22.0,0.3741258741258741,0.002461311776223776,0.3199770150489511,0.4492855770187778,0.001790448277645565,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 130, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 156}",17.699191760862817,286
Post-scout reward + fixed train-mean cost,learned_direct,22.5,0.3741258741258741,0.002456447339160839,0.31885580899475524,0.4490693659632356,0.0017807468296537666,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 131, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 155}",17.66421179399423,286
Post-scout reward + fixed train-mean cost,learned_direct,23.0,0.3741258741258741,0.002452223318181818,0.3177247378076923,0.4488484548938858,0.0017710453816619676,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 132, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 154}",17.63383703284784,286
Post-scout reward + fixed train-mean cost,learned_direct,23.5,0.3741258741258741,0.0024471590349650347,0.31661763680419575,0.4486235105074369,0.001761343933670169,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 133, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 153}",17.59741998050566,286
Post-scout reward + fixed train-mean cost,learned_direct,24.0,0.3741258741258741,0.0024471590349650347,0.31539405728671327,0.4486235105074369,0.001761343933670169,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 133, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 153}",17.59741998050566,286
Post-scout reward + fixed train-mean cost,learned_direct,24.5,0.3741258741258741,0.002442308223776223,0.31428932264335663,0.44838975745064397,0.0017516424856783702,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 134, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 152}",17.56253799673754,286
Post-scout reward + fixed train-mean cost,learned_direct,25.0,0.3776223776223776,0.0024362447097902094,0.31671625987762236,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
Post-scout reward + fixed train-mean cost,learned_direct,25.5,0.3776223776223776,0.0024362447097902094,0.31549813752272726,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
Post-scout reward + fixed train-mean cost,learned_direct,26.0,0.3776223776223776,0.0024362447097902094,0.3142800151678322,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
Post-scout reward + fixed train-mean cost,learned_direct,26.5,0.3776223776223776,0.0024362447097902094,0.31306189281293706,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
Post-scout reward + fixed train-mean cost,learned_direct,27.0,0.3776223776223776,0.0024362447097902094,0.31184377045804196,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
Post-scout reward + fixed train-mean cost,learned_direct,27.5,0.3776223776223776,0.0024362447097902094,0.3106256481031468,0.4481507725232131,0.0017419410376865716,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 135, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 151}",17.518935517027398,286
