system,lambda,n,mean_reward,mean_true_cost,mean_pred_cost_for_choice,mean_utility,choice_counts_by_route
Q old allsubsets final ep4 direct,30,286,0.5279892085253952,0.0024028135069930068,0.001968680139252732,0.45590480331560507,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 140, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 5, ""solver:openai/gpt-oss-120b"": 32, ""solver:openai/gpt-oss-20b"": 109}"
Q old allsubsets final ep4 direct,35,286,0.5321376696711658,0.0019912906433566437,0.0016438142505281882,0.46244249715368324,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 143, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 5, ""solver:openai/gpt-oss-120b"": 23, ""solver:openai/gpt-oss-20b"": 115}"
Q old allsubsets final ep4 direct,40,286,0.5345668367686673,0.0017332022902097903,0.001429362779480749,0.46523874516027564,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 146, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 4, ""solver:openai/gpt-oss-120b"": 17, ""solver:openai/gpt-oss-20b"": 119}"
Q old allsubsets final ep4 direct,50,286,0.5351692957445214,0.0014675715804195804,0.0012229670639812738,0.46179071672354227,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 151, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 4, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 121}"
Q old allsubsets final ep4 direct,60,286,0.539798277945261,0.0012849693776223775,0.0010629861325109897,0.4627001152879184,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 153, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 3, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 126}"
Q old allsubsets final ep4 direct,75,286,0.536850508916211,0.0011629166993006991,0.0009437480033587036,0.44963175646865866,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 160, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 125}"
Q old allsubsets final ep4 direct,100,286,0.5335478205874098,0.0010303981853146853,0.0008648337823036137,0.43050800205594114,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 170, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 115}"
Q old allsubsets final ep4 direct,150,286,0.5328778471391884,0.0007854111328671328,0.0006655420916231585,0.4150661772091183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 195, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 91}"
Q old allsubsets final ep4 direct,200,286,0.5304197476865519,0.0006403178706293706,0.0005439435194140678,0.4023561735606778,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 212, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 74}"
Q old allsubsets bestdiag ep0 direct,0,286,0.5703332492654823,0.01390635125874126,0.012959157598338966,0.5703332492654823,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
Q old allsubsets bestdiag ep0 direct,5,286,0.5530427236094908,0.00878747724125874,0.007500230952696015,0.5091053374031972,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 22, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 169, ""solver:openai/gpt-oss-20b"": 95}"
Q old allsubsets bestdiag ep0 direct,10,286,0.5558095934833337,0.004467680961538462,0.003655870168632624,0.5111327838679491,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 36, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 77, ""solver:openai/gpt-oss-20b"": 172}"
Q old allsubsets bestdiag ep0 direct,15,286,0.5386324028755933,0.002890580374125874,0.0023169409060675417,0.4952736972637053,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 56, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 33, ""solver:openai/gpt-oss-20b"": 196}"
Q old allsubsets bestdiag ep0 direct,20,286,0.518626517689565,0.0024748078881118877,0.001879049349227003,0.4691303599273273,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 73, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 19, ""solver:openai/gpt-oss-20b"": 194}"
Q old allsubsets bestdiag ep0 direct,25,286,0.5144951328594011,0.0020888334999999997,0.00161525380112115,0.46227429535940123,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 85, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 7, ""solver:openai/gpt-oss-20b"": 194}"
Q old allsubsets bestdiag ep0 direct,30,286,0.5122325181933695,0.0019161186888111887,0.0014740141832176893,0.4547489575290337,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 93, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 191}"
Q old allsubsets bestdiag ep0 direct,35,286,0.5093546692118112,0.0018305926293706294,0.0014011329309317185,0.4452839271838392,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 100, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 186}"
Q old allsubsets bestdiag ep0 direct,40,286,0.5094616343293799,0.0017457506538461538,0.0013283797330495722,0.4396316081755337,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 106, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 180}"
Q old allsubsets bestdiag ep0 direct,50,286,0.5092182640467384,0.0016747258321678322,0.001232592434021183,0.4254819724383467,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 116, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 170}"
Q old allsubsets bestdiag ep0 direct,60,286,0.5111298760550502,0.0015176623986013986,0.0011153855375381895,0.4200701321389663,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 126, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 160}"
Q old allsubsets bestdiag ep0 direct,75,286,0.5031746366612331,0.0013715466643356644,0.0009878118755081051,0.4003086368360582,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 140, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 146}"
Q old allsubsets bestdiag ep0 direct,100,286,0.50739203703803,0.0011535371993006993,0.0007769824470725624,0.39203831710796005,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 162, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 124}"
Q old allsubsets bestdiag ep0 direct,150,286,0.5186046977265886,0.0008323480349650349,0.0006080907274560641,0.39375249248183325,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 187, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 99}"
Q old allsubsets bestdiag ep0 direct,200,286,0.5060835803025113,0.0005683751923076922,0.0004519874912998901,0.3924085418409728,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 219, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 67}"
Q bare-only final direct (epoch_0009),0,286,0.5703332492654823,0.01390635125874126,0.012959157598338966,0.5703332492654823,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),5,286,0.5660354973663696,0.013324771363636361,0.012230757608834485,0.4994116405481877,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 7, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 279, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),10,286,0.5333651163093838,0.006741429517482517,0.005601191851784523,0.4659508211345586,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 110, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 176, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),15,286,0.5107010868307692,0.003172180132867133,0.0025018456955373733,0.4631183848377622,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 190, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 96, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),20,286,0.518374826625947,0.0014624144405594407,0.0011342263760801146,0.4891265378147582,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 239, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 47, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),25,286,0.5175408773049689,0.0009609923426573427,0.0007428448880040536,0.4935160687385353,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 257, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 29, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),30,286,0.523678079740948,0.0004370165874125874,0.00037286066810527545,0.5105675821185705,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 278, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 8, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),35,286,0.5249824522310292,0.0003105231958041958,0.0002978787205242093,0.5141141403778825,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 283, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),40,286,0.5249824522310292,0.00027638441258741255,0.0002716108006646707,0.5139270757275327,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-only final direct (epoch_0009),50,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.5139776252578555,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q bare-only final direct (epoch_0009),60,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.5113789679151982,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q bare-only final direct (epoch_0009),75,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.507480981901212,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q bare-only final direct (epoch_0009),100,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.5009843385445688,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q bare-only final direct (epoch_0009),150,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.487991051831282,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q bare-only final direct (epoch_0009),200,286,0.5269709119711422,0.0002598657342657342,0.0002596790596330364,0.4749977651179954,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 1}"
Q r32 qkvo latest direct (epoch_0003),0,286,0.5505928608685589,0.006518746545454545,0.00608402870827843,0.5505928608685589,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 109, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 9, ""solver:openai/gpt-oss-120b"": 137, ""solver:openai/gpt-oss-20b"": 31}"
Q r32 qkvo latest direct (epoch_0003),5,286,0.5391733437110141,0.005345870772727273,0.005053263075688981,0.5124439898473778,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 124, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 10, ""solver:openai/gpt-oss-120b"": 117, ""solver:openai/gpt-oss-20b"": 35}"
Q r32 qkvo latest direct (epoch_0003),10,286,0.5427674234476204,0.004755966611888111,0.00452531504089058,0.4952077573287392,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 131, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 11, ""solver:openai/gpt-oss-120b"": 102, ""solver:openai/gpt-oss-20b"": 42}"
Q r32 qkvo latest direct (epoch_0003),15,286,0.5421458861776897,0.004238978234265734,0.004016826431976251,0.4785612126637037,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 138, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 10, ""solver:openai/gpt-oss-120b"": 88, ""solver:openai/gpt-oss-20b"": 50}"
Q r32 qkvo latest direct (epoch_0003),20,286,0.5421357804009024,0.0036435697972027965,0.0033828006081407405,0.4692643844568464,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 144, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 10, ""solver:openai/gpt-oss-120b"": 75, ""solver:openai/gpt-oss-20b"": 57}"
Q r32 qkvo latest direct (epoch_0003),25,286,0.5398704088549138,0.0033043066853146856,0.0030249373675003497,0.4572627417220466,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 148, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 11, ""solver:openai/gpt-oss-120b"": 68, ""solver:openai/gpt-oss-20b"": 59}"
Q r32 qkvo latest direct (epoch_0003),30,286,0.5339875807283512,0.002921857241258741,0.002642597812149499,0.44633186349058906,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 152, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 13, ""solver:openai/gpt-oss-120b"": 56, ""solver:openai/gpt-oss-20b"": 65}"
Q r32 qkvo latest direct (epoch_0003),35,286,0.5338954952573575,0.0026501905874125875,0.0023178092260333046,0.4411388246979169,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 155, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 13, ""solver:openai/gpt-oss-120b"": 49, ""solver:openai/gpt-oss-20b"": 69}"
Q r32 qkvo latest direct (epoch_0003),40,286,0.5272787731801197,0.0024268907657342656,0.00212473743883693,0.43020314255074904,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 158, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 12, ""solver:openai/gpt-oss-120b"": 44, ""solver:openai/gpt-oss-20b"": 72}"
Q r32 qkvo latest direct (epoch_0003),50,286,0.528971248872363,0.0021430855279720275,0.0018299128342336517,0.4218169724737616,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 161, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 13, ""solver:openai/gpt-oss-120b"": 36, ""solver:openai/gpt-oss-20b"": 76}"
Q r32 qkvo latest direct (epoch_0003),60,286,0.525652429913352,0.0017941483146853149,0.0015387529016396367,0.4180035310322332,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 165, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 12, ""solver:openai/gpt-oss-120b"": 27, ""solver:openai/gpt-oss-20b"": 82}"
Q r32 qkvo latest direct (epoch_0003),75,286,0.5233772773254561,0.0015224983811188812,0.001304975174343778,0.4091898987415401,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 172, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 12, ""solver:openai/gpt-oss-120b"": 20, ""solver:openai/gpt-oss-20b"": 82}"
Q r32 qkvo latest direct (epoch_0003),100,286,0.5094127116306152,0.0012512127342657342,0.0010042201742939884,0.38429143820404177,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 183, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 9, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 83}"
Q r32 qkvo latest direct (epoch_0003),150,286,0.5057485177221077,0.0007392854265734265,0.0006117374926501214,0.39485570373609363,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 4, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 71}"
Q r32 qkvo latest direct (epoch_0003),200,286,0.5114584214035063,0.0005477682517482517,0.0004815736660683874,0.4019047710538559,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 229, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 55}"
Q r16 qkvo+mlp latest direct (epoch_0003),0,286,0.5672651967214443,0.010943428979020979,0.010297685233238789,0.5672651967214443,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 30, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 34, ""solver:openai/gpt-oss-120b"": 222, ""solver:openai/gpt-oss-20b"": 0}"
Q r16 qkvo+mlp latest direct (epoch_0003),5,286,0.53572295791042,0.005834563758741258,0.0056435681340680265,0.5065501391167138,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 128, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 26, ""solver:openai/gpt-oss-120b"": 128, ""solver:openai/gpt-oss-20b"": 4}"
Q r16 qkvo+mlp latest direct (epoch_0003),10,286,0.5306466176836838,0.005153966765734265,0.004876131822114251,0.4791069500263411,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 142, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 25, ""solver:openai/gpt-oss-120b"": 112, ""solver:openai/gpt-oss-20b"": 7}"
Q r16 qkvo+mlp latest direct (epoch_0003),15,286,0.5308646809175269,0.004537773297202798,0.004291010113180867,0.462798081459485,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 149, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 28, ""solver:openai/gpt-oss-120b"": 98, ""solver:openai/gpt-oss-20b"": 11}"
Q r16 qkvo+mlp latest direct (epoch_0003),20,286,0.5355275430435482,0.0041022902622377625,0.0038643658044771674,0.453481737798793,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 154, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 30, ""solver:openai/gpt-oss-120b"": 86, ""solver:openai/gpt-oss-20b"": 16}"
Q r16 qkvo+mlp latest direct (epoch_0003),25,286,0.5341121528196887,0.0035345371188811193,0.0032179033576209943,0.4457487248476608,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 161, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 34, ""solver:openai/gpt-oss-120b"": 70, ""solver:openai/gpt-oss-20b"": 21}"
Q r16 qkvo+mlp latest direct (epoch_0003),30,286,0.529557511420734,0.0030485449195804194,0.002695217977448612,0.43810116383332137,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 168, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 34, ""solver:openai/gpt-oss-120b"": 59, ""solver:openai/gpt-oss-20b"": 25}"
Q r16 qkvo+mlp latest direct (epoch_0003),35,286,0.5328493602168194,0.0028494414860139863,0.002532172849024993,0.43311890820632987,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 176, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 32, ""solver:openai/gpt-oss-120b"": 57, ""solver:openai/gpt-oss-20b"": 21}"
Q r16 qkvo+mlp latest direct (epoch_0003),40,286,0.5341827881398814,0.002530579667832168,0.0021903062678657317,0.4329596014265946,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 183, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 30, ""solver:openai/gpt-oss-120b"": 49, ""solver:openai/gpt-oss-20b"": 24}"
Q r16 qkvo+mlp latest direct (epoch_0003),50,286,0.5323067944611087,0.0020708442587412585,0.0017484245256920215,0.4287645815240458,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 192, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 27, ""solver:openai/gpt-oss-120b"": 38, ""solver:openai/gpt-oss-20b"": 29}"
Q r16 qkvo+mlp latest direct (epoch_0003),60,286,0.5337623392883433,0.0015159026993006991,0.0012630866136698227,0.44280817733030137,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 202, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 26, ""solver:openai/gpt-oss-20b"": 37}"
Q r16 qkvo+mlp latest direct (epoch_0003),75,286,0.5348099629377113,0.0011013209125874124,0.0009706492822064744,0.4522108944936554,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 211, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 17, ""solver:openai/gpt-oss-120b"": 15, ""solver:openai/gpt-oss-20b"": 43}"
Q r16 qkvo+mlp latest direct (epoch_0003),100,286,0.5333033902690091,0.0007931137937062936,0.0007561325323736619,0.4539920108983797,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 221, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 12, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 43}"
Q r16 qkvo+mlp latest direct (epoch_0003),150,286,0.5245373536727881,0.0005190667902097902,0.000473710055207502,0.4466773351413196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 234, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 5, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 46}"
Q r16 qkvo+mlp latest direct (epoch_0003),200,286,0.5181623897814972,0.00045810357342657333,0.00042152275282627205,0.4265416750961825,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 240, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 4, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 42}"
Q r32 qkvo+mlp latest direct (epoch_0003),0,286,0.5696180845352199,0.01092854501048951,0.010200742486386256,0.5696180845352199,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 41, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 35, ""solver:openai/gpt-oss-120b"": 206, ""solver:openai/gpt-oss-20b"": 4}"
Q r32 qkvo+mlp latest direct (epoch_0003),5,286,0.5396086710213196,0.006371786458041958,0.005724593822916895,0.5077497387311098,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 139, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 7, ""solver:openai/gpt-oss-120b"": 119, ""solver:openai/gpt-oss-20b"": 21}"
Q r32 qkvo+mlp latest direct (epoch_0003),10,286,0.5496631929270981,0.0056040933566433564,0.00502014883787855,0.49362225936066445,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 150, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 4, ""solver:openai/gpt-oss-120b"": 103, ""solver:openai/gpt-oss-20b"": 29}"
Q r32 qkvo+mlp latest direct (epoch_0003),15,286,0.5490691609919502,0.0050210852447552445,0.004414278730513866,0.47375288232062157,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 155, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 3, ""solver:openai/gpt-oss-120b"": 89, ""solver:openai/gpt-oss-20b"": 39}"
Q r32 qkvo+mlp latest direct (epoch_0003),20,286,0.5428933064888909,0.00420010998951049,0.003611642764615145,0.45889110669868116,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 163, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 3, ""solver:openai/gpt-oss-120b"": 73, ""solver:openai/gpt-oss-20b"": 47}"
Q r32 qkvo+mlp latest direct (epoch_0003),25,286,0.5397177130380472,0.003536520653846154,0.00288524972386631,0.45130469669189327,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 168, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 57, ""solver:openai/gpt-oss-20b"": 59}"
Q r32 qkvo+mlp latest direct (epoch_0003),30,286,0.5433902125038664,0.003131920818181818,0.002478468036768224,0.44943258795841196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 174, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 48, ""solver:openai/gpt-oss-20b"": 62}"
Q r32 qkvo+mlp latest direct (epoch_0003),35,286,0.5419925231355309,0.0027135228146853148,0.002243228368300944,0.4470192246215449,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 179, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 43, ""solver:openai/gpt-oss-20b"": 62}"
Q r32 qkvo+mlp latest direct (epoch_0003),40,286,0.5424922217420483,0.002398189335664336,0.001906221585384629,0.4465646483154747,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 182, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 35, ""solver:openai/gpt-oss-20b"": 67}"
Q r32 qkvo+mlp latest direct (epoch_0003),50,286,0.5394332996061796,0.001891757395104895,0.0014584999796077253,0.44484542985093495,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 187, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 23, ""solver:openai/gpt-oss-20b"": 75}"
