budget_frac_of_120b,budget_pct_of_120b,system,reward,cost_pct,random_reward,random_cost_pct,gain_vs_random,random_mix,lambda
0.5,50.0,BCE post-scout r32 qkvo+mlp,0.5641241161720869,33.801871950414274,0.6111555199733272,31.12854058740368,-0.04703140380124027,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5
0.5,50.0,BCE input-only r32 qkvo+mlp,0.5511898507882874,33.31990464506927,0.6111555199733272,31.12854058740368,-0.05996566918503976,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5
0.5,50.0,best_always_under_cap,0.6111555199733272,31.12854058740368,0.6111555199733272,31.12854058740368,0.0,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
0.75,75.0,Q old allsubsets final ep4 direct,0.5624313582172722,65.70531567195614,0.6111555199733272,31.12854058740368,-0.048724161756054984,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
0.75,75.0,Q old allsubsets bestdiag ep0 direct,0.5558095934833337,32.12691006010771,0.6111555199733272,31.12854058740368,-0.05534592648999348,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10
0.75,75.0,Q bare-only final direct (epoch_0009),0.5333651163093838,48.47734241751578,0.6111555199733272,31.12854058740368,-0.07779040366394341,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10
0.75,75.0,Q r32 qkvo latest direct (epoch_0003),0.5505928608685589,46.8760383235465,0.6111555199733272,31.12854058740368,-0.060562659104768324,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
0.75,75.0,Q r16 qkvo+mlp latest direct (epoch_0003),0.53572295791042,41.95610804145167,0.6111555199733272,31.12854058740368,-0.07543256206290716,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5
0.75,75.0,Q r32 qkvo+mlp latest direct (epoch_0003),0.5496631929270981,40.29880485810922,0.6111555199733272,31.12854058740368,-0.06149232704622909,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10
0.75,75.0,Q bare-out latest direct (epoch_0004),0.5661751912494201,46.09989743932619,0.6111555199733272,31.12854058740368,-0.044980328723907115,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10
0.75,75.0,BCE post-scout r32 qkvo+mlp,0.5641241161720869,33.801871950414274,0.6111555199733272,31.12854058740368,-0.04703140380124027,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5
0.75,75.0,BCE input-only r32 qkvo+mlp,0.5511898507882874,33.31990464506927,0.6111555199733272,31.12854058740368,-0.05996566918503976,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5
0.75,75.0,best_always_under_cap,0.6111555199733272,31.12854058740368,0.6111555199733272,31.12854058740368,0.0,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q old allsubsets final ep4 direct,0.5624313582172722,65.70531567195614,0.6111555199733272,31.12854058740368,-0.048724161756054984,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q old allsubsets bestdiag ep0 direct,0.5703332492654823,100.0,0.6111555199733272,31.12854058740368,-0.04082227070784483,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q bare-only final direct (epoch_0009),0.5703332492654823,100.0,0.6111555199733272,31.12854058740368,-0.04082227070784483,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q r32 qkvo latest direct (epoch_0003),0.5505928608685589,46.8760383235465,0.6111555199733272,31.12854058740368,-0.060562659104768324,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q r16 qkvo+mlp latest direct (epoch_0003),0.5672651967214443,78.69374773733084,0.6111555199733272,31.12854058740368,-0.04389032325188291,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q r32 qkvo+mlp latest direct (epoch_0003),0.5696180845352199,78.58671773172736,0.6111555199733272,31.12854058740368,-0.041537435438107284,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,Q bare-out latest direct (epoch_0004),0.5661751912494201,46.09989743932619,0.6111555199733272,31.12854058740368,-0.044980328723907115,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10
1.0,100.0,BCE post-scout r32 qkvo+mlp,0.5909470156171757,82.0233155728215,0.6111555199733272,31.12854058740368,-0.020208504356151513,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,BCE input-only r32 qkvo+mlp,0.5587038958298534,76.46772692879783,0.6111555199733272,31.12854058740368,-0.05245162414347382,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
1.0,100.0,best_always_under_cap,0.6111555199733272,31.12854058740368,0.6111555199733272,31.12854058740368,0.0,solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0
