policy,policy_type,lambda,cost_metric,cost_accounting,mean_true_reward,mean_pred_reward,mean_true_cost,mean_pred_cost,mean_true_utility,mean_pred_utility,utility_oracle_match_rate,reward_oracle_match_rate,choice_counts_by_route
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,20.0,output_tokens,after_primary,0.47202797202797203,0.47963227362899513,0.01416818351748252,5.546455551107291e-05,0.18866430167832166,0.4785229825187737,0.04195804195804196,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_direct_pred_reward_pred_cost_weighted,router_direct,25.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.12436919055944068,0.4782713336391804,0.04195804195804196,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
reward_only_router_direct_weighted,router_direct,25.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.12436919055944068,0.4782713336391804,0.04195804195804196,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,25.0,output_tokens,after_primary,0.5594405594405595,0.36021520780933486,0.0015060818636363632,5.748204461496265e-06,0.5217885128496504,0.3600715026977975,1.0,0.993006993006993,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 42}"
oracle_direct_utility_weighted,oracle_direct,25.0,output_tokens,direct,0.5594405594405595,0.36021520780933486,0.0014218673041958034,5.471693099646516e-06,0.5238938768356644,0.3600784154818437,1.0,0.993006993006993,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,25.0,output_tokens,after_primary,0.5594405594405595,0.36034618797418955,0.0015183894545454542,5.671520484370601e-06,0.5214808230769231,0.36020439996208026,0.993006993006993,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,25.0,output_tokens,direct,0.2902097902097902,0.3335349694206998,0.00026183225874125865,1.0269559184828258e-06,0.28366398374125873,0.3335092955227377,0.7307692307692307,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,25.0,output_tokens,direct,0.3881118881118881,0.43282001137316645,0.0030106595979021,6.884125716499717e-06,0.31284539816433565,0.43264790823025395,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,25.0,output_tokens,after_primary,0.3881118881118881,0.43282001137316645,0.003272491856643357,7.911081634982563e-06,0.30629959169580423,0.43262223433229186,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,25.0,output_tokens,direct,0.4020979020979021,0.4135678412614169,0.004328844195804197,1.7744459344702877e-05,0.29387679720279714,0.41312422977779933,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,25.0,output_tokens,after_primary,0.4020979020979021,0.4135678412614169,0.004590676454545456,1.8771415263185784e-05,0.2873309907342657,0.41309855587983724,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,25.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.12436919055944068,0.4782713336391804,0.04195804195804196,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,25.0,output_tokens,after_primary,0.47202797202797203,0.47963227362899513,0.01416818351748252,5.546455551107291e-05,0.11782338409090903,0.4782456597412183,0.04195804195804196,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_direct_pred_reward_pred_cost_weighted,router_direct,30.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.0548374342657344,0.4779991456412174,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
reward_only_router_direct_weighted,router_direct,30.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.0548374342657344,0.4779991456412174,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,30.0,output_tokens,after_primary,0.5559440559440559,0.3596849640557816,0.0013743898356643359,5.557863204179516e-06,0.5147123608741259,0.35951822815965623,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_direct_utility_weighted,oracle_direct,30.0,output_tokens,direct,0.5559440559440559,0.3596849640557816,0.0012962475349650349,5.284909677840888e-06,0.5170566298951049,0.3595264167654464,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,30.0,output_tokens,after_primary,0.5594405594405595,0.36034618797418955,0.0015183894545454542,5.671520484370601e-06,0.5138888758041958,0.36017604235965844,0.9895104895104895,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,30.0,output_tokens,direct,0.2902097902097902,0.3335349694206998,0.00026183225874125865,1.0269559184828258e-06,0.28235482244755244,0.3335041607431453,0.7342657342657343,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,30.0,output_tokens,direct,0.3881118881118881,0.43282001137316645,0.0030106595979021,6.884125716499717e-06,0.29779210017482516,0.43261348760167145,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,30.0,output_tokens,after_primary,0.3881118881118881,0.43282001137316645,0.003272491856643357,7.911081634982563e-06,0.2899371324125874,0.43258267892411695,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,30.0,output_tokens,direct,0.4020979020979021,0.4135678412614169,0.004328844195804197,1.7744459344702877e-05,0.27223257622377617,0.4130355074810758,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,30.0,output_tokens,after_primary,0.4020979020979021,0.4135678412614169,0.004590676454545456,1.8771415263185784e-05,0.2643776084615384,0.4130046988035213,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,30.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,0.0548374342657344,0.4779991456412174,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,30.0,output_tokens,after_primary,0.47202797202797203,0.47963227362899513,0.01416818351748252,5.546455551107291e-05,0.04698246650349647,0.4779683369636629,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_direct_pred_reward_pred_cost_weighted,router_direct,35.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.014694322027971884,0.47772695764325446,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
reward_only_router_direct_weighted,router_direct,35.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.014694322027971884,0.47772695764325446,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,35.0,output_tokens,after_primary,0.5559440559440559,0.3596849640557816,0.0013743898356643359,5.557863204179516e-06,0.5078404116958042,0.3594904388436353,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_direct_utility_weighted,oracle_direct,35.0,output_tokens,direct,0.5559440559440559,0.3596849640557816,0.0012962475349650349,5.284909677840888e-06,0.5105753922202797,0.35949999221705714,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,35.0,output_tokens,after_primary,0.5594405594405595,0.36034618797418955,0.0015183894545454542,5.671520484370601e-06,0.5062969285314686,0.3601476847572366,0.9895104895104895,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,35.0,output_tokens,direct,0.2902097902097902,0.3335349694206998,0.00026183225874125865,1.0269559184828258e-06,0.28104566115384616,0.3334990259635529,0.7342657342657343,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,35.0,output_tokens,direct,0.3881118881118881,0.43282001137316645,0.0030106595979021,6.884125716499717e-06,0.2827388021853146,0.43257906697308895,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,35.0,output_tokens,after_primary,0.3881118881118881,0.43282001137316645,0.003272491856643357,7.911081634982563e-06,0.2735746731293706,0.43254312351594204,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,35.0,output_tokens,direct,0.4020979020979021,0.4135678412614169,0.004328844195804197,1.7744459344702877e-05,0.2505883552447552,0.4129467851843523,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,35.0,output_tokens,after_primary,0.4020979020979021,0.4135678412614169,0.004590676454545456,1.8771415263185784e-05,0.24142422618881113,0.4129108417272054,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,35.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.014694322027971884,0.47772695764325446,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,35.0,output_tokens,after_primary,0.47202797202797203,0.47963227362899513,0.01416818351748252,5.546455551107291e-05,-0.023858451083916155,0.4776910141861076,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_direct_pred_reward_pred_cost_weighted,router_direct,40.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.08422607832167822,0.47745476964529154,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
reward_only_router_direct_weighted,router_direct,40.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.08422607832167822,0.47745476964529154,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,40.0,output_tokens,after_primary,0.5559440559440559,0.3596849640557816,0.0013743898356643359,5.557863204179516e-06,0.5009684625174825,0.3594626495276144,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_direct_utility_weighted,oracle_direct,40.0,output_tokens,direct,0.5559440559440559,0.3596849640557816,0.0012962475349650349,5.284909677840888e-06,0.5040941545454546,0.35947356766866795,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,40.0,output_tokens,after_primary,0.5594405594405595,0.36034618797418955,0.0015183894545454542,5.671520484370601e-06,0.4987049812587413,0.3601193271548147,0.9895104895104895,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,40.0,output_tokens,direct,0.2902097902097902,0.3335349694206998,0.00026183225874125865,1.0269559184828258e-06,0.2797364998601399,0.3334938911839605,0.7342657342657343,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,40.0,output_tokens,direct,0.3881118881118881,0.43282001137316645,0.0030106595979021,6.884125716499717e-06,0.2676855041958041,0.43254464634450646,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,40.0,output_tokens,after_primary,0.3881118881118881,0.43282001137316645,0.003272491856643357,7.911081634982563e-06,0.25721221384615384,0.43250356810776713,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,40.0,output_tokens,direct,0.4020979020979021,0.4135678412614169,0.004328844195804197,1.7744459344702877e-05,0.2289441342657342,0.4128580628876288,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,40.0,output_tokens,after_primary,0.4020979020979021,0.4135678412614169,0.004590676454545456,1.8771415263185784e-05,0.21847084391608385,0.41281698465088945,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,40.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.08422607832167822,0.47745476964529154,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,40.0,output_tokens,after_primary,0.47202797202797203,0.47963227362899513,0.01416818351748252,5.546455551107291e-05,-0.09469936867132872,0.4774136914085522,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_direct_pred_reward_pred_cost_weighted,router_direct,50.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.22328959090909067,0.4769103936493656,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
reward_only_router_direct_weighted,router_direct,50.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.22328959090909067,0.4769103936493656,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,50.0,output_tokens,after_primary,0.5559440559440559,0.3596849640557816,0.0013743898356643359,5.557863204179516e-06,0.48722456416083915,0.3594070708955726,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_direct_utility_weighted,oracle_direct,50.0,output_tokens,direct,0.5559440559440559,0.3596849640557816,0.0012962475349650349,5.284909677840888e-06,0.4911316791958042,0.35942071857188956,1.0,0.9895104895104895,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,50.0,output_tokens,after_primary,0.5594405594405595,0.36034618797418955,0.0015183894545454542,5.671520484370601e-06,0.48352108671328675,0.360062611949971,0.9895104895104895,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,50.0,output_tokens,direct,0.2902097902097902,0.3335349694206998,0.00026183225874125865,1.0269559184828258e-06,0.27711817727272725,0.3334836216247757,0.7342657342657343,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,50.0,output_tokens,direct,0.3881118881118881,0.43282001137316645,0.0030106595979021,6.884125716499717e-06,0.23757890821678312,0.43247580508734146,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,50.0,output_tokens,after_primary,0.3881118881118881,0.43282001137316645,0.003272491856643357,7.911081634982563e-06,0.22448729527972028,0.4324244572914173,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,50.0,output_tokens,direct,0.4020979020979021,0.4135678412614169,0.004328844195804197,1.7744459344702877e-05,0.18565569230769224,0.41268061829418173,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,50.0,output_tokens,after_primary,0.4020979020979021,0.4135678412614169,0.004590676454545456,1.8771415263185784e-05,0.1725640793706293,0.4126292704982576,0.08041958041958042,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,50.0,output_tokens,direct,0.47202797202797203,0.47963227362899513,0.013906351258741255,5.443759959259016e-05,-0.22328959090909067,0.4769103936493656,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
