policy,policy_type,lambda,cost_accounting,mean_true_reward,mean_true_cost,mean_fixed_pred_cost,mean_true_utility,choice_counts_by_route
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,30,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,0.27223257622377617,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,30,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,0.0548374342657344,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,30,after_scout,0.3776223776223776,0.0024328927447552443,0.0017322395896947793,0.3046355952797203,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 136, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 150}"
post_scout_router_reward_only,post_scout,30,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,0.07573310986013992,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,30,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.28235482244755244,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,30,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.2899371324125874,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,30,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,0.2643776084615384,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,30,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,0.04698246650349647,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,35,direct,0.3776223776223776,0.0022264444755244754,0.0015607496112229823,0.29969682097902095,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 139, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 147}"
post_scout_router_reward_only,post_scout,35,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,0.02497799520979027,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,35,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.28104566115384616,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,35,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,0.2827388021853146,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,35,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,0.2505883552447552,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,35,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-0.014694322027971884,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,35,after_scout,0.3776223776223776,0.002354148818181817,0.0016546280057603891,0.295227168986014,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 144, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 142}"
post_scout_router_reward_only,post_scout,35,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,0.01725972374125878,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,35,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.28104566115384616,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,35,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.2735746731293706,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,35,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,0.24142422618881113,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,35,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,-0.023858451083916155,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,40,direct,0.3741258741258741,0.0021520106713286717,0.0014821540671231034,0.28804544727272724,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 148, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 138}"
post_scout_router_reward_only,post_scout,40,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,-0.03239278069930063,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,40,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2797364998601399,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,40,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,0.2676855041958041,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,40,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,0.2289441342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,40,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-0.08422607832167822,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,40,after_scout,0.33916083916083917,0.0013358372832167826,0.0009755266463344677,0.28572734783216786,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 214, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 72}"
post_scout_router_reward_only,post_scout,40,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,-0.04121366237762231,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,40,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2797364998601399,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,40,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.25721221384615384,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,40,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,0.21847084391608385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,40,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,-0.09469936867132872,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,50,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.27711817727272725,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,50,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,-0.14713433251748242,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,50,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.27711817727272725,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,50,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,0.23757890821678312,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,50,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,0.18565569230769224,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,50,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-0.22328959090909067,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,50,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.27711817727272725,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,50,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,-0.15816043461538454,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,50,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.27711817727272725,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,50,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.22448729527972028,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,50,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,0.1725640793706293,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,50,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,-0.23638120384615396,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,75,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2705723708041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,75,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,-0.4339882120629369,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,75,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2705723708041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,75,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,0.16231241826923062,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,75,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,0.07743458741258735,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,75,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-0.5709483723776221,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,75,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2705723708041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,75,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,-0.4505273652097901,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,75,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2705723708041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,75,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.14267499886363633,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,75,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,0.05779716800699286,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,75,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,-0.5905857917832169,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,100,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.26402656433566435,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,100,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,-0.7208420916083914,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,100,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.26402656433566435,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,100,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,0.08704592832167812,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,100,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,-0.030786517482517595,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,100,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-0.9186071538461533,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,100,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.26402656433566435,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,100,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,-0.7428942958041956,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,100,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.26402656433566435,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,100,after_scout,0.3881118881118881,0.003272491856643357,0.0030516365165793894,0.06086270244755243,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,100,after_scout,0.4020979020979021,0.004590676454545456,0.0045948298603839515,-0.05696974335664351,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,100,after_scout,0.47202797202797203,0.01416818351748252,0.014338738202443234,-0.9447903797202799,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,150,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2509349513986014,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,150,direct,0.42657342657342656,0.01147415518181818,0.010109461054565005,-1.2945498506993003,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always,150,direct,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2509349513986014,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-20b,always,150,direct,0.3881118881118881,0.0030106595979021,0.002774614125654462,-0.06348705157342688,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always,150,direct,0.4020979020979021,0.004328844195804197,0.004317807469458979,-0.24722872727272738,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always::solver:openai/gpt-oss-120b,always,150,direct,0.47202797202797203,0.013906351258741255,0.014061715811518374,-1.6139247167832163,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_fixed_train_mean_cost,post_scout,150,after_scout,0.2902097902097902,0.00026183225874125865,0.00027702239092495666,0.2509349513986014,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
post_scout_router_reward_only,post_scout,150,after_scout,0.42657342657342656,0.011694677223776222,0.010307057445294643,-1.3276281569930068,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
