policy,policy_type,selection_cost_mode,lambda,mean_reward,mean_cost,mean_utility,mean_called_routes,choice_counts_by_route,call_counts_by_route,first_call_counts_by_route
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,15.0,0.3706293706293706,0.006494446220279719,0.27321267732517485,1.2762237762237763,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 110, 'solver:openai/gpt-oss-20b': 72, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 9, 'solver:openai/gpt-oss-120b': 95}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 147, 'solver:openai/gpt-oss-20b': 105, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 14, 'solver:openai/gpt-oss-120b': 99}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 130, 'solver:openai/gpt-oss-20b': 85, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 10, 'solver:openai/gpt-oss-120b': 61}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,15.0,0.36363636363636365,0.006170847006993003,0.2710736585314686,1.6433566433566433,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 152, 'solver:openai/gpt-oss-20b': 43, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 7, 'solver:openai/gpt-oss-120b': 84}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 83, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 10, 'solver:openai/gpt-oss-120b': 91}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,20.0,0.2902097902097902,0.00026183225874125865,0.284973145034965,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,20.0,0.3881118881118881,0.0030106595979021,0.32789869615384615,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,20.0,0.4020979020979021,0.004328844195804197,0.31552101818181816,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,20.0,0.47202797202797203,0.013906351258741255,0.1939009468531469,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,20.0,0.35664335664335667,0.0036387248811188817,0.283868859020979,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 134, 'solver:openai/gpt-oss-20b': 97, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 50}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 134, 'solver:openai/gpt-oss-20b': 97, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 50}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 134, 'solver:openai/gpt-oss-20b': 97, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 50}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,20.0,0.38461538461538464,0.00575482430769231,0.2695188984615384,1.2902097902097902,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 106, 'solver:openai/gpt-oss-20b': 88, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 12, 'solver:openai/gpt-oss-120b': 80}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 151, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 15, 'solver:openai/gpt-oss-120b': 82}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 134, 'solver:openai/gpt-oss-20b': 97, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 50}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,20.0,0.3706293706293706,0.004973717192307692,0.2711550267832168,1.6153846153846154,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 138, 'solver:openai/gpt-oss-20b': 70, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 6, 'solver:openai/gpt-oss-120b': 72}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 95, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 8, 'solver:openai/gpt-oss-120b': 73}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,20.0,0.36363636363636365,0.005629349255244757,0.25104937853146847,1.2622377622377623,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 112, 'solver:openai/gpt-oss-20b': 88, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 7, 'solver:openai/gpt-oss-120b': 79}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 151, 'solver:openai/gpt-oss-20b': 120, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 9, 'solver:openai/gpt-oss-120b': 81}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 134, 'solver:openai/gpt-oss-20b': 97, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 50}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,20.0,0.35664335664335667,0.004963025723776223,0.2573828421678322,1.6118881118881119,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 156, 'solver:openai/gpt-oss-20b': 54, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 6, 'solver:openai/gpt-oss-120b': 70}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 95, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 7, 'solver:openai/gpt-oss-120b': 73}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,25.0,0.2902097902097902,0.00026183225874125865,0.28366398374125873,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,25.0,0.3881118881118881,0.0030106595979021,0.31284539816433565,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,25.0,0.4020979020979021,0.004328844195804197,0.29387679720279714,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,25.0,0.47202797202797203,0.013906351258741255,0.12436919055944068,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,25.0,0.36013986013986016,0.0029269143951048938,0.2869670002622378,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 139, 'solver:openai/gpt-oss-20b': 106, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 4, 'solver:openai/gpt-oss-120b': 37}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 139, 'solver:openai/gpt-oss-20b': 106, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 4, 'solver:openai/gpt-oss-120b': 37}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 139, 'solver:openai/gpt-oss-20b': 106, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 4, 'solver:openai/gpt-oss-120b': 37}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,25.0,0.3811188811188811,0.004869112475524478,0.25939106923076916,1.2692307692307692,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 111, 'solver:openai/gpt-oss-20b': 102, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 11, 'solver:openai/gpt-oss-120b': 62}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 156, 'solver:openai/gpt-oss-20b': 131, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 12, 'solver:openai/gpt-oss-120b': 64}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 139, 'solver:openai/gpt-oss-20b': 106, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 4, 'solver:openai/gpt-oss-120b': 37}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,25.0,0.36363636363636365,0.004026402356643357,0.2629763047202797,1.555944055944056,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 141, 'solver:openai/gpt-oss-20b': 90, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 3, 'solver:openai/gpt-oss-120b': 52}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 3, 'solver:openai/gpt-oss-120b': 52}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,25.0,0.36363636363636365,0.004743637423076926,0.2450454280594405,1.2412587412587412,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 118, 'solver:openai/gpt-oss-20b': 100, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 63}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 156, 'solver:openai/gpt-oss-20b': 130, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 6, 'solver:openai/gpt-oss-120b': 63}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 139, 'solver:openai/gpt-oss-20b': 106, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 4, 'solver:openai/gpt-oss-120b': 37}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,25.0,0.3531468531468531,0.004026402356643357,0.2524867942307692,1.555944055944056,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 159, 'solver:openai/gpt-oss-20b': 73, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 3, 'solver:openai/gpt-oss-120b': 51}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 3, 'solver:openai/gpt-oss-120b': 52}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,30.0,0.2902097902097902,0.00026183225874125865,0.28235482244755244,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,30.0,0.3881118881118881,0.0030106595979021,0.29779210017482516,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,30.0,0.4020979020979021,0.004328844195804197,0.27223257622377617,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,30.0,0.47202797202797203,0.013906351258741255,0.0548374342657344,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,30.0,0.3531468531468531,0.002129776391608391,0.28925356139860137,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 144, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 21}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 144, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 21}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 144, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 21}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,30.0,0.3776223776223776,0.0038866014965034962,0.2610243327272727,1.2552447552447552,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 114, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 7, 'solver:openai/gpt-oss-120b': 44}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 159, 'solver:openai/gpt-oss-20b': 149, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 7, 'solver:openai/gpt-oss-120b': 44}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 144, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 21}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,30.0,0.36013986013986016,0.0037579768076923072,0.24740055590909094,1.5314685314685315,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 146, 'solver:openai/gpt-oss-20b': 93, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 2, 'solver:openai/gpt-oss-120b': 45}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 105, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 2, 'solver:openai/gpt-oss-120b': 45}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,30.0,0.36013986013986016,0.0038129780000000007,0.24575052013986015,1.2342657342657342,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 122, 'solver:openai/gpt-oss-20b': 119, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 1, 'solver:openai/gpt-oss-120b': 44}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 159, 'solver:openai/gpt-oss-20b': 149, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 1, 'solver:openai/gpt-oss-120b': 44}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 144, 'solver:openai/gpt-oss-20b': 121, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 21}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,30.0,0.34615384615384615,0.0037579768076923072,0.23341454192307692,1.5314685314685315,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 165, 'solver:openai/gpt-oss-20b': 75, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 2, 'solver:openai/gpt-oss-120b': 44}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 105, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 2, 'solver:openai/gpt-oss-120b': 45}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,35.0,0.2902097902097902,0.00026183225874125865,0.28104566115384616,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,35.0,0.3881118881118881,0.0030106595979021,0.2827388021853146,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,35.0,0.4020979020979021,0.004328844195804197,0.2505883552447552,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,35.0,0.47202797202797203,0.013906351258741255,-0.014694322027971884,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,35.0,0.35664335664335667,0.0015279065769230771,0.30316662645104897,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 148, 'solver:openai/gpt-oss-20b': 132, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 148, 'solver:openai/gpt-oss-20b': 132, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 148, 'solver:openai/gpt-oss-20b': 132, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}"
