policy,family,n,lambda_dollar,real_pass_rate,mean_cost_dollars,mean_cost_per_1000,real_utility,choice_counts_by_route
always::Qwen-30B,always,347,10.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.3642894010061473,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,10.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.32126721986505163,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,10.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4725758172301873,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,15.0,0.5244956772334294,0.0046608265890297415,4.660826589029742,0.4545832783979833,"{""4B scout"": 32, ""Gemini"": 315, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,15.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.6169849135852038,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,15.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.23455376018469284,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,15.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.3602669339038975,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,15.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.33461853954956683,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,15.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.24414866841429217,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,15.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4466158872285663,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,20.0,0.5244956772334294,0.0046608265890297415,4.660826589029742,0.4312791454528345,"{""4B scout"": 32, ""Gemini"": 315, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,20.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.6074688377101468,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,20.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.23300731905509475,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,20.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.343948611199433,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,20.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.30494767809298634,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,20.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.16703011696353265,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,20.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.42065595722694527,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,25.0,0.5187319884726225,0.004510957500893985,4.510957500893984,0.4059580509502729,"{""4B scout"": 38, ""Gemini"": 304, ""OSS-120B"": 0, ""OSS-20B"": 5, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,25.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.5979527618350898,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,25.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.2314608779254967,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,25.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.32763028849496845,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,25.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.2752768166364058,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,25.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.08991156551277318,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,25.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.39469602722532426,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,30.0,0.23919308357348704,0.00039892032490609095,0.398920324906091,0.22722547382630431,"{""4B scout"": 335, ""Gemini"": 2, ""OSS-120B"": 0, ""OSS-20B"": 10, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,30.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.5884366859600328,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,30.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.22991443679589862,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,30.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.31131196579050396,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,30.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.2456059551798253,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,30.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.012793014062013719,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,30.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.36873609722370326,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,35.0,0.23631123919308358,0.00031600564188250733,0.31600564188250735,0.22525104172719582,"{""4B scout"": 345, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 2, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,35.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.578920610084976,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,35.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.22836799566630056,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,35.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.2949936430860394,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,35.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.21593509372324482,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,35.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.0643255373887458,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,35.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.3427761672220822,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,40.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.2268215545367025,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,40.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.569404534209919,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,40.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.2268215545367025,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,40.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.2786753203815749,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,40.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.1862642322666643,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,40.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.14144408883950532,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,40.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.31681623722046115,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,50.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.22372867227750637,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,50.0,0.6340057636887608,0.00164915312424832,1.64915312424832,0.5515481074763449,"{""4B scout"": 210, ""Gemini"": 52, ""OSS-120B"": 4, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,50.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.22372867227750637,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,50.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.24603867497264587,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,50.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.1269225093535033,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,50.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.29568119174102425,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,50.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.26489637721721915,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,75.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.21599646662951602,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,75.0,0.622478386167147,0.0014624466444452555,1.4624466444452555,0.5127948878337528,"{""4B scout"": 214, ""Gemini"": 52, ""OSS-120B"": 1, ""OSS-20B"": 63, ""Qwen-30B"": 17}"
always::4B scout,always,347,75.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.21599646662951602,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,75.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.16444706145032323,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,75.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.021431797929399254,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,75.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.6812739489948217,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,75.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.13509672720911398,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,100.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.20826426098152567,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,100.0,0.622478386167147,0.0014624466444452555,1.4624466444452555,0.47623372172262146,"{""4B scout"": 214, ""Gemini"": 52, ""OSS-120B"": 1, ""OSS-20B"": 63, ""Qwen-30B"": 17}"
always::4B scout,always,347,100.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.20826426098152567,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,100.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.08285544792800065,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,100.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.16978610521230175,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,100.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-1.0668667062486192,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,100.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.005297077201008915,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,150.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.192799849685545,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,150.0,0.6138328530259366,0.001395343018711657,1.3953430187116571,0.40453140021918804,"{""4B scout"": 217, ""Gemini"": 51, ""OSS-120B"": 0, ""OSS-20B"": 63, ""Qwen-30B"": 16}"
always::4B scout,always,347,150.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.192799849685545,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,150.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,-0.08032777911664463,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,150.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.46649471977810686,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,150.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-1.838052220756214,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,150.0,0.5244956772334294,0.005191986000324205,5.191986000324205,-0.25430222281520143,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,200.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.1773354383895643,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,200.0,0.579250720461095,0.0012014405090313173,1.2014405090313174,0.33896261865483157,"{""4B scout"": 229, ""Gemini"": 41, ""OSS-120B"": 0, ""OSS-20B"": 63, ""Qwen-30B"": 14}"
always::4B scout,always,347,200.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.1773354383895643,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,200.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,-0.2435110061612898,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,200.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.7632033343439119,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,200.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-2.6092377352638088,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,200.0,0.5244956772334294,0.005191986000324205,5.191986000324205,-0.5139015228314116,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
