portfolio,split_idx,n_train_ids,n_eval_ids,calibration,budget,strategy,n_selected_labels,selected_positive_rate,best_of_n_lift_vs_raw,best_of_n_oracle_gap_recovered,patch_auc_raw,patch_auc_calibrated,patch_pearson_raw,patch_pearson_calibrated,brier_raw,brier_calibrated,nll_raw,nll_calibrated,best_of_n_pass_rate_raw,best_of_n_pass_rate_calibrated,oracle_best_of_n_pass_rate,mean_portfolio_cost
20b_x3,16,74,74,global,32,high_score,32,0.8125,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216571595901525,0.18674523604940546,0.3358742022881102,0.5727163112010203,0.9126815029297789,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,64,random,64,0.484375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5223940131379502,0.18674523604940546,0.2024265397031594,0.5727163112010203,0.5950769305016922,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,64,uncertainty,64,0.390625,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5215975064330464,0.18674523604940546,0.2496238479420209,0.5727163112010203,0.6917303357765138,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,64,top2_margin,64,0.578125,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.522613105621703,0.18674523604940546,0.19706769982632427,0.5727163112010203,0.5826408605493972,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,64,route_balanced_random,64,0.5,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5234822439794389,0.18674523604940546,0.1896407492955701,0.5727163112010203,0.5659719236175773,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,64,high_score,64,0.75,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216966686168049,0.18674523604940546,0.2893532067098109,0.5727163112010203,0.7809553904859963,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,128,random,128,0.484375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5233572899700827,0.18674523604940546,0.1890169486293964,0.5727163112010203,0.5640685175767851,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,128,uncertainty,128,0.3984375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216213945507275,0.18674523604940546,0.22800029922170936,0.5727163112010203,0.6470070884919866,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,128,top2_margin,128,0.546875,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5230744365067652,0.18674523604940546,0.1922073738256245,0.5727163112010203,0.5719506351241942,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,128,route_balanced_random,128,0.375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5212803686040535,0.18674523604940546,0.2065845461843135,0.5727163112010203,0.5996206597957648,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,global,128,high_score,128,0.6484375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5218489269025023,0.18674523604940546,0.23229921811378415,0.5727163112010203,0.6559832735201845,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,raw,0,none,0,nan,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216533130788835,0.18674523604940546,0.18674523604940546,0.5727163112010203,0.5727163112010203,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,16,random,16,0.5,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5225195092224919,0.18674523604940546,0.20271887718391157,0.5727163112010203,0.5958566440055632,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,16,uncertainty,16,0.4375,-0.1351351351351351,-135135135135.13509,0.7989435188947582,0.20105648110524177,0.5216533130788835,-0.5216571908170001,0.18674523604940546,0.257564347213508,0.5727163112010203,0.7084066396053444,0.581081081081081,0.44594594594594594,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,16,top2_margin,16,0.8125,-0.1351351351351351,-135135135135.13509,0.7989435188947582,0.20105648110524177,0.5216533130788835,-0.5216390055868594,0.18674523604940546,0.33763537648038655,0.5727163112010203,0.9184788864739001,0.581081081081081,0.44594594594594594,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,16,route_balanced_random,16,0.4375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5221881327981003,0.18674523604940546,0.2073391812336396,0.5727163112010203,0.6056764955230135,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,16,high_score,16,0.75,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216586519095163,0.18674523604940546,0.3026307032249417,0.5727163112010203,0.8149050729912598,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,32,random,32,0.4375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5227765645733293,0.18674523604940546,0.19366862906257262,0.5727163112010203,0.5743949881076369,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,32,uncertainty,32,0.34375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216224509606185,0.18674523604940546,0.27565224553786255,0.5727163112010203,0.7464767357628351,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,32,top2_margin,32,0.71875,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5217462130730837,0.18674523604940546,0.23707333494199326,0.5727163112010203,0.6647500851472044,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,32,route_balanced_random,32,0.4375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5219432028818068,0.18674523604940546,0.20840722217336222,0.5727163112010203,0.6061488646636168,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,32,high_score,32,0.8125,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216571595901525,0.18674523604940546,0.3358742022881102,0.5727163112010203,0.9126815029297789,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,64,random,64,0.484375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5230284202798956,0.18674523604940546,0.19208225457475192,0.5727163112010203,0.5713804731102651,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,64,uncertainty,64,0.390625,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5215975064330464,0.18674523604940546,0.2496238479420209,0.5727163112010203,0.6917303357765138,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,64,top2_margin,64,0.578125,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.522613105621703,0.18674523604940546,0.19706769982632427,0.5727163112010203,0.5826408605493972,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,64,route_balanced_random,64,0.46875,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5223158080583845,0.18674523604940546,0.20430321500281085,0.5727163112010203,0.5992108262284958,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,64,high_score,64,0.75,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216966686168049,0.18674523604940546,0.2893532067098109,0.5727163112010203,0.7809553904859963,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,128,random,128,0.4375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5224076390522144,0.18674523604940546,0.19777930426946547,0.5727163112010203,0.5831783295408172,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,128,uncertainty,128,0.3984375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5216213945507275,0.18674523604940546,0.22800029922170936,0.5727163112010203,0.6470070884919866,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,128,top2_margin,128,0.546875,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5230744365067652,0.18674523604940546,0.1922073738256245,0.5727163112010203,0.5719506351241942,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,128,route_balanced_random,128,0.4375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5228557054510257,0.18674523604940546,0.19278821711452496,0.5727163112010203,0.5723975410400242,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,16,74,74,route_intercept,128,high_score,128,0.6484375,0.0,0.0,0.7989435188947582,0.7989435188947582,0.5216533130788835,0.5218489269025023,0.18674523604940546,0.23229921811378415,0.5727163112010203,0.6559832735201845,0.581081081081081,0.581081081081081,0.581081081081081,0.007917685864864864
20b_x3,17,74,74,raw,0,none,0,nan,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5596981778247816,0.1866446419831837,0.1866446419831837,0.5655296341310042,0.5655296341310042,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,16,random,16,0.5,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5598163982305254,0.1866446419831837,0.22690164852940686,0.5655296341310042,0.6467325625577962,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,16,uncertainty,16,0.5,-0.16216216216216217,-11.999999999999975,0.8369233378561737,0.16307666214382632,0.5596981778247816,-0.559698178507218,0.1866446419831837,0.2503235953957742,0.5655296341310042,0.6937943719142048,0.47297297297297297,0.3108108108108108,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,16,top2_margin,16,1.0,-0.05405405405405406,-3.999999999999992,0.8369233378561737,0.5,0.5596981778247816,1.0121658705576901e-16,0.1866446419831837,0.5689625611770941,0.5655296341310042,2.1403575272780975,0.47297297297297297,0.4189189189189189,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,16,route_balanced_random,16,0.625,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5566760327679601,0.1866446419831837,0.2508906043788883,0.5655296341310042,0.6941231025258158,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,16,high_score,16,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5596469781842373,0.1866446419831837,0.411775435596286,0.5655296341310042,1.0906514715502234,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,32,random,32,0.4375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5627004245694012,0.1866446419831837,0.1860760674410798,0.5655296341310042,0.5587874312722177,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,32,uncertainty,32,0.5625,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5593653501072031,0.1866446419831837,0.2592501315389399,0.5655296341310042,0.7116292521072404,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,32,top2_margin,32,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5494332208877075,0.1866446419831837,0.3366827395925387,0.5655296341310042,0.8877296237141213,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,32,route_balanced_random,32,0.59375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.559527395869261,0.1866446419831837,0.2748686821254781,0.5655296341310042,0.7434378887828914,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,32,high_score,32,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5595801655950706,0.1866446419831837,0.4112281798147493,0.5655296341310042,1.0888645836999924,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,64,random,64,0.671875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5526374787532176,0.1866446419831837,0.25426258803118873,0.5655296341310042,0.7020489988577807,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,64,uncertainty,64,0.53125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5592212440498423,0.1866446419831837,0.23899216155404593,0.5655296341310042,0.6709357654346432,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,64,top2_margin,64,0.671875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5556162071457081,0.1866446419831837,0.2191427648867758,0.5655296341310042,0.62887916275114,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,64,route_balanced_random,64,0.578125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.556254367985863,0.1866446419831837,0.2039079069933144,0.5655296341310042,0.5960567221980378,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,64,high_score,64,0.78125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5579088206585785,0.1866446419831837,0.3699111804415551,0.5655296341310042,0.9662136533682897,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,128,random,128,0.5625,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5565044100983414,0.1866446419831837,0.20078269062092305,0.5655296341310042,0.5890687531163677,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,128,uncertainty,128,0.546875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5575369289589852,0.1866446419831837,0.21095628728704025,0.5655296341310042,0.6122583341359971,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,128,top2_margin,128,0.6328125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5557503275492554,0.1866446419831837,0.20985822928327422,0.5655296341310042,0.6090408569544912,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,128,route_balanced_random,128,0.5546875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5574899571563425,0.1866446419831837,0.20525104900883223,0.5655296341310042,0.5997909815877794,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,global,128,high_score,128,0.7734375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5577679834762594,0.1866446419831837,0.3664866647751648,0.5655296341310042,0.9569846616594775,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,raw,0,none,0,nan,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5596981778247816,0.1866446419831837,0.1866446419831837,0.5655296341310042,0.5655296341310042,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,16,random,16,0.5,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5607339110703997,0.1866446419831837,0.20499498507002406,0.5655296341310042,0.601273706685861,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,16,uncertainty,16,0.5,-0.16216216216216217,-11.999999999999975,0.8369233378561737,0.16307666214382632,0.5596981778247816,-0.559698178507218,0.1866446419831837,0.2503235953957742,0.5655296341310042,0.6937943719142048,0.47297297297297297,0.3108108108108108,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,16,top2_margin,16,1.0,-0.05405405405405406,-3.999999999999992,0.8369233378561737,0.5,0.5596981778247816,1.0121658705576901e-16,0.1866446419831837,0.5689625611770941,0.5655296341310042,2.1403575272780975,0.47297297297297297,0.4189189189189189,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,16,route_balanced_random,16,0.5,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.560089958510845,0.1866446419831837,0.20762653396577788,0.5655296341310042,0.6068015213075285,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,16,high_score,16,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5596469781842373,0.1866446419831837,0.411775435596286,0.5655296341310042,1.0906514715502234,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,32,random,32,0.71875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.557612724474475,0.1866446419831837,0.32823073850712375,0.5655296341310042,0.8607672110346992,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,32,uncertainty,32,0.5625,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5593653501072031,0.1866446419831837,0.2592501315389399,0.5655296341310042,0.7116292521072404,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,32,top2_margin,32,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5494332208877075,0.1866446419831837,0.3366827395925387,0.5655296341310042,0.8877296237141213,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,32,route_balanced_random,32,0.53125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.559454996018445,0.1866446419831837,0.2378190994740398,0.5655296341310042,0.6686809353965291,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,32,high_score,32,0.8125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5595801655950706,0.1866446419831837,0.4112281798147493,0.5655296341310042,1.0888645836999924,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,64,random,64,0.609375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.555927231706255,0.1866446419831837,0.22494965959188512,0.5655296341310042,0.6410670250889781,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,64,uncertainty,64,0.53125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5592212440498423,0.1866446419831837,0.23899216155404593,0.5655296341310042,0.6709357654346432,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,64,top2_margin,64,0.671875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5556162071457081,0.1866446419831837,0.2191427648867758,0.5655296341310042,0.62887916275114,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,64,route_balanced_random,64,0.59375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5555919552538341,0.1866446419831837,0.2092939343545811,0.5655296341310042,0.6077606472502286,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,64,high_score,64,0.78125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5579088206585785,0.1866446419831837,0.3699111804415551,0.5655296341310042,0.9662136533682897,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,128,random,128,0.5546875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5576521303754746,0.1866446419831837,0.2007440612185963,0.5655296341310042,0.589780942066701,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,128,uncertainty,128,0.546875,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5575369289589852,0.1866446419831837,0.21095628728704025,0.5655296341310042,0.6122583341359971,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,128,top2_margin,128,0.6328125,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5557503275492554,0.1866446419831837,0.20985822928327422,0.5655296341310042,0.6090408569544912,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,128,route_balanced_random,128,0.5625,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5574636553549239,0.1866446419831837,0.20168116128809832,0.5655296341310042,0.5917693680753416,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,17,74,74,route_intercept,128,high_score,128,0.7734375,0.0,0.0,0.8369233378561737,0.8369233378561737,0.5596981778247816,0.5577679834762594,0.1866446419831837,0.3664866647751648,0.5655296341310042,0.9569846616594775,0.47297297297297297,0.47297297297297297,0.4864864864864865,0.010090474013513512
20b_x3,18,74,74,raw,0,none,0,nan,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5240755962243321,0.18853070522291215,0.18853070522291215,0.5823575297261865,0.5823575297261865,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,16,random,16,0.5,-0.09459459459459463,-94594594594.59464,0.803409090909091,0.1965909090909091,0.5240755962243321,-0.5240760550116819,0.18853070522291215,0.2510795281427231,0.5823575297261865,0.695306256997374,0.5405405405405406,0.44594594594594594,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,16,uncertainty,16,0.4375,-0.09459459459459463,-94594594594.59464,0.803409090909091,0.1965909090909091,0.5240755962243321,-0.5240493043214837,0.18853070522291215,0.2544357667617187,0.5823575297261865,0.7021097130214193,0.5405405405405406,0.44594594594594594,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,16,top2_margin,16,1.0,-0.04054054054054057,-40540540540.54057,0.803409090909091,0.5,0.5240755962243321,2.310557899261871e-16,0.18853070522291215,0.47569282084853015,0.5823575297261865,1.7938567779435814,0.5405405405405406,0.5,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,16,route_balanced_random,16,0.3125,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.525613615134084,0.18853070522291215,0.26514697836981505,0.5823575297261865,0.7234921844608062,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,16,high_score,16,0.75,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5240675713936134,0.18853070522291215,0.3145546749200223,0.5823575297261865,0.841410323856094,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,32,random,32,0.5,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5257063924885104,0.18853070522291215,0.2034926430670378,0.5823575297261865,0.5978862319028705,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,32,uncertainty,32,0.4375,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5242497940414831,0.18853070522291215,0.24681320658168862,0.5823575297261865,0.6866369773603394,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,32,top2_margin,32,0.90625,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.513342600144781,0.18853070522291215,0.37988628479941405,0.5823575297261865,1.0658604238848832,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,32,route_balanced_random,32,0.53125,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5245327619357844,0.18853070522291215,0.21060971225041034,0.5823575297261865,0.6127193690715981,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,32,high_score,32,0.84375,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5240553764354745,0.18853070522291215,0.37089051634346426,0.5823575297261865,1.019292185776281,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,64,random,64,0.40625,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5283155898053248,0.18853070522291215,0.20432201630356245,0.5823575297261865,0.596789870900689,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,64,uncertainty,64,0.46875,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5243256704751627,0.18853070522291215,0.23635957680101516,0.5823575297261865,0.6657492341132806,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,64,top2_margin,64,0.71875,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5213422574043625,0.18853070522291215,0.22240135014459544,0.5823575297261865,0.6342139674624607,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,64,route_balanced_random,64,0.421875,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5278504981857504,0.18853070522291215,0.2002864724259101,0.5823575297261865,0.5894315053850949,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,64,high_score,64,0.75,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5230541445638726,0.18853070522291215,0.29934973242633883,0.5823575297261865,0.802450625228182,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,128,random,128,0.453125,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5285852927352825,0.18853070522291215,0.19054217584746394,0.5823575297261865,0.5684955402396044,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,128,uncertainty,128,0.453125,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5251281527648445,0.18853070522291215,0.22073538555037878,0.5823575297261865,0.6337909574205761,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,128,top2_margin,128,0.59375,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5246536666530357,0.18853070522291215,0.20043436101050716,0.5823575297261865,0.5896735213237428,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,128,route_balanced_random,128,0.46875,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5280919576855073,0.18853070522291215,0.19078918133534017,0.5823575297261865,0.56930382714369,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
20b_x3,18,74,74,global,128,high_score,128,0.6640625,0.0,0.0,0.803409090909091,0.803409090909091,0.5240755962243321,0.5227393573470962,0.18853070522291215,0.24712623155200253,0.5823575297261865,0.6860197095848789,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.009226603905405405
