portfolio,calibration,budget,strategy,n_splits,patch_auc_calibrated_mean,patch_auc_calibrated_std,brier_calibrated_mean,brier_calibrated_std,nll_calibrated_mean,nll_calibrated_std,best_of_n_pass_rate_calibrated_mean,best_of_n_pass_rate_calibrated_std,best_of_n_pass_rate_raw_mean,best_of_n_pass_rate_raw_std,oracle_best_of_n_pass_rate_mean,oracle_best_of_n_pass_rate_std,best_of_n_lift_vs_raw_mean,best_of_n_lift_vs_raw_std,best_of_n_oracle_gap_recovered_mean,best_of_n_oracle_gap_recovered_std
20b_x3,global,16,high_score,30,0.7374880665036802,0.13285670455107634,0.39228007315751573,0.08817731276448575,1.2054017753604123,0.44543396831471316,0.5103603603603604,0.05546396963437866,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.010810810810810806,0.021621621621621612,-0.5055555555555549,1.0169702036253203
20b_x3,global,16,random,30,0.7651800839897756,0.156977418344837,0.2434909241896879,0.0424715290034036,0.6839576073168487,0.10913880041477633,0.5144144144144144,0.051862479151799104,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.006756756756756756,0.025341591313576935,-3153153153.4198213,16980249391.816044
20b_x3,global,16,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.2253903935325464,0.017719740712823846,0.6423071039135876,0.03617149814561936,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,16,top2_margin,30,0.43558402747117914,0.2295219902330014,0.44582611224726326,0.0770873022410109,1.4722326449445826,0.4340478500954622,0.45360360360360363,0.06267739211637267,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06756756756756754,0.04796821445756444,-12162162165.412159,34952749070.15983
20b_x3,global,16,uncertainty,30,0.3210955335919162,0.2509095030369976,0.276564936615177,0.03848697038291756,0.7564141480907028,0.10143366269913186,0.4279279279279279,0.05986078050587465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.09324324324324322,0.05442999896150202,-12612612617.329279,38528657260.33541
20b_x3,global,32,high_score,30,0.6774544192826265,0.2519371268632317,0.3797796804894909,0.06017057547577347,1.070088155939518,0.2437598506328343,0.4941441441441441,0.050404177621127796,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.027027027027027025,0.05483667673345297,-1.677777777777781,3.7013344273666933
20b_x3,global,32,random,30,0.8070082249845831,0.02661459386971603,0.21215777137973066,0.017481679944735914,0.6142267961485798,0.03561170624762825,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,32,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.21015923673603978,0.01461876625803655,0.6103673064666685,0.030148150117184233,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,32,top2_margin,30,0.7212974883355485,0.2144523454556094,0.3361761882161318,0.08532622049717743,0.9575717912583123,0.3136151334424837,0.5049549549549549,0.06419353549375806,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.016216216216216214,0.04163682885870752,-0.8666666666666675,2.276449477195186
20b_x3,global,32,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2609827024614871,0.0247181677725538,0.7178868836642683,0.05526940551280983,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,high_score,30,0.7634616092673715,0.15984482242875817,0.33523114019972,0.04098121636373719,0.8974102132042778,0.10807132273225963,0.5153153153153153,0.05357141890925587,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.005855855855855853,0.02197995116892945,-0.31666666666666526,1.2280291346525698
20b_x3,global,64,random,30,0.8070082249845831,0.02661459386971603,0.20462093281919402,0.017914982838863287,0.597917564828587,0.037389918961278516,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.20269719533483704,0.012911306584869124,0.5935274722257778,0.02693205655136258,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2501611362725995,0.047042677494865265,0.6979081062401844,0.10516354008244505,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2389907236596727,0.014419466838601014,0.6706428025541704,0.029428685143119956,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,high_score,30,0.8070082249845831,0.02661459386971603,0.2740908588892859,0.04121677855999285,0.7457581437916984,0.09067646397378852,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,random,30,0.8070082249845831,0.02661459386971603,0.19416139403698565,0.006160251466873278,0.5752190319682523,0.013073876254237287,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.19431315099834942,0.0072601254705477606,0.5754218536376575,0.01513843287351728,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2070770239106553,0.01361815917331694,0.6037944251430554,0.028893133162467027,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,uncertainty,30,0.8070082249845831,0.02661459386971603,0.21434483786383268,0.010661312207201679,0.6194313610371999,0.021479259865425617,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,16,high_score,30,0.6767800166402729,0.2057869129905726,0.3918695416559428,0.08802122023259824,1.2035202039696944,0.4453793247665327,0.49864864864864866,0.05386792277836418,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.022522522522522515,0.020144756554052155,-3153153154.2087064,9671581330.099049
20b_x3,global_len,16,random,30,0.8143864324313361,0.02702815054145379,0.2331626947629756,0.02662224882972725,0.6586758351483669,0.05589765425647453,0.5198198198198197,0.04572460374936763,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.0013513513513513486,0.004054054054054046,-0.08333333333333279,0.2608745973749735
20b_x3,global_len,16,route_balanced_random,30,0.8135401919641594,0.026492794757793828,0.23665620777533095,0.03432454971861824,0.667158719249218,0.07616527312098124,0.5207207207207206,0.04664718366125987,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.0004504504504504514,0.0024257499131236553,-0.03333333333333347,0.17950549357115095
20b_x3,global_len,16,top2_margin,30,0.4268416104618885,0.23630997025462055,0.4463168016272276,0.07660184659896688,1.4736873196242564,0.431882254908813,0.45180180180180174,0.06140186567220043,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06936936936936935,0.04703703597191571,-12162162165.478825,34952749070.13663
20b_x3,global_len,16,uncertainty,30,0.6404006951100999,0.17677201469821177,0.2740647916912681,0.03883638804240933,0.7508139431296413,0.10173471863048084,0.45765765765765765,0.046385461844526125,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06351351351351349,0.037765374628330045,-6756756760.117864,18046149209.561474
20b_x3,global_len,32,high_score,30,0.5129842819395868,0.2736892869983129,0.37998346294065255,0.06075571625306554,1.0716784813385167,0.24659075906105335,0.4779279279279279,0.04890863130755695,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.04324324324324323,0.04864864864864864,-5405405407.7942915,17995481400.57807
20b_x3,global_len,32,random,30,0.8163663000242904,0.025962887677207655,0.21394104474561176,0.023573797126187342,0.6178589724323428,0.04957659950010243,0.5193693693693693,0.046509963343392524,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.0018018018018017981,0.004593711273507004,-0.11111111111111067,0.30225490019411977
20b_x3,global_len,32,route_balanced_random,30,0.8150509721410989,0.02598364113123069,0.21041547320536444,0.01731725064234138,0.6105896534613163,0.0363997335974862,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,32,top2_margin,30,0.7323896361345098,0.2082147423908923,0.33304811226714637,0.08592867322696064,0.9474231711778794,0.3098093659732555,0.504054054054054,0.06482262137952137,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.017117117117117116,0.04286622433646962,-0.9166666666666677,2.302474514275652
20b_x3,global_len,32,uncertainty,30,0.8280061599035161,0.02943821344085648,0.25701717857092754,0.025290747753796545,0.7094215673394513,0.056015670878389774,0.5094594594594595,0.04401756074297927,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.011711711711711708,0.013392854727313965,-2702702703.319368,7318953517.462327
20b_x3,global_len,64,high_score,30,0.7915868505298014,0.13455609906857213,0.3278823287518192,0.0418431928112106,0.8775249056872237,0.10828543684321575,0.5126126126126126,0.051034266804571335,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.00855855855855855,0.01926432863093972,-900900901.4120102,3370862510.4705477
20b_x3,global_len,64,random,30,0.8172286275501546,0.02555516225478669,0.19548647494586086,0.0067559385511583294,0.5784191454081007,0.014287884673086818,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,64,route_balanced_random,30,0.8168497841127685,0.025500791316170373,0.19686252871058574,0.009957696989807703,0.5813485412739113,0.02110977486911927,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,64,top2_margin,30,0.8149785791660448,0.02640996799459798,0.24190882334737088,0.04697085743748969,0.6797443715762879,0.10425997511211989,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,64,uncertainty,30,0.8256259328262197,0.026250904086167554,0.23198655442882424,0.01484474977248292,0.6561511938220977,0.030042158143678582,0.5166666666666666,0.044503501465882486,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.004504504504504499,0.007263295268737428,-900900901.1286769,3370862510.5462704
20b_x3,global_len,128,high_score,30,0.8252514805316522,0.026258893957914954,0.2597596991511899,0.04123291439003948,0.7145886210694937,0.08879377603785958,0.5184684684684685,0.04433906222424434,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.002702702702702699,0.009491579957524985,-900900901.0731214,3370862510.561119
20b_x3,global_len,128,random,30,0.81778724686044,0.025889594529054098,0.18994201513017145,0.0075939363377353145,0.5651389415366904,0.015621358881337024,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,128,route_balanced_random,30,0.8174644091738157,0.02589670311208891,0.1882146355690778,0.007398195074287877,0.5613153398238925,0.015582497840376831,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,128,top2_margin,30,0.8173601671818703,0.02583287627311345,0.19848298912085643,0.012331498733442074,0.584985277264426,0.026373282525398428,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global_len,128,uncertainty,30,0.8193658055406015,0.025758394010062097,0.20586079379547156,0.010787741987592699,0.6012077752258314,0.02186887139110017,0.5198198198198197,0.04767970674738465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.0013513513513513506,0.004054054054054052,-0.055555555555555435,0.1940472132952547
20b_x3,raw,0,none,120,0.807008224984583,0.02661459386971603,0.18807768722780802,0.0126010179046065,0.5720849356474346,0.038634138179084176,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396397,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,high_score,30,0.7374880665036802,0.13285670455107634,0.39228007315751573,0.08817731276448575,1.2054017753604123,0.44543396831471316,0.5103603603603604,0.05546396963437866,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.010810810810810806,0.021621621621621612,-0.5055555555555549,1.0169702036253203
20b_x3,route_intercept,16,random,30,0.8070082249845831,0.02661459386971603,0.23522328423832872,0.0211460033150312,0.6623208626611153,0.0440377687063332,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.23999402697607453,0.039037085132503084,0.6745004039338228,0.08684330550554017,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,top2_margin,30,0.43558402747117914,0.2295219902330014,0.44582611224726326,0.0770873022410109,1.4722326449445826,0.4340478500954622,0.45360360360360363,0.06267739211637267,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06756756756756754,0.04796821445756444,-12162162165.412159,34952749070.15983
20b_x3,route_intercept,16,uncertainty,30,0.3210955335919162,0.2509095030369976,0.276564936615177,0.03848697038291756,0.7564141480907028,0.10143366269913186,0.4279279279279279,0.05986078050587465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.09324324324324322,0.05442999896150202,-12612612617.329279,38528657260.33541
20b_x3,route_intercept,32,high_score,30,0.6774544192826265,0.2519371268632317,0.3797796804894909,0.06017057547577347,1.070088155939518,0.2437598506328343,0.4941441441441441,0.050404177621127796,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.027027027027027025,0.05483667673345297,-1.677777777777781,3.7013344273666933
20b_x3,route_intercept,32,random,30,0.8070082249845831,0.02661459386971603,0.21837158462385403,0.017180225508731117,0.6272051396613191,0.03513544487098277,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,32,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.21515392136750894,0.020453489298906998,0.6205831585093033,0.04239002989371875,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,32,top2_margin,30,0.7212974883355485,0.2144523454556094,0.3361761882161318,0.08532622049717743,0.9575717912583123,0.3136151334424837,0.5049549549549549,0.06419353549375806,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.016216216216216214,0.04163682885870752,-0.8666666666666675,2.276449477195186
20b_x3,route_intercept,32,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2609827024614871,0.0247181677725538,0.7178868836642683,0.05526940551280983,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,high_score,30,0.7634616092673715,0.15984482242875817,0.33523114019972,0.04098121636373719,0.8974102132042778,0.10807132273225963,0.5153153153153153,0.05357141890925587,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.005855855855855853,0.02197995116892945,-0.31666666666666526,1.2280291346525698
20b_x3,route_intercept,64,random,30,0.8070082249845831,0.02661459386971603,0.2038345663716676,0.012644554007482831,0.59661617570587,0.026308419956364727,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.207090534258143,0.014842171761193358,0.6032824943198118,0.030696895001491777,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2501611362725995,0.047042677494865265,0.6979081062401844,0.10516354008244505,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2389907236596727,0.014419466838601014,0.6706428025541704,0.029428685143119956,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,high_score,30,0.8070082249845831,0.02661459386971603,0.2740908588892859,0.04121677855999285,0.7457581437916984,0.09067646397378852,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,random,30,0.8070082249845831,0.02661459386971603,0.19527425306962057,0.008008543569549047,0.5776546585125448,0.016989897815900896,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.19539654891805125,0.008162172035152227,0.5778411508169449,0.017132222080927767,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2070770239106553,0.01361815917331694,0.6037944251430554,0.028893133162467027,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,uncertainty,30,0.8070082249845831,0.02661459386971603,0.21434483786383268,0.010661312207201679,0.6194313610371999,0.021479259865425617,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,16,high_score,30,0.6767800166402729,0.2057869129905726,0.3918695416559428,0.08802122023259824,1.2035202039696944,0.4453793247665327,0.49864864864864866,0.05386792277836418,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.022522522522522515,0.020144756554052155,-3153153154.2087064,9671581330.099049
20b_x3,route_intercept_len,16,random,30,0.8144308753266032,0.02674380490496637,0.2318066139269047,0.03000215398784138,0.6561311151222547,0.06421342451025869,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,16,route_balanced_random,30,0.8150285654010799,0.025779398941936545,0.2325605508482789,0.021242242515651388,0.657212972171027,0.043804513467728914,0.5220720720720721,0.04542408095839362,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0009009009009008991,0.0033708625106071474,0.02777777777777776,0.10613873985857109
20b_x3,route_intercept_len,16,top2_margin,30,0.4268416104618885,0.23630997025462055,0.4463168016272276,0.07660184659896688,1.4736873196242564,0.431882254908813,0.45180180180180174,0.06140186567220043,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06936936936936935,0.04703703597191571,-12162162165.478825,34952749070.13663
20b_x3,route_intercept_len,16,uncertainty,30,0.6404006951100999,0.17677201469821177,0.2740647916912681,0.03883638804240933,0.7508139431296413,0.10173471863048084,0.45765765765765765,0.046385461844526125,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06351351351351349,0.037765374628330045,-6756756760.117864,18046149209.561474
20b_x3,route_intercept_len,32,high_score,30,0.5129842819395868,0.2736892869983129,0.37998346294065255,0.06075571625306554,1.0716784813385167,0.24659075906105335,0.4779279279279279,0.04890863130755695,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.04324324324324323,0.04864864864864864,-5405405407.7942915,17995481400.57807
20b_x3,route_intercept_len,32,random,30,0.8153586107906214,0.02591220465910707,0.2076075284811113,0.011009195097927789,0.604925720729634,0.022866321162939376,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,32,route_balanced_random,30,0.8160727384986252,0.026142946440766625,0.2190287512760222,0.02020735565297369,0.6275944266293302,0.0416581613946072,0.5207207207207207,0.04559128262659457,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.00045045045045044954,0.0024257499131236453,-0.03333333333333333,0.17950549357115012
20b_x3,route_intercept_len,32,top2_margin,30,0.7323896361345098,0.2082147423908923,0.33304811226714637,0.08592867322696064,0.9474231711778794,0.3098093659732555,0.504054054054054,0.06482262137952137,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.017117117117117116,0.04286622433646962,-0.9166666666666677,2.302474514275652
20b_x3,route_intercept_len,32,uncertainty,30,0.8280061599035161,0.02943821344085648,0.25701717857092754,0.025290747753796545,0.7094215673394513,0.056015670878389774,0.5094594594594595,0.04401756074297927,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.011711711711711708,0.013392854727313965,-2702702703.319368,7318953517.462327
20b_x3,route_intercept_len,64,high_score,30,0.7915868505298014,0.13455609906857213,0.3278823287518192,0.0418431928112106,0.8775249056872237,0.10828543684321575,0.5126126126126126,0.051034266804571335,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.00855855855855855,0.01926432863093972,-900900901.4120102,3370862510.4705477
20b_x3,route_intercept_len,64,random,30,0.8170168230838588,0.025956839344179743,0.1988938846967137,0.012071379055830427,0.5853571616647629,0.025334547934496653,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,64,route_balanced_random,30,0.8165621486622755,0.025764422312057254,0.19502769040788712,0.007068321705538427,0.5768564032904299,0.015247683586732654,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,64,top2_margin,30,0.8149785791660448,0.02640996799459798,0.24190882334737088,0.04697085743748969,0.6797443715762879,0.10425997511211989,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,64,uncertainty,30,0.8256259328262197,0.026250904086167554,0.23198655442882424,0.01484474977248292,0.6561511938220977,0.030042158143678582,0.5166666666666666,0.044503501465882486,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.004504504504504499,0.007263295268737428,-900900901.1286769,3370862510.5462704
20b_x3,route_intercept_len,128,high_score,30,0.8252514805316522,0.026258893957914954,0.2597596991511899,0.04123291439003948,0.7145886210694937,0.08879377603785958,0.5184684684684685,0.04433906222424434,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.002702702702702699,0.009491579957524985,-900900901.0731214,3370862510.561119
20b_x3,route_intercept_len,128,random,30,0.8175487700790335,0.025586953253447852,0.18910344744265825,0.008816180718262732,0.563164647115382,0.01887771602870173,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,128,route_balanced_random,30,0.8175329931187278,0.025924028343787445,0.1891650814854966,0.006381309922392727,0.5636669006621985,0.013169311430846941,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,128,top2_margin,30,0.8173601671818703,0.02583287627311345,0.19848298912085643,0.012331498733442074,0.584985277264426,0.026373282525398428,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept_len,128,uncertainty,30,0.8193658055406015,0.025758394010062097,0.20586079379547156,0.010787741987592699,0.6012077752258314,0.02186887139110017,0.5198198198198197,0.04767970674738465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.0013513513513513506,0.004054054054054052,-0.055555555555555435,0.1940472132952547
all_4route_x3,global,16,high_score,30,0.7540966893361596,0.12834849274966578,0.36941433910527643,0.08659541147908312,1.0660827766377472,0.35573476755266903,0.490990990990991,0.07204391341810723,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.020270270270270268,0.06239185920812744,-0.22583333333333336,0.7667160310194525
all_4route_x3,global,16,random,30,0.7910842403577394,0.022135719804095875,0.23453679155414436,0.01679487662188238,0.6613454865642628,0.03516767348444148,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,16,route_balanced_random,30,0.7910842403577394,0.022135719804095875,0.23385611780123508,0.023860057006878602,0.6596142073348578,0.0500589764227445,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,16,top2_margin,30,0.694049882420509,0.15765281513174065,0.38070817691751135,0.10379235749264192,1.1804482554694038,0.5241629864401669,0.45720720720720726,0.0995536259407535,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.05405405405405405,0.08806277505079514,-0.7034126984126984,1.2596195140723234
all_4route_x3,global,16,uncertainty,30,0.5954416611381466,0.2758820660990468,0.2601524910685234,0.02259276429523621,0.7166469739123974,0.054940362686898975,0.4220720720720721,0.11565353693454572,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.0891891891891892,0.1272281329290791,-1.0340740740740744,1.5900784134815897
all_4route_x3,global,32,high_score,30,0.7910842403577394,0.022135719804095875,0.3716098161194722,0.06014760756088857,1.037130290499802,0.26930682126444827,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,32,random,30,0.7910842403577394,0.022135719804095875,0.21881325126993093,0.01965617675207108,0.6271859169622088,0.0404440610913643,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,32,route_balanced_random,30,0.7693229765023264,0.11262841295079606,0.2158708458698149,0.016517463528729986,0.6214818993850021,0.03391065797105517,0.5040540540540541,0.06491645846017359,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.007207207207207207,0.0388119986099784,-0.05925925925925927,0.31912087745982254
