split_idx,level,model,route_idx,route,n,positive_rate,auc,pearson,brier,nll,ece,mean_pred
8,best_seen_state,raw_state_score,,,222,0.509009009009009,0.7730778598684744,0.47717041361563783,0.2024917667936354,0.5987731352046318,0.13028032125418518,0.4249350925202708
8,best_seen_state,state_score,,,222,0.509009009009009,0.7730778598684744,0.47647500920485336,0.20190706305796116,0.5918862424984169,0.09603155089521052,0.4857201338983362
8,best_seen_state,state_score_n,,,222,0.509009009009009,0.7746204432897621,0.479012247855186,0.20141525355800965,0.59081456419973,0.08889252004936361,0.4851188353074534
8,best_seen_state,state_full,,,222,0.509009009009009,0.8009255500527726,0.512495170389798,0.19052471565581394,0.5647640069701325,0.09128627107244952,0.46785458644355454
9,attempt,raw_score,,,296,0.4831081081081081,0.760226701403172,0.44897854632024714,0.20953186696192966,0.646015635557745,0.10061962499182572,0.44903751644557593
9,attempt_by_route,raw_score,1,OSS-20B,222,0.46396396396396394,0.7758831688015012,0.4741356700249562,0.20150928150139183,0.6177404538768805,0.1002441910389173,0.4395333676271745
9,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.7161764705882353,0.3590066851668908,0.23359962334354306,0.7308411806003381,0.19721829327377116,0.47754996290078033
9,attempt,global,,,296,0.4831081081081081,0.760226701403172,0.4522118410432943,0.20540847474087093,0.6003624876713797,0.0718491842966304,0.5466482430662907
9,attempt_by_route,global,1,OSS-20B,222,0.46396396396396394,0.7758831688015012,0.47533798212210276,0.20194408725411828,0.5925255942327126,0.08234387736867654,0.5411131934935254
9,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.7161764705882353,0.3681060428992668,0.21580163720112883,0.623873167987381,0.12251827406740252,0.5632533917845867
9,attempt,global_len,,,296,0.4831081081081081,0.7692764751588281,0.46823102704910824,0.2005714229012918,0.5898680727992842,0.07730404876283754,0.5403227917194176
9,attempt_by_route,global_len,1,OSS-20B,222,0.46396396396396394,0.7854287346006363,0.489771197352568,0.1967298159041374,0.5809635826465668,0.08504419981701358,0.533303324477298
9,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.7183823529411765,0.3875719244937774,0.21209624389275508,0.6165815432574359,0.10326900562459605,0.5613811934457761
9,attempt,route_intercept,,,296,0.4831081081081081,0.7607751725398785,0.45113350206866587,0.2055820946050091,0.6007429622631304,0.06386682034018708,0.5465801672207856
9,attempt_by_route,route_intercept,1,OSS-20B,222,0.46396396396396394,0.7758831688015012,0.4753928484108677,0.20226600362701722,0.5932334843615179,0.10039552530874657,0.5432377161561248
9,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.7161764705882353,0.3679167840426414,0.21553036753898458,0.6232713959679683,0.11019823600110139,0.5566075204147682
9,attempt,route_intercept_len,,,296,0.4831081081081081,0.7697335344394168,0.46787500929153936,0.20062503107910543,0.5899853695186229,0.0758526082826467,0.5401644269448982
9,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.46396396396396394,0.7854287346006363,0.4897703033618051,0.19683157865115578,0.5811963531226629,0.08555481729285243,0.5339894013159726
9,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.7183823529411765,0.3873923777351315,0.21200538836295432,0.6163524187065031,0.10173471905522982,0.558689503831675
9,best_seen_state,raw_state_score,,,222,0.4954954954954955,0.7853896103896104,0.49418842516408573,0.19251288143659925,0.5857105429234319,0.10258236244690042,0.5058156311730141
9,best_seen_state,state_score,,,222,0.4954954954954955,0.7853896103896104,0.500780834011967,0.2035927810656281,0.5968863353202649,0.1339531049018115,0.5803934484836653
9,best_seen_state,state_score_n,,,222,0.4954954954954955,0.7906655844155844,0.5033726989125543,0.20322735235377815,0.5961263355841847,0.1213629411444601,0.5807323385411736
9,best_seen_state,state_full,,,222,0.4954954954954955,0.810064935064935,0.5264246948199539,0.19196362591136615,0.5737308368865627,0.13369685015788701,0.5836643790697551
10,attempt,raw_score,,,296,0.5067567567567568,0.7988584474885845,0.5014527467453703,0.20090386309471664,0.6233251425917167,0.14074964504814835,0.42710302804747746
10,attempt_by_route,raw_score,1,OSS-20B,222,0.4864864864864865,0.8155458089668616,0.5271257644244051,0.19248780104199387,0.594892763887151,0.12986071491697887,0.40731845014132895
10,attempt_by_route,raw_score,3,OSS-120B,74,0.5675675675675675,0.7380952380952381,0.40578368488528405,0.22615204925288498,0.7086222787054146,0.2049763844272978,0.48645676176592306
10,attempt,global,,,296,0.5067567567567568,0.7988584474885845,0.5038285969570302,0.1943143012566296,0.5770191267063167,0.11131607916051593,0.49710089458112505
10,attempt_by_route,global,1,OSS-20B,222,0.4864864864864865,0.8155458089668616,0.5285656777351597,0.18980610732603675,0.5672019423357975,0.12171692921256819,0.4873253205973246
10,attempt_by_route,global,3,OSS-120B,74,0.5675675675675675,0.7380952380952381,0.41120126948000896,0.20783888304840803,0.6064706798178744,0.08669491378297907,0.5264276165325268
10,attempt,global_len,,,296,0.5067567567567568,0.8101826484018265,0.5196011593213972,0.18956046983710992,0.5660284031656092,0.11261828977821427,0.4912656489255565
10,attempt_by_route,global_len,1,OSS-20B,222,0.4864864864864865,0.8258609486679662,0.54238432671451,0.18488980545683129,0.5556554485426106,0.11697632581280824,0.47975763737888516
10,attempt_by_route,global_len,3,OSS-120B,74,0.5675675675675675,0.7507440476190477,0.43217416269807807,0.2035724629779457,0.5971472670346042,0.12044098175748351,0.5257896835655701
10,attempt,route_intercept,,,296,0.5067567567567568,0.7976712328767124,0.5040486505345487,0.19425530064099253,0.5768971914583666,0.11245994007520117,0.4972313101868236
10,attempt_by_route,route_intercept,1,OSS-20B,222,0.4864864864864865,0.8155458089668616,0.5284796635954597,0.1898307133810619,0.5672439395225463,0.12196892539233829,0.48629343388419416
10,attempt_by_route,route_intercept,3,OSS-120B,74,0.5675675675675675,0.7380952380952381,0.41152187443492716,0.20752906242078437,0.6058569472658274,0.09197393426342122,0.5300449390947118
10,attempt,route_intercept_len,,,296,0.5067567567567568,0.8095433789954338,0.51982736992743,0.18945392178961187,0.5657927078163474,0.10677978537355469,0.49129852432511173
10,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.4864864864864865,0.8260233918128655,0.5421661893034918,0.1849817969615895,0.5557925187126603,0.11746568112382225,0.4771581785339795
10,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5675675675675675,0.7514880952380952,0.43311329057199643,0.20287029627367884,0.595793275127408,0.10122898770465528,0.5337195616985085
10,best_seen_state,raw_state_score,,,222,0.5225225225225225,0.8168510084580352,0.5418694896622364,0.1844562956165645,0.5743964357962966,0.13122674198569478,0.4579724981575399
10,best_seen_state,state_score,,,222,0.5225225225225225,0.8168510084580352,0.5445069152607617,0.19122730673178964,0.5713321038163983,0.1428849291853977,0.5051584962613398
10,best_seen_state,state_score_n,,,222,0.5225225225225225,0.8212426805465192,0.5466073378653827,0.19073459510039634,0.570309497441017,0.14837920055014814,0.5048804249633789
10,best_seen_state,state_full,,,222,0.5225225225225225,0.8365322055953156,0.5583146069295872,0.17720505182733629,0.5384477953203938,0.09761204708391248,0.4979588572910516
11,attempt,raw_score,,,296,0.5304054054054054,0.7993859689318609,0.5160969203792751,0.19760347744488468,0.5919441054949657,0.11417847752847984,0.4180031201135166
11,attempt_by_route,raw_score,1,OSS-20B,222,0.5135135135135135,0.811809616634178,0.535108581136261,0.18980427406282008,0.5649794085440816,0.10207236136167167,0.41620187393414815
11,attempt_by_route,raw_score,3,OSS-120B,74,0.581081081081081,0.7764441110277569,0.45483533319379155,0.22100108759107837,0.6728381963476185,0.17843741344640385,0.4234068586516219
11,attempt,global,,,296,0.5304054054054054,0.7993859689318609,0.5150096466462588,0.19956653738377178,0.5874632637916672,0.10907113553428588,0.4643789632816055
11,attempt_by_route,global,1,OSS-20B,222,0.5135135135135135,0.811809616634178,0.532912064683944,0.19484180306313056,0.5771440702197567,0.10849630143617497,0.4636394535642252
11,attempt_by_route,global,3,OSS-120B,74,0.581081081081081,0.7764441110277569,0.45795379339404557,0.21374074034569537,0.6184208445073994,0.11448358864733484,0.46659749243374615
11,attempt,global_len,,,296,0.5304054054054054,0.8067635063923384,0.5300344013710088,0.19582693935983347,0.5787018157640521,0.11576315238267618,0.457387483951263
11,attempt_by_route,global_len,1,OSS-20B,222,0.5135135135135135,0.8176575698505523,0.5477283414360098,0.1907933155675721,0.5674987414232651,0.1242164284369777,0.45531107305863644
11,attempt_by_route,global_len,3,OSS-120B,74,0.581081081081081,0.7794448612153039,0.4706602640569481,0.21092781073661768,0.6123110387864131,0.13566725602288843,0.46361671662914294
11,attempt,route_intercept,,,296,0.5304054054054054,0.7981945653668149,0.5137003261028006,0.19972522208616264,0.5877958851813443,0.10719964259094193,0.464251513491659
11,attempt_by_route,route_intercept,1,OSS-20B,222,0.5135135135135135,0.811809616634178,0.5329321397027242,0.19461495778023324,0.5766477239896923,0.10457737399512883,0.4653691961994882
11,attempt_by_route,route_intercept,3,OSS-120B,74,0.581081081081081,0.7764441110277569,0.45788407948039606,0.21505601500395088,0.6212403687563,0.12018261571290949,0.4608984653681716
11,attempt,route_intercept_len,,,296,0.5304054054054054,0.8066260367502177,0.529738532829831,0.19591277131297782,0.5788919014716019,0.11392513164692726,0.45721018139853054
11,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.5135135135135135,0.8176575698505523,0.5477207526716783,0.19076345861014438,0.5674404623931166,0.12132619972628265,0.4556601442437295
11,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.581081081081081,0.7794448612153039,0.4706033904260756,0.21136070942147814,0.6132462187070579,0.12044996837643682,0.46186029286293373
11,best_seen_state,raw_state_score,,,222,0.5585585585585585,0.8000329163923634,0.5146738596968824,0.18833118903195578,0.561418095553977,0.08878888379413266,0.4843588008100654
11,best_seen_state,state_score,,,222,0.5585585585585585,0.8000329163923634,0.5143191521694386,0.19846621115688268,0.5854323246408373,0.11768862986770173,0.4936018161763452
11,best_seen_state,state_score_n,,,222,0.5585585585585585,0.8025839368005266,0.5164322107227628,0.19804887077458277,0.5844857155818775,0.11753782710746745,0.49392922186555754
11,best_seen_state,state_full,,,222,0.5585585585585585,0.8114713627386438,0.5361688472728345,0.18686575146844542,0.5572656680713332,0.11638773399100616,0.49106575032114597
12,attempt,raw_score,,,296,0.5101351351351351,0.8094085407627312,0.5258512489604423,0.18836712222878838,0.563598497421177,0.09127959456118578,0.449294800612119
12,attempt_by_route,raw_score,1,OSS-20B,222,0.5,0.8209560912263615,0.5443373831603067,0.18260058045192634,0.5421061889617999,0.0877175203331553,0.44173877937131906
12,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.7735294117647059,0.46464970205715705,0.2056667475593744,0.6280754227993085,0.17634060334514928,0.47196286433451884
12,attempt,global,,,296,0.5101351351351351,0.8094085407627312,0.5259679727696359,0.19312736234980865,0.574095811695462,0.1026429205584064,0.5135005851976328
12,attempt_by_route,global,1,OSS-20B,222,0.5,0.8209560912263615,0.5431111878024308,0.19021037563972767,0.5675793922342075,0.10415105667285413,0.5099271981422476
12,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.7735294117647059,0.4690120382972878,0.20187832248005141,0.593645070079225,0.1150310142895126,0.5242207463637879
12,attempt,global_len,,,296,0.5101351351351351,0.8194108243891299,0.5428190364653867,0.18789124156922032,0.5621748035801477,0.09854563113713635,0.5071369698534696
12,attempt_by_route,global_len,1,OSS-20B,222,0.5,0.8314260206152098,0.5596045338337213,0.1846311444168854,0.554748055013199,0.09539126159375198,0.5023304209658069
12,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.7794117647058824,0.4863274971891035,0.19767153302622503,0.5844550492809939,0.12016934696674175,0.5215566165164578
12,attempt,route_intercept,,,296,0.5101351351351351,0.8073532770038822,0.5258958623813942,0.1931414859819014,0.5742071609317327,0.09811097454465961,0.5133689718227193
12,attempt_by_route,route_intercept,1,OSS-20B,222,0.5,0.8209560912263615,0.542936723077928,0.19027848869294042,0.5678192864666051,0.1071409313733802,0.5036306352167136
12,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.7735294117647059,0.47044535966651885,0.20173047784878442,0.5933707843271158,0.11547297114488936,0.5425839816407366
12,attempt,route_intercept_len,,,296,0.5101351351351351,0.8173555606302809,0.5422518102850451,0.18795044685328532,0.5623691649558388,0.09117509498218407,0.5069279828930674
12,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.5,0.8314260206152098,0.5595142258280967,0.18480375231710047,0.5551815053427726,0.09621975657927195,0.4949035134256573
12,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.7786764705882353,0.4883035925105846,0.19739053046183994,0.5839321437950374,0.0933910933929106,0.5430013912952979
12,best_seen_state,raw_state_score,,,222,0.545045045045045,0.7960068734146142,0.5072211883697472,0.18824829043130198,0.5572444337021079,0.08527520040536787,0.5076126033725502
12,best_seen_state,state_score,,,222,0.545045045045045,0.7960068734146142,0.5071148876883607,0.19545951258648395,0.5786243039266551,0.09978864898270345,0.5298191244409434
12,best_seen_state,state_score_n,,,222,0.545045045045045,0.7969887897880698,0.5072689110252511,0.19525416006752283,0.578089874141665,0.08425439431980324,0.5297808241749657
12,best_seen_state,state_full,,,222,0.545045045045045,0.8088536126339907,0.5221916161592416,0.18405846530541095,0.5500386294936003,0.09186025040038291,0.5323018536860147
13,attempt,raw_score,,,296,0.5135135135135135,0.8027686403508771,0.5322121468277374,0.1991109629188561,0.6231318089904282,0.1360222858414557,0.3774912276720578
13,attempt_by_route,raw_score,1,OSS-20B,222,0.509009009009009,0.801412681659495,0.5261407739895433,0.20331873756052976,0.6335799114229879,0.14466664852859742,0.36434236048041163
13,attempt_by_route,raw_score,3,OSS-120B,74,0.527027027027027,0.8124542124542125,0.5518030648534464,0.18648763899383505,0.5917875016927493,0.1828693010768778,0.41693782924699624
13,attempt,global,,,296,0.5135135135135135,0.8027686403508771,0.5332107566470622,0.19826602846900254,0.5856397509681576,0.10312206178240908,0.4441179340797936
13,attempt_by_route,global,1,OSS-20B,222,0.509009009009009,0.801412681659495,0.5264603266982245,0.19979425323315902,0.5886203908289355,0.11154639876172293,0.4378592055274943
13,attempt_by_route,global,3,OSS-120B,74,0.527027027027027,0.8124542124542125,0.5547854863394186,0.1936813541765331,0.5766978313858235,0.15548923603840054,0.46289411973669137
13,attempt,global_len,,,296,0.5135135135135135,0.8184393274853801,0.5570360965710884,0.1936278348891688,0.5748436908862262,0.11436989585575719,0.4356508419445129
13,attempt_by_route,global_len,1,OSS-20B,222,0.509009009009009,0.8176504018835755,0.5530277312368564,0.1950078322432671,0.5774437592629832,0.12141601247980237,0.4280014699484766
13,attempt_by_route,global_len,3,OSS-120B,74,0.527027027027027,0.8249084249084249,0.5721381307149066,0.18948784282687395,0.5670434857559551,0.14930103313703091,0.458598957932622
13,attempt,route_intercept,,,296,0.5135135135135135,0.7967836257309941,0.5238985392574773,0.19914804984785367,0.5873635049624093,0.08787003016608937,0.4445872017922146
13,attempt_by_route,route_intercept,1,OSS-20B,222,0.509009009009009,0.801412681659495,0.5263539225475891,0.20193707665480223,0.5931799216687155,0.09769016575485227,0.4261581962249085
13,attempt_by_route,route_intercept,3,OSS-120B,74,0.527027027027027,0.8124542124542125,0.5537826364943889,0.19078096942700798,0.5699142548434906,0.14045055160095438,0.49987421849413294
13,attempt,route_intercept_len,,,296,0.5135135135135135,0.8101699561403509,0.5461938574418735,0.19470258799769793,0.5769063684344446,0.09720159476072374,0.4359955695690032
13,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.509009009009009,0.8179751562880572,0.5532028230581789,0.19762199205650247,0.5829297826138433,0.11470732847379854,0.41496115291303554
13,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.527027027027027,0.8249084249084249,0.5716373380597554,0.18594437582128415,0.5588361258962485,0.13010601998242963,0.49909881953690616
13,best_seen_state,raw_state_score,,,222,0.545045045045045,0.8239914900580967,0.555257371953063,0.18604747725484233,0.5624153263694016,0.1322942445021089,0.42556988255766864
13,best_seen_state,state_score,,,222,0.545045045045045,0.8239914900580967,0.5554485506757427,0.19961043553996255,0.5884745896805685,0.12883731189843212,0.45298346888974456
13,best_seen_state,state_score_n,,,222,0.545045045045045,0.8266099337206448,0.5582859077666938,0.19921384457612848,0.5876737155793823,0.13601166535232917,0.4520602272232492
13,best_seen_state,state_full,,,222,0.545045045045045,0.8434661647982981,0.5838477868841236,0.18846382703748418,0.5616234325612711,0.15925897639254766,0.43480358401059827
14,attempt,raw_score,,,296,0.46283783783783783,0.7948400128540605,0.49165650878334843,0.19749262248212524,0.5896131113798251,0.11411734842821153,0.3931401002321493
14,attempt_by_route,raw_score,1,OSS-20B,222,0.45045045045045046,0.8027868852459017,0.4965146337689133,0.19492355299307756,0.576208204907836,0.119371075778864,0.38744787063852354
14,attempt_by_route,raw_score,3,OSS-120B,74,0.5,0.7735573411249087,0.4742645759170798,0.20519983094926825,0.6298278307957925,0.1566554879568316,0.41021678901302655
14,attempt,global,,,296,0.46283783783783783,0.7948400128540605,0.49377663731995874,0.1989144870232571,0.5866427159607829,0.07578145455608418,0.5085378951506406
14,attempt_by_route,global,1,OSS-20B,222,0.45045045045045046,0.8027868852459017,0.49826060020474744,0.19787546081304178,0.5844882308577726,0.08765332642566313,0.5055970014851544
14,attempt_by_route,global,3,OSS-120B,74,0.5,0.7735573411249087,0.47740606978122646,0.2020315656539031,0.5931061712698137,0.09814961634340852,0.5173605761470997
14,attempt,global_len,,,296,0.46283783783783783,0.806867740898866,0.5135432685002175,0.19290847841730213,0.5731464158178672,0.0887807233132953,0.500078136582295
14,attempt_by_route,global_len,1,OSS-20B,222,0.45045045045045046,0.8148360655737705,0.5192778213105912,0.19120530920613374,0.5694489615968694,0.10311812322658183,0.49528647552774974
14,attempt_by_route,global_len,3,OSS-120B,74,0.5,0.7772096420745069,0.49191531368805985,0.19801798605080737,0.5842387784808608,0.10534981026649726,0.5144531197459309
14,attempt,route_intercept,,,296,0.46283783783783783,0.7947481981361613,0.49421891317261024,0.19887430565980396,0.5865028120105921,0.08262330718190766,0.5085941877067406
14,attempt_by_route,route_intercept,1,OSS-20B,222,0.45045045045045046,0.8027868852459017,0.49804139106642453,0.1976468062313183,0.5839814972444096,0.0838269358067163,0.5028123202321528
14,attempt_by_route,route_intercept,3,OSS-120B,74,0.5,0.7735573411249087,0.477483921143069,0.20255680394526096,0.5940667563091393,0.10273720099418887,0.525939790130504
14,attempt,route_intercept_len,,,296,0.46283783783783783,0.8050314465408805,0.5136932138159467,0.19288467761831601,0.5729959052050528,0.09527853084785058,0.5001207137207457
14,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.45045045045045046,0.814672131147541,0.5190515096552918,0.19093092384466842,0.5687904010388597,0.10405469684058362,0.49103036068193473
14,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5,0.7764791818845873,0.49231940697911025,0.19874593893925885,0.5856124177036324,0.12351376637833562,0.5273917728371785
14,best_seen_state,raw_state_score,,,222,0.481981981981982,0.7741568468102398,0.4706394053031345,0.20025269534347281,0.5975505648924846,0.10159914900322219,0.4501607797301567
14,best_seen_state,state_score,,,222,0.481981981981982,0.7741568468102398,0.4723258940230829,0.20369898138247094,0.5962663701630398,0.09310501881043633,0.5384747332779592
14,best_seen_state,state_score_n,,,222,0.481981981981982,0.776757415684681,0.47501667988194124,0.2031992772656029,0.5952343568148353,0.10690052636797703,0.5381613302912274
14,best_seen_state,state_full,,,222,0.481981981981982,0.788785046728972,0.4879647919328012,0.19317088007527516,0.572909829783547,0.07130798178837024,0.5213631290141552
15,attempt,raw_score,,,296,0.48986486486486486,0.7844256679607217,0.48837297850748257,0.19952620605865876,0.6236929170023688,0.10952994803822523,0.4300342249256131
15,attempt_by_route,raw_score,1,OSS-20B,222,0.4864864864864865,0.7884990253411306,0.49138640898617075,0.2002727248181782,0.6219005965891196,0.12117705990870795,0.4161360061786196
15,attempt_by_route,raw_score,3,OSS-120B,74,0.5,0.775018261504748,0.4815512722813781,0.19728664978010055,0.6290698782421162,0.1824297005864414,0.47172888116659345
15,attempt,global,,,296,0.48986486486486486,0.7844256679607217,0.4918322188363883,0.1973343257541361,0.5837689233147113,0.07324365043236881,0.5188121852953533
15,attempt_by_route,global,1,OSS-20B,222,0.4864864864864865,0.7884990253411306,0.4937645227017871,0.19649939382155812,0.5817145159535525,0.09429328847350506,0.511797382519323
15,attempt_by_route,global,3,OSS-120B,74,0.5,0.775018261504748,0.48848458463152866,0.19983912155186997,0.5899321453981881,0.1309733104123087,0.5398565936234441
15,attempt,global_len,,,296,0.48986486486486486,0.7903630965973967,0.5018145020235663,0.1932157366197707,0.5746255697429958,0.07474717511610961,0.5117676332769339
15,attempt_by_route,global_len,1,OSS-20B,222,0.4864864864864865,0.7948343079922028,0.5041930914864672,0.19223708595353173,0.5721090094198991,0.08620285010153823,0.5028189564374932
15,attempt_by_route,global_len,3,OSS-120B,74,0.5,0.7779401022644266,0.4990339705100327,0.1961516886184877,0.5821752507122857,0.14449035827199713,0.5386136637952559
15,attempt,route_intercept,,,296,0.48986486486486486,0.7796300525234072,0.4834100492671379,0.1984380101096144,0.5859848958870894,0.08752308873561948,0.5188568747256388
15,attempt_by_route,route_intercept,1,OSS-20B,222,0.4864864864864865,0.7884990253411306,0.49305419058913363,0.19623558056167947,0.5810719605034496,0.0902849005308351,0.4988867246292958
15,attempt_by_route,route_intercept,3,OSS-120B,74,0.5,0.775018261504748,0.49011677051050945,0.20504529875341912,0.6007237020380088,0.17232836494154288,0.5787673250146681
15,attempt,route_intercept_len,,,296,0.48986486486486486,0.7843799954327472,0.4918016678317354,0.1946331241280011,0.5775054113893343,0.0671508352777375,0.5116645567848898
15,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.4864864864864865,0.7947530864197531,0.5033811751529328,0.19220763949911407,0.5718126472220579,0.07617978045946103,0.4880843057014096
15,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5,0.7779401022644266,0.5018722921087091,0.20190957801466208,0.5945837038911637,0.15794712287889276,0.5824053100353301
15,best_seen_state,raw_state_score,,,222,0.5180180180180181,0.7878098334010565,0.49826982332340897,0.1932567272197102,0.5940868240234869,0.11396469107015175,0.4791281994029477
15,best_seen_state,state_score,,,222,0.5180180180180181,0.7878098334010565,0.5014052973075918,0.19624898781382535,0.5813453863413921,0.11446410733917574,0.5312189347129005
15,best_seen_state,state_score_n,,,222,0.5180180180180181,0.7900040633888663,0.5039894025201526,0.1958004403606081,0.5804505667668963,0.11296436106551229,0.5313015742652272
15,best_seen_state,state_full,,,222,0.5180180180180181,0.7982933766761479,0.5140496152220139,0.1861479208101603,0.5588449680403513,0.09733374813901809,0.5245910135424229
16,attempt,raw_score,,,296,0.48986486486486486,0.8311486640785567,0.5702102564607987,0.17186990462295157,0.5329523889235743,0.08025775573568772,0.45585805408631425
16,attempt_by_route,raw_score,1,OSS-20B,222,0.47297297297297297,0.8501424501424502,0.6027708324057272,0.16082251331186467,0.49819887561544945,0.07974435148240479,0.45093279841213346
16,attempt_by_route,raw_score,3,OSS-120B,74,0.5405405405405406,0.7772058823529412,0.460036198180691,0.20501207855621226,0.6372129288479492,0.18863745335791562,0.4706338211088567
16,attempt,global,,,296,0.48986486486486486,0.8311486640785567,0.5717712523733575,0.19106182825042273,0.5706807130399091,0.13409914643489781,0.5368715117635755
16,attempt_by_route,global,1,OSS-20B,222,0.47297297297297297,0.8501424501424502,0.6035944601409879,0.18613985498544913,0.5602940714716361,0.13733534286561647,0.5345422081065999
16,attempt_by_route,global,3,OSS-120B,74,0.5405405405405406,0.7772058823529412,0.46369411787021914,0.20582774804534348,0.6018406377447286,0.12439055714274186,0.5438594227345025
16,attempt,global_len,,,296,0.48986486486486486,0.8400091345055949,0.5909179758620611,0.18489160953980505,0.5571482011764023,0.13083560282091766,0.5336093373485054
16,attempt_by_route,global_len,1,OSS-20B,222,0.47297297297297297,0.8585266585266585,0.6239575916550237,0.1791190714511323,0.5448777690520743,0.13556119882754142,0.5301746895650449
16,attempt_by_route,global_len,3,OSS-120B,74,0.5405405405405406,0.7816176470588235,0.4769610811209365,0.20220922380582335,0.5939594975493863,0.11676404242151311,0.5439132806988872
16,attempt,route_intercept,,,296,0.48986486486486486,0.8312400091345056,0.5720020013373688,0.19103945527531616,0.5706374865740642,0.1341847302848794,0.5367673709465759
16,attempt_by_route,route_intercept,1,OSS-20B,222,0.47297297297297297,0.8501424501424502,0.603581357388871,0.18609495489335776,0.5602143394689254,0.1372800926580735,0.5339683510756494
16,attempt_by_route,route_intercept,3,OSS-120B,74,0.5405405405405406,0.7772058823529412,0.46369005810405156,0.20587295642119155,0.6019069278894804,0.12489864316529711,0.5451644305593553
16,attempt,route_intercept_len,,,296,0.48986486486486486,0.8409225850650833,0.5914400600506138,0.18484465335236716,0.5570557623948148,0.13111887541166511,0.533450209601604
16,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.47297297297297297,0.8586080586080586,0.623948334649344,0.17901134036490776,0.544685623457887,0.13587756874491544,0.528629759973053
16,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5405405405405406,0.7816176470588235,0.47703438943681703,0.2023445923147452,0.5941661792055984,0.11833123605113555,0.5479115584872576
16,best_seen_state,raw_state_score,,,222,0.5045045045045045,0.8410714285714286,0.5945693042506461,0.16236410223693515,0.5025770012626596,0.09476418147987879,0.515475964098162
16,best_seen_state,state_score,,,222,0.5045045045045045,0.8410714285714286,0.5954990931574105,0.19274024254638722,0.5736429667842401,0.1501314325208386,0.5698934619970903
16,best_seen_state,state_score_n,,,222,0.5045045045045045,0.8404220779220779,0.5965256031135835,0.19240589576086514,0.572913427064381,0.16024535572862464,0.5700423712891983
16,best_seen_state,state_full,,,222,0.5045045045045045,0.8536525974025974,0.6201981742513106,0.1760385949706232,0.535093211954906,0.13816289404580093,0.5831098997966168
17,attempt,raw_score,,,296,0.5101351351351351,0.8044302352135191,0.5191659466339076,0.1896314710115984,0.5806964702508209,0.1131062356792894,0.4683909015289533
17,attempt_by_route,raw_score,1,OSS-20B,222,0.49099099099099097,0.8164325728667695,0.53662637533172,0.18447206003374636,0.5583396130907993,0.10494240319675154,0.4543329377297883
17,attempt_by_route,raw_score,3,OSS-120B,74,0.5675675675675675,0.7752976190476191,0.4519899733555142,0.20510970394515457,0.6477670417308864,0.21098833297052094,0.5105647929264484
17,attempt,global,,,296,0.5101351351351351,0.8044302352135191,0.5229871333208033,0.1926944549106269,0.5740783793974604,0.10182876238815426,0.5324327392623631
17,attempt_by_route,global,1,OSS-20B,222,0.49099099099099097,0.8164325728667695,0.538337578872207,0.19017127625754138,0.5682832687846464,0.10598138712597852,0.525603871835344
17,attempt_by_route,global,3,OSS-120B,74,0.5675675675675675,0.7752976190476191,0.4627660981731674,0.20026399086988342,0.5914637112359028,0.1042265506892957,0.5529193415434202
17,attempt,global_len,,,296,0.5101351351351351,0.8105046814341174,0.5356485310956195,0.18799117817490874,0.5634787972756026,0.10271710953740287,0.5302759310040956
17,attempt_by_route,global_len,1,OSS-20B,222,0.49099099099099097,0.8236583583664854,0.5495964442745376,0.1853511592094218,0.557240082605593,0.10864649476806727,0.5222588249317208
17,attempt_by_route,global_len,3,OSS-120B,74,0.5675675675675675,0.7752976190476191,0.4797413498689804,0.1959112350713695,0.5821949412856311,0.10271546843798582,0.55432724922122
17,attempt,route_intercept,,,296,0.5101351351351351,0.8036538022379539,0.5231906788100308,0.19265781461937875,0.574005394881194,0.10174945334484552,0.5324391981702142
17,attempt_by_route,route_intercept,1,OSS-20B,222,0.49099099099099097,0.8164325728667695,0.5382906483301223,0.19014157586750727,0.5682173811392565,0.10603015834847616,0.5249782161833045
