split_idx,level,model,bucket_idx,bucket_low,bucket_high,n,mean_pred,mean_true,abs_gap
3,attempt,route_intercept,2,0.2,0.30000000000000004,58,0.27535760508310475,0.15517241379310345,0.1201851912900013
3,attempt,route_intercept,3,0.30000000000000004,0.4,74,0.3444721689901128,0.3783783783783784,0.03390620938826561
3,attempt,route_intercept,4,0.4,0.5,54,0.4502888932576003,0.5555555555555556,0.10526666229795528
3,attempt,route_intercept,5,0.5,0.6000000000000001,48,0.5455336305592137,0.6458333333333334,0.1002997027741197
3,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,27,0.6559392348303772,0.9259259259259259,0.26998669109554874
3,attempt,route_intercept,7,0.7000000000000001,0.8,35,0.7314096191429416,0.8285714285714286,0.09716180942848707
3,attempt,route_intercept,8,0.8,0.9,0,,,
3,attempt,route_intercept,9,0.9,1.0,0,,,
3,attempt,route_intercept_len,0,0.0,0.1,0,,,
3,attempt,route_intercept_len,1,0.1,0.2,0,,,
3,attempt,route_intercept_len,2,0.2,0.30000000000000004,81,0.26097079203044754,0.1728395061728395,0.08813128585760804
3,attempt,route_intercept_len,3,0.30000000000000004,0.4,59,0.347820585855301,0.4576271186440678,0.10980653278876679
3,attempt,route_intercept_len,4,0.4,0.5,50,0.45084752107116655,0.5,0.049152478928833454
3,attempt,route_intercept_len,5,0.5,0.6000000000000001,42,0.5416916059306325,0.7142857142857143,0.17259410835508182
3,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,22,0.643854934592488,0.9090909090909091,0.26523597449842107
3,attempt,route_intercept_len,7,0.7000000000000001,0.8,42,0.739923127712059,0.8571428571428571,0.11721972943079806
3,attempt,route_intercept_len,8,0.8,0.9,0,,,
3,attempt,route_intercept_len,9,0.9,1.0,0,,,
3,best_seen_state,raw_state_score,0,0.0,0.1,28,0.05747970765722649,0.21428571428571427,0.1568060066284878
3,best_seen_state,raw_state_score,1,0.1,0.2,30,0.1543042798837026,0.2,0.04569572011629741
3,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,37,0.24983588505435633,0.4594594594594595,0.20962357440510315
3,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,15,0.35074368119239807,0.4666666666666667,0.1159229854742686
3,best_seen_state,raw_state_score,4,0.4,0.5,20,0.4642063811421394,0.7,0.23579361885786054
3,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,23,0.5511879039847333,0.6521739130434783,0.100986009058745
3,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,21,0.6481395676022484,0.8095238095238095,0.1613842419215611
3,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,11,0.767565602605993,0.9090909090909091,0.141525306484916
3,best_seen_state,raw_state_score,8,0.8,0.9,8,0.8859604597091675,1.0,0.11403954029083252
3,best_seen_state,raw_state_score,9,0.9,1.0,29,0.9520728588104248,0.8275862068965517,0.12448665191387309
3,best_seen_state,state_score,0,0.0,0.1,0,,,
3,best_seen_state,state_score,1,0.1,0.2,0,,,
3,best_seen_state,state_score,2,0.2,0.30000000000000004,37,0.2700643430139007,0.24324324324324326,0.02682109977065744
3,best_seen_state,state_score,3,0.30000000000000004,0.4,65,0.34350740540788927,0.35384615384615387,0.0103387484382646
3,best_seen_state,state_score,4,0.4,0.5,35,0.4587468548130664,0.6571428571428571,0.19839600232979077
3,best_seen_state,state_score,5,0.5,0.6000000000000001,37,0.5472802079400525,0.7297297297297297,0.18244952178967722
3,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,19,0.6531420327658113,0.9473684210526315,0.29422638828682024
3,best_seen_state,state_score,7,0.7000000000000001,0.8,29,0.7172576212414598,0.8275862068965517,0.11032858565509196
3,best_seen_state,state_score,8,0.8,0.9,0,,,
3,best_seen_state,state_score,9,0.9,1.0,0,,,
3,best_seen_state,state_score_n,0,0.0,0.1,0,,,
3,best_seen_state,state_score_n,1,0.1,0.2,0,,,
3,best_seen_state,state_score_n,2,0.2,0.30000000000000004,40,0.27073728224963733,0.225,0.04573728224963733
3,best_seen_state,state_score_n,3,0.30000000000000004,0.4,63,0.34322119668476836,0.38095238095238093,0.03773118426761257
3,best_seen_state,state_score_n,4,0.4,0.5,34,0.4590984480156385,0.5882352941176471,0.1291368461020086
3,best_seen_state,state_score_n,5,0.5,0.6000000000000001,37,0.545068565614205,0.7837837837837838,0.23871521816957875
3,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,21,0.6575092813970419,0.9047619047619048,0.24725262336486287
3,best_seen_state,state_score_n,7,0.7000000000000001,0.8,27,0.7219351212329516,0.8518518518518519,0.1299167306189003
3,best_seen_state,state_score_n,8,0.8,0.9,0,,,
3,best_seen_state,state_score_n,9,0.9,1.0,0,,,
3,best_seen_state,state_full,0,0.0,0.1,0,,,
3,best_seen_state,state_full,1,0.1,0.2,17,0.18678283708461785,0.11764705882352941,0.06913577826108844
3,best_seen_state,state_full,2,0.2,0.30000000000000004,58,0.24740158076469318,0.27586206896551724,0.028460488200824058
3,best_seen_state,state_full,3,0.30000000000000004,0.4,41,0.3405427887109204,0.5365853658536586,0.19604257714273815
3,best_seen_state,state_full,4,0.4,0.5,28,0.45737821345639434,0.5714285714285714,0.11405035797217705
3,best_seen_state,state_full,5,0.5,0.6000000000000001,22,0.5417558097403099,0.8181818181818182,0.27642600844150833
3,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,19,0.6406391189045145,0.9473684210526315,0.306729302148117
3,best_seen_state,state_full,7,0.7000000000000001,0.8,19,0.7619437681463987,0.8947368421052632,0.13279307395886442
3,best_seen_state,state_full,8,0.8,0.9,18,0.8128516002915123,0.8333333333333334,0.020481733041821104
3,best_seen_state,state_full,9,0.9,1.0,0,,,
4,attempt,raw_score,0,0.0,0.1,78,0.04402133306631675,0.14102564102564102,0.09700430795932427
4,attempt,raw_score,1,0.1,0.2,33,0.14930592906294446,0.2727272727272727,0.12342134366432825
4,attempt,raw_score,2,0.2,0.30000000000000004,43,0.24565307414808937,0.32558139534883723,0.07992832120074786
4,attempt,raw_score,3,0.30000000000000004,0.4,19,0.3443536146690971,0.47368421052631576,0.12933059585721868
4,attempt,raw_score,4,0.4,0.5,19,0.44920168268053157,0.5789473684210527,0.1297456857405211
4,attempt,raw_score,5,0.5,0.6000000000000001,19,0.5430183253790203,0.631578947368421,0.08856062198940073
4,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,17,0.6490730573149288,0.8235294117647058,0.17445635444977703
4,attempt,raw_score,7,0.7000000000000001,0.8,15,0.750822635491689,0.9333333333333333,0.1825106978416443
4,attempt,raw_score,8,0.8,0.9,23,0.8581326396568961,0.9130434782608695,0.05491083860397339
4,attempt,raw_score,9,0.9,1.0,30,0.9473421573638916,0.8666666666666667,0.0806754906972249
4,attempt,global,0,0.0,0.1,0,,,
4,attempt,global,1,0.1,0.2,0,,,
4,attempt,global,2,0.2,0.30000000000000004,0,,,
4,attempt,global,3,0.30000000000000004,0.4,97,0.3605426909774367,0.17525773195876287,0.1852849590186738
4,attempt,global,4,0.4,0.5,76,0.43997038652812515,0.34210526315789475,0.0978651233702304
4,attempt,global,5,0.5,0.6000000000000001,46,0.5488959345067429,0.6739130434782609,0.12501710897151797
4,attempt,global,6,0.6000000000000001,0.7000000000000001,47,0.6573036933612043,0.8723404255319149,0.21503673217071062
4,attempt,global,7,0.7000000000000001,0.8,30,0.7152871905470715,0.8666666666666667,0.15137947611959524
4,attempt,global,8,0.8,0.9,0,,,
4,attempt,global,9,0.9,1.0,0,,,
4,attempt,global_len,0,0.0,0.1,0,,,
4,attempt,global_len,1,0.1,0.2,0,,,
4,attempt,global_len,2,0.2,0.30000000000000004,1,0.2979237878980089,0.0,0.2979237878980089
4,attempt,global_len,3,0.30000000000000004,0.4,107,0.3476304929593387,0.1588785046728972,0.1887519882864415
4,attempt,global_len,4,0.4,0.5,67,0.44065150054916336,0.40298507462686567,0.037666425922297686
4,attempt,global_len,5,0.5,0.6000000000000001,42,0.5486401087148559,0.6190476190476191,0.07040751033276316
4,attempt,global_len,6,0.6000000000000001,0.7000000000000001,40,0.6517052236625401,0.875,0.22329477633745987
4,attempt,global_len,7,0.7000000000000001,0.8,39,0.7210976740017185,0.9230769230769231,0.2019792490752046
4,attempt,global_len,8,0.8,0.9,0,,,
4,attempt,global_len,9,0.9,1.0,0,,,
4,attempt,route_intercept,0,0.0,0.1,0,,,
4,attempt,route_intercept,1,0.1,0.2,0,,,
4,attempt,route_intercept,2,0.2,0.30000000000000004,0,,,
4,attempt,route_intercept,3,0.30000000000000004,0.4,97,0.3598324886758041,0.16494845360824742,0.19488403506755667
4,attempt,route_intercept,4,0.4,0.5,75,0.4395890443732023,0.3466666666666667,0.09292237770653561
4,attempt,route_intercept,5,0.5,0.6000000000000001,47,0.5496507435380734,0.6808510638297872,0.1312003202917138
4,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,48,0.6589382784162154,0.875,0.21606172158378456
4,attempt,route_intercept,7,0.7000000000000001,0.8,29,0.7152988252598247,0.8620689655172413,0.14677014025741664
4,attempt,route_intercept,8,0.8,0.9,0,,,
4,attempt,route_intercept,9,0.9,1.0,0,,,
4,attempt,route_intercept_len,0,0.0,0.1,0,,,
4,attempt,route_intercept_len,1,0.1,0.2,0,,,
4,attempt,route_intercept_len,2,0.2,0.30000000000000004,4,0.2975245607645246,0.0,0.2975245607645246
4,attempt,route_intercept_len,3,0.30000000000000004,0.4,103,0.34728970363715206,0.17475728155339806,0.172532422083754
4,attempt,route_intercept_len,4,0.4,0.5,65,0.4379082573144491,0.36923076923076925,0.06867748808367985
4,attempt,route_intercept_len,5,0.5,0.6000000000000001,46,0.548857059291131,0.6086956521739131,0.05983859288278204
4,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,39,0.6552059640222951,0.9230769230769231,0.267870959054628
4,attempt,route_intercept_len,7,0.7000000000000001,0.8,39,0.720047617397881,0.8974358974358975,0.17738828003801643
4,attempt,route_intercept_len,8,0.8,0.9,0,,,
4,attempt,route_intercept_len,9,0.9,1.0,0,,,
4,best_seen_state,raw_state_score,0,0.0,0.1,33,0.05379463190382177,0.09090909090909091,0.03711445900526914
4,best_seen_state,raw_state_score,1,0.1,0.2,29,0.15301782021234775,0.13793103448275862,0.01508678572958913
4,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,47,0.2485159955760266,0.3617021276595745,0.11318613208354789
4,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,16,0.3516580183058977,0.3125,0.03915801830589771
4,best_seen_state,raw_state_score,4,0.4,0.5,19,0.4511188645111887,0.8947368421052632,0.44361797759407445
4,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,11,0.5443180095065724,0.6363636363636364,0.09204562685706397
4,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,12,0.6578027158975601,0.75,0.09219728410243988
4,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,12,0.7568357189496359,0.8333333333333334,0.07649761438369751
4,best_seen_state,raw_state_score,8,0.8,0.9,13,0.8743001360159653,0.9230769230769231,0.04877678706095778
4,best_seen_state,raw_state_score,9,0.9,1.0,30,0.94917640487353,0.9,0.04917640487353003
4,best_seen_state,state_score,0,0.0,0.1,0,,,
4,best_seen_state,state_score,1,0.1,0.2,0,,,
4,best_seen_state,state_score,2,0.2,0.30000000000000004,0,,,
4,best_seen_state,state_score,3,0.30000000000000004,0.4,57,0.36715495395840647,0.10526315789473684,0.26189179606366964
4,best_seen_state,state_score,4,0.4,0.5,73,0.4420845866799864,0.3835616438356164,0.058522942844369985
4,best_seen_state,state_score,5,0.5,0.6000000000000001,31,0.5453293169463999,0.8064516129032258,0.2611222959568259
4,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,32,0.6536340640163938,0.8125,0.1588659359836062
4,best_seen_state,state_score,7,0.7000000000000001,0.8,29,0.7106087052959944,0.896551724137931,0.18594301884193665
4,best_seen_state,state_score,8,0.8,0.9,0,,,
4,best_seen_state,state_score,9,0.9,1.0,0,,,
4,best_seen_state,state_score_n,0,0.0,0.1,0,,,
4,best_seen_state,state_score_n,1,0.1,0.2,0,,,
4,best_seen_state,state_score_n,2,0.2,0.30000000000000004,0,,,
4,best_seen_state,state_score_n,3,0.30000000000000004,0.4,56,0.36498462461827447,0.125,0.23998462461827447
4,best_seen_state,state_score_n,4,0.4,0.5,77,0.4388974880909113,0.37662337662337664,0.06227411146753464
4,best_seen_state,state_score_n,5,0.5,0.6000000000000001,29,0.552541300675999,0.7931034482758621,0.24056214759986305
4,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,37,0.6622960436069782,0.8378378378378378,0.17554179423085958
4,best_seen_state,state_score_n,7,0.7000000000000001,0.8,23,0.7175346913967308,0.9130434782608695,0.19550878686413875
4,best_seen_state,state_score_n,8,0.8,0.9,0,,,
4,best_seen_state,state_score_n,9,0.9,1.0,0,,,
4,best_seen_state,state_full,0,0.0,0.1,0,,,
4,best_seen_state,state_full,1,0.1,0.2,0,,,
4,best_seen_state,state_full,2,0.2,0.30000000000000004,26,0.28552115869308925,0.0,0.28552115869308925
4,best_seen_state,state_full,3,0.30000000000000004,0.4,70,0.35102662596462386,0.2857142857142857,0.06531234025033816
4,best_seen_state,state_full,4,0.4,0.5,44,0.43398657001949364,0.4772727272727273,0.04328615725323365
4,best_seen_state,state_full,5,0.5,0.6000000000000001,12,0.5563503273873635,0.75,0.19364967261263655
4,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,23,0.6410186511837314,0.7391304347826086,0.09811178359887729
4,best_seen_state,state_full,7,0.7000000000000001,0.8,38,0.7537675453067917,0.9210526315789473,0.16728508627215566
4,best_seen_state,state_full,8,0.8,0.9,9,0.8049969090189125,1.0,0.19500309098108748
4,best_seen_state,state_full,9,0.9,1.0,0,,,
5,attempt,raw_score,0,0.0,0.1,71,0.041398501758214454,0.08450704225352113,0.04310854049530667
5,attempt,raw_score,1,0.1,0.2,32,0.15507209720090032,0.21875,0.06367790279909968
5,attempt,raw_score,2,0.2,0.30000000000000004,38,0.24835477690947683,0.2894736842105263,0.0411189073010495
5,attempt,raw_score,3,0.30000000000000004,0.4,24,0.34940333912769955,0.5,0.15059666087230045
5,attempt,raw_score,4,0.4,0.5,20,0.45803917944431305,0.6,0.14196082055568693
5,attempt,raw_score,5,0.5,0.6000000000000001,20,0.5458216398954392,0.65,0.10417836010456083
5,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,23,0.6452350072238756,0.6086956521739131,0.03653935504996253
5,attempt,raw_score,7,0.7000000000000001,0.8,15,0.7606111764907837,0.9333333333333333,0.17272215684254966
5,attempt,raw_score,8,0.8,0.9,22,0.8511935147372159,0.9545454545454546,0.10335193980823865
5,attempt,raw_score,9,0.9,1.0,31,0.950440647140626,0.9354838709677419,0.014956776172884156
5,attempt,global,0,0.0,0.1,0,,,
5,attempt,global,1,0.1,0.2,0,,,
5,attempt,global,2,0.2,0.30000000000000004,0,,,
5,attempt,global,3,0.30000000000000004,0.4,68,0.3797589708546353,0.08823529411764706,0.2915236767369882
5,attempt,global,4,0.4,0.5,88,0.4477733594964182,0.2727272727272727,0.17504608676914551
5,attempt,global,5,0.5,0.6000000000000001,57,0.5511002367387365,0.6491228070175439,0.09802257027880734
5,attempt,global,6,0.6000000000000001,0.7000000000000001,54,0.6514549745821792,0.8333333333333334,0.1818783587511542
5,attempt,global,7,0.7000000000000001,0.8,29,0.7103789255601425,0.9310344827586207,0.22065555719847818
5,attempt,global,8,0.8,0.9,0,,,
5,attempt,global,9,0.9,1.0,0,,,
5,attempt,global_len,0,0.0,0.1,0,,,
5,attempt,global_len,1,0.1,0.2,0,,,
5,attempt,global_len,2,0.2,0.30000000000000004,0,,,
5,attempt,global_len,3,0.30000000000000004,0.4,82,0.3682623207133991,0.08536585365853659,0.2828964670548625
5,attempt,global_len,4,0.4,0.5,78,0.44689943851075387,0.2948717948717949,0.152027643638959
5,attempt,global_len,5,0.5,0.6000000000000001,50,0.5478480823401832,0.68,0.13215191765981682
5,attempt,global_len,6,0.6000000000000001,0.7000000000000001,52,0.649209515237738,0.8269230769230769,0.17771356168533892
5,attempt,global_len,7,0.7000000000000001,0.8,34,0.7179548381676512,0.9411764705882353,0.22322163242058413
5,attempt,global_len,8,0.8,0.9,0,,,
5,attempt,global_len,9,0.9,1.0,0,,,
5,attempt,route_intercept,0,0.0,0.1,0,,,
5,attempt,route_intercept,1,0.1,0.2,0,,,
5,attempt,route_intercept,2,0.2,0.30000000000000004,0,,,
5,attempt,route_intercept,3,0.30000000000000004,0.4,65,0.37312820533506563,0.09230769230769231,0.2808205130273733
5,attempt,route_intercept,4,0.4,0.5,82,0.44146837799510363,0.2804878048780488,0.16098057311705483
5,attempt,route_intercept,5,0.5,0.6000000000000001,65,0.5459824151205344,0.5692307692307692,0.023248354110234848
5,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,55,0.6522373259379716,0.8363636363636363,0.18412631042566474
5,attempt,route_intercept,7,0.7000000000000001,0.8,29,0.7135345665167547,0.9310344827586207,0.21749991624186593
5,attempt,route_intercept,8,0.8,0.9,0,,,
5,attempt,route_intercept,9,0.9,1.0,0,,,
5,attempt,route_intercept_len,0,0.0,0.1,0,,,
5,attempt,route_intercept_len,1,0.1,0.2,0,,,
5,attempt,route_intercept_len,2,0.2,0.30000000000000004,0,,,
5,attempt,route_intercept_len,3,0.30000000000000004,0.4,84,0.3636187154710089,0.09523809523809523,0.26838062023291365
5,attempt,route_intercept_len,4,0.4,0.5,70,0.4459663307009068,0.32857142857142857,0.11739490212947823
5,attempt,route_intercept_len,5,0.5,0.6000000000000001,57,0.5460937997597064,0.5789473684210527,0.032853568661346255
5,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,50,0.6506499443181448,0.86,0.20935005568185516
5,attempt,route_intercept_len,7,0.7000000000000001,0.8,35,0.7214865397775015,0.9142857142857143,0.1927991745082127
5,attempt,route_intercept_len,8,0.8,0.9,0,,,
5,attempt,route_intercept_len,9,0.9,1.0,0,,,
5,best_seen_state,raw_state_score,0,0.0,0.1,32,0.044465781131293625,0.09375,0.049284218868706375
5,best_seen_state,raw_state_score,1,0.1,0.2,34,0.15061167890534682,0.11764705882352941,0.032964620081817414
5,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,37,0.24473477819481412,0.35135135135135137,0.10661657315653725
5,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,11,0.3419959111647172,0.18181818181818182,0.1601777293465354
5,best_seen_state,raw_state_score,4,0.4,0.5,20,0.4618340998888016,0.7,0.23816590011119837
5,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,20,0.5387220263481141,0.65,0.11127797365188596
5,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,15,0.668536901473999,0.5333333333333333,0.1352035681406657
5,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,13,0.7708110350828904,0.9230769230769231,0.15226588799403273
5,best_seen_state,raw_state_score,8,0.8,0.9,11,0.8548453504388983,1.0,0.1451546495611017
5,best_seen_state,raw_state_score,9,0.9,1.0,29,0.9531186490223326,0.9310344827586207,0.022084166263711902
5,best_seen_state,state_score,0,0.0,0.1,0,,,
5,best_seen_state,state_score,1,0.1,0.2,0,,,
5,best_seen_state,state_score,2,0.2,0.30000000000000004,0,,,
5,best_seen_state,state_score,3,0.30000000000000004,0.4,30,0.38010046666902947,0.1,0.28010046666902944
5,best_seen_state,state_score,4,0.4,0.5,79,0.442206982806226,0.24050632911392406,0.20170065369230195
5,best_seen_state,state_score,5,0.5,0.6000000000000001,45,0.5505607973315296,0.6,0.04943920266847035
5,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,39,0.6500259905564731,0.7948717948717948,0.14484580431532168
5,best_seen_state,state_score,7,0.7000000000000001,0.8,29,0.7169047479623281,0.9310344827586207,0.2141297347962926
5,best_seen_state,state_score,8,0.8,0.9,0,,,
5,best_seen_state,state_score,9,0.9,1.0,0,,,
5,best_seen_state,state_score_n,0,0.0,0.1,0,,,
5,best_seen_state,state_score_n,1,0.1,0.2,0,,,
5,best_seen_state,state_score_n,2,0.2,0.30000000000000004,0,,,
5,best_seen_state,state_score_n,3,0.30000000000000004,0.4,31,0.3816531847625746,0.0967741935483871,0.28487899121418747
5,best_seen_state,state_score_n,4,0.4,0.5,79,0.43882345917513016,0.24050632911392406,0.1983171300612061
5,best_seen_state,state_score_n,5,0.5,0.6000000000000001,46,0.5532228594277016,0.6304347826086957,0.07721192318099412
5,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,36,0.6518050781233486,0.75,0.09819492187665135
5,best_seen_state,state_score_n,7,0.7000000000000001,0.8,30,0.7181255871334654,0.9666666666666667,0.24854107953320126
5,best_seen_state,state_score_n,8,0.8,0.9,0,,,
5,best_seen_state,state_score_n,9,0.9,1.0,0,,,
5,best_seen_state,state_full,0,0.0,0.1,0,,,
5,best_seen_state,state_full,1,0.1,0.2,0,,,
5,best_seen_state,state_full,2,0.2,0.30000000000000004,0,,,
5,best_seen_state,state_full,3,0.30000000000000004,0.4,76,0.35351272350386975,0.10526315789473684,0.24824956560913292
5,best_seen_state,state_full,4,0.4,0.5,41,0.44031114786477205,0.3902439024390244,0.05006724542574764
5,best_seen_state,state_full,5,0.5,0.6000000000000001,35,0.5493851925797613,0.6571428571428571,0.10775766456309588
5,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,27,0.6550711595674434,0.7037037037037037,0.04863254413626028
5,best_seen_state,state_full,7,0.7000000000000001,0.8,43,0.7590013825921121,0.9534883720930233,0.19448698950091114
5,best_seen_state,state_full,8,0.8,0.9,0,,,
5,best_seen_state,state_full,9,0.9,1.0,0,,,
6,attempt,raw_score,0,0.0,0.1,74,0.04258031622078773,0.20270270270270271,0.16012238648191499
6,attempt,raw_score,1,0.1,0.2,35,0.15108970722981863,0.2571428571428571,0.10605314991303849
6,attempt,raw_score,2,0.2,0.30000000000000004,31,0.2579536860988986,0.4838709677419355,0.22591728164303687
6,attempt,raw_score,3,0.30000000000000004,0.4,28,0.3474599091070039,0.4642857142857143,0.11682580517871038
6,attempt,raw_score,4,0.4,0.5,15,0.4602814177672068,0.6,0.13971858223279315
6,attempt,raw_score,5,0.5,0.6000000000000001,20,0.5414109647274017,0.75,0.2085890352725983
6,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,26,0.6430751085281372,0.6923076923076923,0.049232583779555084
6,attempt,raw_score,7,0.7000000000000001,0.8,15,0.7570592164993286,0.9333333333333333,0.17627411683400473
6,attempt,raw_score,8,0.8,0.9,18,0.8549618456098769,0.9444444444444444,0.08948259883456755
6,attempt,raw_score,9,0.9,1.0,34,0.9486788300906911,0.7941176470588235,0.1545611830318676
6,attempt,global,0,0.0,0.1,0,,,
6,attempt,global,1,0.1,0.2,0,,,
6,attempt,global,2,0.2,0.30000000000000004,62,0.28918611439154057,0.1935483870967742,0.09563772729476638
6,attempt,global,3,0.30000000000000004,0.4,64,0.3466610994345547,0.328125,0.018536099434554698
6,attempt,global,4,0.4,0.5,49,0.4354629155177238,0.46938775510204084,0.033924839584317024
6,attempt,global,5,0.5,0.6000000000000001,47,0.5532395451263387,0.723404255319149,0.17016471019281032
6,attempt,global,6,0.6000000000000001,0.7000000000000001,35,0.6546106432235004,0.8571428571428571,0.20253221391935672
6,attempt,global,7,0.7000000000000001,0.8,39,0.7299971782021937,0.8205128205128205,0.09051564231062681
6,attempt,global,8,0.8,0.9,0,,,
6,attempt,global,9,0.9,1.0,0,,,
6,attempt,global_len,0,0.0,0.1,0,,,
6,attempt,global_len,1,0.1,0.2,0,,,
6,attempt,global_len,2,0.2,0.30000000000000004,64,0.2720621215791644,0.140625,0.13143712157916437
6,attempt,global_len,3,0.30000000000000004,0.4,68,0.34213220954261786,0.35294117647058826,0.010808966927970398
6,attempt,global_len,4,0.4,0.5,46,0.43617793172438685,0.5,0.06382206827561315
6,attempt,global_len,5,0.5,0.6000000000000001,40,0.5542828719941916,0.775,0.22071712800580845
6,attempt,global_len,6,0.6000000000000001,0.7000000000000001,32,0.647704101673999,0.8125,0.16479589832600094
6,attempt,global_len,7,0.7000000000000001,0.8,46,0.7385707448853588,0.8478260869565217,0.10925534207116294
6,attempt,global_len,8,0.8,0.9,0,,,
6,attempt,global_len,9,0.9,1.0,0,,,
6,attempt,route_intercept,0,0.0,0.1,0,,,
6,attempt,route_intercept,1,0.1,0.2,0,,,
6,attempt,route_intercept,2,0.2,0.30000000000000004,56,0.28874302358150256,0.17857142857142858,0.11017159501007398
6,attempt,route_intercept,3,0.30000000000000004,0.4,72,0.343712330211799,0.3194444444444444,0.024267885767354558
6,attempt,route_intercept,4,0.4,0.5,49,0.4377390915665846,0.4897959183673469,0.052056826800762346
6,attempt,route_intercept,5,0.5,0.6000000000000001,45,0.5562338519675092,0.7555555555555555,0.19932170358804635
6,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,31,0.6482943458046174,0.8064516129032258,0.15815726709860833
6,attempt,route_intercept,7,0.7000000000000001,0.8,43,0.7282745105594952,0.8372093023255814,0.10893479176608623
6,attempt,route_intercept,8,0.8,0.9,0,,,
6,attempt,route_intercept,9,0.9,1.0,0,,,
6,attempt,route_intercept_len,0,0.0,0.1,0,,,
6,attempt,route_intercept_len,1,0.1,0.2,0,,,
6,attempt,route_intercept_len,2,0.2,0.30000000000000004,66,0.27338248519470376,0.12121212121212122,0.15217036398258255
6,attempt,route_intercept_len,3,0.30000000000000004,0.4,68,0.344807146685906,0.38235294117647056,0.037545794490564555
6,attempt,route_intercept_len,4,0.4,0.5,45,0.43771362178547407,0.5111111111111111,0.073397489325637
6,attempt,route_intercept_len,5,0.5,0.6000000000000001,39,0.5557896797287876,0.8205128205128205,0.2647231407840329
6,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,34,0.6498050610516247,0.7352941176470589,0.08548905659543415
6,attempt,route_intercept_len,7,0.7000000000000001,0.8,44,0.740797081399095,0.8636363636363636,0.1228392822372687
6,attempt,route_intercept_len,8,0.8,0.9,0,,,
6,attempt,route_intercept_len,9,0.9,1.0,0,,,
6,best_seen_state,raw_state_score,0,0.0,0.1,34,0.051191599930033964,0.17647058823529413,0.12527898830526016
6,best_seen_state,raw_state_score,1,0.1,0.2,26,0.15768079488323286,0.11538461538461539,0.04229617949861747
6,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,30,0.25573079685370126,0.4666666666666667,0.21093586981296542
6,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,19,0.355373939401225,0.3684210526315789,0.013047113230353902
6,best_seen_state,raw_state_score,4,0.4,0.5,13,0.44626901470697844,0.6923076923076923,0.24603867760071385
6,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,24,0.5444283038377762,0.7083333333333334,0.1639050294955572
6,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,20,0.6564776569604873,0.65,0.006477656960487299
6,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,13,0.7647178356464093,0.8461538461538461,0.08143601050743687
6,best_seen_state,raw_state_score,8,0.8,0.9,17,0.8648271841161391,0.9411764705882353,0.07634928647209616
6,best_seen_state,raw_state_score,9,0.9,1.0,26,0.9519343811732072,0.8076923076923077,0.14424207348089946
6,best_seen_state,state_score,0,0.0,0.1,0,,,
6,best_seen_state,state_score,1,0.1,0.2,0,,,
6,best_seen_state,state_score,2,0.2,0.30000000000000004,16,0.29633085076815907,0.1875,0.10883085076815907
6,best_seen_state,state_score,3,0.30000000000000004,0.4,58,0.3492855872020122,0.2413793103448276,0.1079062768571846
6,best_seen_state,state_score,4,0.4,0.5,41,0.4398516700913206,0.3902439024390244,0.049607767652296186
